filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 3,source in top 5,gene_specific_metrics
baseline_random_0926_1524,random,dorothea_500_800,,,,,0.003,251.535,0.002,0.002,0.0,0.004,0.007,0.011,
baseline_random_0927_1950,random,dorothea_500_800,,,,,0.003,251.535,0.002,0.002,0.0,0.004,0.007,0.011,
baseline_random_0929_0017,random,dorothea_500_800,,,,,0.003,251.535,0.002,0.002,0.0,0.004,0.007,0.011,
baseline_smallestSuperset_0922_2043,smallestSuperset,dorothea_500_800,,,,,0.0,263.405,0.001,0.002,0.0,1.0,0.006,0.013,
baseline_smallestSuperset_0925_1708,smallestSuperset,dorothea_500_800,,,,,0.0,263.405,0.001,0.002,0.0,1.0,0.006,0.013,
baseline_smallestSuperset_0926_1524,smallestSuperset,dorothea_500_800,,,,,0.0,263.405,0.001,0.002,0.0,1.0,0.006,0.013,
baseline_smallestSuperset_0927_1950,smallestSuperset,dorothea_500_800,,,,,0.0,263.405,0.001,0.002,0.0,1.0,0.006,0.013,
baseline_smallestSuperset_0929_0017,smallestSuperset,dorothea_500_800,,,,,0.0,263.405,0.001,0.002,0.0,1.0,0.006,0.013,
gat_0922_2051,gat,dorothea_500_800,500.0,194.0,1.0,0.389,0.006,220.042,0.021,0.02,0.007,0.046,0.012,0.019,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.024, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 17.583, 'avg_prob_when_true': 0.024, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 260.294, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.015, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 447.63, 'avg_prob_when_true': 0.014, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
gat_0923_1851,gat,dorothea_500_800,500.0,194.0,1.0,0.389,0.005,220.662,0.02,0.019,0.007,0.048,0.012,0.019,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.023, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 26.125, 'avg_prob_when_true': 0.023, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 271.941, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.014, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 424.704, 'avg_prob_when_true': 0.014, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
gat_0925_1922,gat,dorothea_500_800,500.0,194.0,1.0,0.389,0.006,218.503,0.02,0.019,0.006,0.046,0.01,0.017,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.023, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 27.167, 'avg_prob_when_true': 0.023, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 342.824, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.015, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 408.037, 'avg_prob_when_true': 0.015, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
gat_0927_0012,gat,dorothea_500_800,500.0,194.0,1.0,0.389,0.006,218.416,0.02,0.019,0.008,0.044,0.012,0.017,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 26.292, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 230.118, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 55, 'correct_predictions': 0, 'avg_prediction_prob': 0.016, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 407.667, 'avg_prob_when_true': 0.016, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
gat_0927_2028,gat,dorothea_500_800,500.0,194.0,1.0,0.389,0.006,219.453,0.02,0.019,0.006,0.051,0.011,0.017,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 66.583, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 220.765, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.014, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 417.333, 'avg_prob_when_true': 0.014, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
gat_0929_0339,gat,dorothea_500_800,500.0,194.0,1.0,0.389,0.007,219.886,0.019,0.019,0.006,0.041,0.012,0.018,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 29.583, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 255.059, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.014, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 408.37, 'avg_prob_when_true': 0.014, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_0922_2057,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.389,0.049,79.135,1.02,-0.203,-2.232,7.18,0.087,0.119,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.418, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 143.833, 'avg_prob_when_true': 0.434, 'in_top3_when_true': 0, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 17, 'correct_predictions': 0, 'avg_prediction_prob': 0.666, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 76.471, 'avg_prob_when_true': 1.017, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 11, 'correct_predictions': 1, 'avg_prediction_prob': 0.521, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 85.481, 'avg_prob_when_true': 0.928, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.037, 'precision': 0.091, 'recall': 0.037, 'f1_score': 0.053}}"
pdgrapher_0923_1201,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.389,0.027,80.128,0.691,-0.837,-3.663,6.123,0.097,0.12,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 1, 'correct_predictions': 1, 'avg_prediction_prob': 0.173, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 121.958, 'avg_prob_when_true': 0.325, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.042, 'precision': 1.0, 'recall': 0.042, 'f1_score': 0.08}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 53, 'correct_predictions': 0, 'avg_prediction_prob': 0.419, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 87.412, 'avg_prob_when_true': 0.959, 'in_top3_when_true': 4, 'in_top5_when_true': 5, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 8, 'correct_predictions': 0, 'avg_prediction_prob': -0.327, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 93.185, 'avg_prob_when_true': 0.606, 'in_top3_when_true': 7, 'in_top5_when_true': 8, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_0925_1722,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.389,0.03,75.972,0.964,-1.058,-4.62,6.885,0.09,0.118,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.512, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 82.042, 'avg_prob_when_true': 0.735, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.622, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 73.471, 'avg_prob_when_true': 0.855, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 590, 'correct_predictions': 4, 'avg_prediction_prob': 1.7, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 17.407, 'avg_prob_when_true': 2.152, 'in_top3_when_true': 10, 'in_top5_when_true': 11, 'accuracy_when_true': 0.148, 'precision': 0.007, 'recall': 0.148, 'f1_score': 0.013}}"
pdgrapher_0926_1623,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.389,0.029,81.089,0.653,-0.656,-4.162,8.174,0.069,0.1,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.287, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 117.958, 'avg_prob_when_true': 0.281, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 23, 'correct_predictions': 0, 'avg_prediction_prob': 0.442, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 93.588, 'avg_prob_when_true': 0.475, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 23, 'correct_predictions': 1, 'avg_prediction_prob': 0.413, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 70.704, 'avg_prob_when_true': 0.915, 'in_top3_when_true': 5, 'in_top5_when_true': 6, 'accuracy_when_true': 0.037, 'precision': 0.043, 'recall': 0.037, 'f1_score': 0.04}}"
pdgrapher_0927_2230,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.389,0.04,73.995,0.939,-0.258,-1.777,4.787,0.103,0.139,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.347, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 124.833, 'avg_prob_when_true': 0.506, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 37, 'correct_predictions': 1, 'avg_prediction_prob': 0.905, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 45.706, 'avg_prob_when_true': 1.194, 'in_top3_when_true': 2, 'in_top5_when_true': 3, 'accuracy_when_true': 0.059, 'precision': 0.027, 'recall': 0.059, 'f1_score': 0.037}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 6, 'correct_predictions': 0, 'avg_prediction_prob': 0.315, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 85.185, 'avg_prob_when_true': 0.841, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_0929_0340,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.389,0.07,74.358,0.947,-0.197,-2.358,6.978,0.13,0.163,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.407, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 70.292, 'avg_prob_when_true': 0.559, 'in_top3_when_true': 0, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 24, 'correct_predictions': 1, 'avg_prediction_prob': 0.533, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 50.529, 'avg_prob_when_true': 1.089, 'in_top3_when_true': 2, 'in_top5_when_true': 3, 'accuracy_when_true': 0.059, 'precision': 0.042, 'recall': 0.059, 'f1_score': 0.049}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 26, 'correct_predictions': 1, 'avg_prediction_prob': 0.379, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 73.148, 'avg_prob_when_true': 1.021, 'in_top3_when_true': 2, 'in_top5_when_true': 3, 'accuracy_when_true': 0.037, 'precision': 0.038, 'recall': 0.037, 'f1_score': 0.038}}"
pdgraphernognn_0925_1723,pdgraphernognn,dorothea_500_800,500.0,194.0,1.0,0.389,0.046,74.142,0.709,-0.608,-6.736,4.115,0.095,0.126,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.266, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 113.292, 'avg_prob_when_true': 0.342, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 7, 'correct_predictions': 1, 'avg_prediction_prob': 0.359, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 55.647, 'avg_prob_when_true': 0.693, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.059, 'precision': 0.143, 'recall': 0.059, 'f1_score': 0.083}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 74, 'correct_predictions': 2, 'avg_prediction_prob': 0.426, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 61.148, 'avg_prob_when_true': 1.308, 'in_top3_when_true': 6, 'in_top5_when_true': 11, 'accuracy_when_true': 0.074, 'precision': 0.027, 'recall': 0.074, 'f1_score': 0.04}}"
pdgraphernognn_0926_1622,pdgraphernognn,dorothea_500_800,500.0,194.0,1.0,0.389,0.027,80.739,0.611,-0.967,-4.43,4.871,0.063,0.089,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.354, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 80.917, 'avg_prob_when_true': 0.441, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 13, 'correct_predictions': 0, 'avg_prediction_prob': 0.413, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 79.882, 'avg_prob_when_true': 0.415, 'in_top3_when_true': 0, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 16, 'correct_predictions': 0, 'avg_prediction_prob': 0.51, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 52.889, 'avg_prob_when_true': 0.855, 'in_top3_when_true': 3, 'in_top5_when_true': 5, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
pdgraphernognn_0927_2229,pdgraphernognn,dorothea_500_800,500.0,194.0,1.0,0.389,0.034,79.79,0.364,-0.269,-1.354,3.105,0.074,0.1,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4039, 'times_true_source': 24, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.114, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 99.625, 'avg_prob_when_true': 0.191, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4039, 'times_true_source': 17, 'times_predicted_source': 14, 'correct_predictions': 1, 'avg_prediction_prob': 0.125, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 112.118, 'avg_prob_when_true': 0.285, 'in_top3_when_true': 2, 'in_top5_when_true': 2, 'accuracy_when_true': 0.059, 'precision': 0.071, 'recall': 0.059, 'f1_score': 0.065}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4039, 'times_true_source': 27, 'times_predicted_source': 4, 'correct_predictions': 0, 'avg_prediction_prob': 0.266, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 60.63, 'avg_prob_when_true': 0.346, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
