filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg norm rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 5,source in top 20,source in top 40,source in top 80,pdgrapher_perturbation_discovery,pdgrapher_response_prediction,gene_specific_metrics
baseline_random_1116_2241,random,dorothea_100_200,,,,,0.003,48.582,0.486,0.01,0.01,0.0,0.024,0.042,0.215,0.401,0.818,,,
baseline_smallestSuperset_1115_1435,smallestSuperset,dorothea_100_200,,,,,0.0,49.364,0.494,0.01,0.01,0.01,0.01,0.07,0.212,0.388,0.786,,,
baseline_smallestSuperset_1115_1917,smallestSuperset,dorothea_100_200,,,,,0.0,49.364,0.494,0.01,0.01,0.01,0.01,0.07,0.212,0.388,0.786,,,
baseline_smallestSuperset_1116_1703,smallestSuperset,dorothea_100_200,,,,,0.0,49.364,0.494,0.01,0.01,0.01,0.01,0.07,0.212,0.388,0.786,,,
baseline_smallestSuperset_1116_2147,smallestSuperset,dorothea_100_200,,,,,0.0,49.364,0.494,0.01,0.01,0.01,0.01,0.07,0.212,0.388,0.786,,,
baseline_smallestSuperset_1116_2241,smallestSuperset,dorothea_100_200,,,,,0.0,49.364,0.494,0.01,0.01,0.01,0.01,0.07,0.212,0.388,0.786,,,
pdgrapher_1115_1438,pdgrapher,dorothea_100_200,100.0,71.0,1.0,0.439,0.016,34.397,0.344,0.206,-0.151,-2.143,0.945,0.081,0.289,0.574,0.997,"{'recall@1': 0.011, 'recall@10': 0.1342, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.638, 'ranking_score_dcg': 0.1607, 'perc_partially_accurate_predictions': 1.1, 'recall@1_std': 0.1041, 'recall@10_std': 0.3409, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2175, 'ranking_score_dcg_std': 0.1388, 'perc_partially_accurate_predictions_std': 10.41, 'total_samples': 730, 'avg_topk': 63.8}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 730, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.865, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 730, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.8, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 730, 'times_true_source': 17, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.094, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 40.176, 'avg_prob_when_true': 0.173, 'in_top20_when_true': 2, 'in_top40_when_true': 8, 'in_top80_when_true': 17, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_1115_1825,pdgrapher,dorothea_100_200,100.0,71.0,1.0,0.439,0.029,32.681,0.327,0.17,-0.249,-1.963,1.19,0.107,0.333,0.601,1.0,"{'recall@1': 0.0096, 'recall@10': 0.1123, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.6268, 'ranking_score_dcg': 0.1509, 'perc_partially_accurate_predictions': 0.96, 'recall@1_std': 0.0975, 'recall@10_std': 0.3158, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2042, 'ranking_score_dcg_std': 0.1274, 'perc_partially_accurate_predictions_std': 9.75, 'total_samples': 730, 'avg_topk': 62.6808}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 730, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -1.139, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 730, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -1.226, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 730, 'times_true_source': 17, 'times_predicted_source': 20, 'correct_predictions': 0, 'avg_prediction_prob': 0.257, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 23.471, 'avg_prob_when_true': 0.32, 'in_top20_when_true': 8, 'in_top40_when_true': 13, 'in_top80_when_true': 17, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_1116_1615,pdgrapher,dorothea_100_200,100.0,71.0,1.0,0.439,0.015,31.859,0.319,0.345,-0.461,-4.185,1.352,0.095,0.355,0.625,1.0,"{'recall@1': 0.011, 'recall@10': 0.1452, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.6414, 'ranking_score_dcg': 0.1621, 'perc_partially_accurate_predictions': 1.1, 'recall@1_std': 0.1041, 'recall@10_std': 0.3523, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2144, 'ranking_score_dcg_std': 0.1385, 'perc_partially_accurate_predictions_std': 10.41, 'total_samples': 730, 'avg_topk': 64.1397}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 730, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -2.053, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 730, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -2.279, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 730, 'times_true_source': 17, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': -0.178, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 43.235, 'avg_prob_when_true': 0.113, 'in_top20_when_true': 5, 'in_top40_when_true': 7, 'in_top80_when_true': 17, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_1116_2209,pdgrapher,dorothea_100_200,100.0,71.0,1.0,0.439,0.014,33.885,0.339,0.318,-0.051,-1.78,1.127,0.077,0.292,0.593,0.996,"{'recall@1': 0.0178, 'recall@10': 0.1329, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.6333, 'ranking_score_dcg': 0.1621, 'perc_partially_accurate_predictions': 1.78, 'recall@1_std': 0.1323, 'recall@10_std': 0.3394, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.209, 'ranking_score_dcg_std': 0.1543, 'perc_partially_accurate_predictions_std': 13.23, 'total_samples': 730, 'avg_topk': 63.3301}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 730, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.61, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 730, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -1.266, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 730, 'times_true_source': 17, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.229, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 53.647, 'avg_prob_when_true': 0.032, 'in_top20_when_true': 1, 'in_top40_when_true': 1, 'in_top80_when_true': 17, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_1116_2255,pdgrapher,dorothea_100_200,100.0,71.0,1.0,0.439,0.019,33.19,0.332,0.184,-0.013,-2.089,3.044,0.095,0.325,0.597,0.995,"{'recall@1': 0.0192, 'recall@10': 0.1315, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.6426, 'ranking_score_dcg': 0.1663, 'perc_partially_accurate_predictions': 1.92, 'recall@1_std': 0.1372, 'recall@10_std': 0.338, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2109, 'ranking_score_dcg_std': 0.1566, 'perc_partially_accurate_predictions_std': 13.72, 'total_samples': 730, 'avg_topk': 64.263}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 730, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.549, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 730, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.341, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 730, 'times_true_source': 17, 'times_predicted_source': 8, 'correct_predictions': 0, 'avg_prediction_prob': 0.11, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 26.647, 'avg_prob_when_true': 0.257, 'in_top20_when_true': 7, 'in_top40_when_true': 12, 'in_top80_when_true': 17, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
pdgraphernognn_1115_1436,pdgraphernognn,dorothea_100_200,100.0,71.0,1.0,0.439,0.01,36.605,0.366,0.041,-0.052,-0.845,0.539,0.082,0.286,0.536,0.982,"{'recall@1': 0.0205, 'recall@10': 0.1219, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.6197, 'ranking_score_dcg': 0.1605, 'perc_partially_accurate_predictions': 2.05, 'recall@1_std': 0.1419, 'recall@10_std': 0.3272, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2219, 'ranking_score_dcg_std': 0.1618, 'perc_partially_accurate_predictions_std': 14.19, 'total_samples': 730, 'avg_topk': 61.9671}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 730, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.364, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 730, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.284, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 730, 'times_true_source': 17, 'times_predicted_source': 10, 'correct_predictions': 0, 'avg_prediction_prob': 0.05, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 39.706, 'avg_prob_when_true': 0.035, 'in_top20_when_true': 3, 'in_top40_when_true': 8, 'in_top80_when_true': 17, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
pdgraphernognn_1115_1923,pdgraphernognn,dorothea_100_200,100.0,71.0,1.0,0.439,0.011,34.071,0.341,0.113,-0.23,-2.043,0.515,0.07,0.299,0.586,0.997,"{'recall@1': 0.011, 'recall@10': 0.1329, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.6382, 'ranking_score_dcg': 0.1601, 'perc_partially_accurate_predictions': 1.1, 'recall@1_std': 0.1041, 'recall@10_std': 0.3394, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2109, 'ranking_score_dcg_std': 0.1394, 'perc_partially_accurate_predictions_std': 10.41, 'total_samples': 730, 'avg_topk': 63.8178}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 730, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -1.25, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 730, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -1.136, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 730, 'times_true_source': 17, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.076, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 48.706, 'avg_prob_when_true': 0.071, 'in_top20_when_true': 0, 'in_top40_when_true': 6, 'in_top80_when_true': 17, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
pdgraphernognn_1116_1615,pdgraphernognn,dorothea_100_200,100.0,71.0,1.0,0.439,0.016,34.799,0.348,0.169,-0.219,-2.051,2.946,0.082,0.285,0.568,0.993,"{'recall@1': 0.0205, 'recall@10': 0.1562, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.6519, 'ranking_score_dcg': 0.1728, 'perc_partially_accurate_predictions': 2.05, 'recall@1_std': 0.1419, 'recall@10_std': 0.363, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2155, 'ranking_score_dcg_std': 0.1608, 'perc_partially_accurate_predictions_std': 14.19, 'total_samples': 730, 'avg_topk': 65.1863}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 730, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -1.541, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 730, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -1.38, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 730, 'times_true_source': 17, 'times_predicted_source': 9, 'correct_predictions': 0, 'avg_prediction_prob': 0.207, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 35.412, 'avg_prob_when_true': 0.19, 'in_top20_when_true': 4, 'in_top40_when_true': 8, 'in_top80_when_true': 17, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
pdgraphernognn_1116_2110,pdgraphernognn,dorothea_100_200,100.0,71.0,1.0,0.439,0.023,33.032,0.33,0.266,-0.745,-5.146,1.001,0.082,0.321,0.608,1.0,"{'recall@1': 0.0082, 'recall@10': 0.1315, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.652, 'ranking_score_dcg': 0.1614, 'perc_partially_accurate_predictions': 0.82, 'recall@1_std': 0.0903, 'recall@10_std': 0.338, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.1981, 'ranking_score_dcg_std': 0.1315, 'perc_partially_accurate_predictions_std': 9.03, 'total_samples': 730, 'avg_topk': 65.1986}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 730, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -3.287, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 730, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -3.039, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 730, 'times_true_source': 17, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.163, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 45.412, 'avg_prob_when_true': 0.182, 'in_top20_when_true': 2, 'in_top40_when_true': 6, 'in_top80_when_true': 17, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
