filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 3,source in top 5,gene_specific_metrics
gat_0926_1700,gat,dorothea_500_900,500.0,200.0,1.0,0.498,0.005,218.525,0.02,0.019,0.01,0.061,0.013,0.024,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19600, 'times_true_source': 96, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.014, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 480.646, 'avg_prob_when_true': 0.014, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19600, 'times_true_source': 98, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.025, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 58.653, 'avg_prob_when_true': 0.025, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19600, 'times_true_source': 84, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 327.964, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
gat_0927_2234,gat,dorothea_500_900,500.0,200.0,1.0,0.498,0.004,216.895,0.021,0.02,0.011,0.062,0.013,0.022,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19600, 'times_true_source': 96, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.015, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 480.115, 'avg_prob_when_true': 0.015, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19600, 'times_true_source': 98, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.029, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 20.01, 'avg_prob_when_true': 0.029, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19600, 'times_true_source': 84, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 331.452, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
gat_0929_0348,gat,dorothea_500_900,500.0,200.0,1.0,0.498,0.005,218.644,0.02,0.019,0.012,0.064,0.014,0.024,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19600, 'times_true_source': 96, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.014, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 480.156, 'avg_prob_when_true': 0.014, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19600, 'times_true_source': 98, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.026, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 22.704, 'avg_prob_when_true': 0.026, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19600, 'times_true_source': 84, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 321.583, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_0923_0155,pdgrapher,dorothea_500_900,500.0,200.0,1.0,0.498,0.111,155.651,-0.188,-3.034,-11.489,28.923,0.215,0.272,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19600, 'times_true_source': 96, 'times_predicted_source': 146, 'correct_predictions': 13, 'avg_prediction_prob': -2.529, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 126.771, 'avg_prob_when_true': 0.611, 'in_top3_when_true': 29, 'in_top5_when_true': 33, 'accuracy_when_true': 0.135, 'precision': 0.089, 'recall': 0.135, 'f1_score': 0.107}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19600, 'times_true_source': 98, 'times_predicted_source': 51, 'correct_predictions': 0, 'avg_prediction_prob': -3.47, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 296.133, 'avg_prob_when_true': -2.647, 'in_top3_when_true': 7, 'in_top5_when_true': 10, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19600, 'times_true_source': 84, 'times_predicted_source': 9, 'correct_predictions': 4, 'avg_prediction_prob': -3.01, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 63.333, 'avg_prob_when_true': -0.974, 'in_top3_when_true': 9, 'in_top5_when_true': 16, 'accuracy_when_true': 0.048, 'precision': 0.444, 'recall': 0.048, 'f1_score': 0.086}}"
pdgrapher_0923_1508,pdgrapher,dorothea_500_900,500.0,200.0,1.0,0.498,0.096,102.81,-1.308,-5.173,-532.015,19.732,0.198,0.254,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19600, 'times_true_source': 96, 'times_predicted_source': 77, 'correct_predictions': 0, 'avg_prediction_prob': -4.382, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 144.615, 'avg_prob_when_true': -1.755, 'in_top3_when_true': 14, 'in_top5_when_true': 20, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19600, 'times_true_source': 98, 'times_predicted_source': 28, 'correct_predictions': 7, 'avg_prediction_prob': -4.326, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 104.653, 'avg_prob_when_true': -2.865, 'in_top3_when_true': 9, 'in_top5_when_true': 9, 'accuracy_when_true': 0.071, 'precision': 0.25, 'recall': 0.071, 'f1_score': 0.111}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19600, 'times_true_source': 84, 'times_predicted_source': 52, 'correct_predictions': 5, 'avg_prediction_prob': -7.049, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 55.369, 'avg_prob_when_true': -0.256, 'in_top3_when_true': 22, 'in_top5_when_true': 23, 'accuracy_when_true': 0.06, 'precision': 0.096, 'recall': 0.06, 'f1_score': 0.074}}"
pdgrapher_0925_2050,pdgrapher,dorothea_500_900,500.0,200.0,1.0,0.498,0.173,100.729,0.043,-5.432,-337.335,31.367,0.297,0.356,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19600, 'times_true_source': 96, 'times_predicted_source': 267, 'correct_predictions': 27, 'avg_prediction_prob': -4.08, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 81.458, 'avg_prob_when_true': 1.283, 'in_top3_when_true': 37, 'in_top5_when_true': 39, 'accuracy_when_true': 0.281, 'precision': 0.101, 'recall': 0.281, 'f1_score': 0.149}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19600, 'times_true_source': 98, 'times_predicted_source': 65, 'correct_predictions': 16, 'avg_prediction_prob': -4.625, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 107.653, 'avg_prob_when_true': -0.4, 'in_top3_when_true': 23, 'in_top5_when_true': 29, 'accuracy_when_true': 0.163, 'precision': 0.246, 'recall': 0.163, 'f1_score': 0.196}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19600, 'times_true_source': 84, 'times_predicted_source': 37, 'correct_predictions': 27, 'avg_prediction_prob': -29.016, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 80.238, 'avg_prob_when_true': -7.181, 'in_top3_when_true': 37, 'in_top5_when_true': 41, 'accuracy_when_true': 0.321, 'precision': 0.73, 'recall': 0.321, 'f1_score': 0.446}}"
pdgrapher_0926_1915,pdgrapher,dorothea_500_900,500.0,200.0,1.0,0.498,0.08,162.597,-1.501,-4.207,-83.061,46.927,0.149,0.196,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19600, 'times_true_source': 96, 'times_predicted_source': 166, 'correct_predictions': 5, 'avg_prediction_prob': -3.075, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 71.323, 'avg_prob_when_true': -1.336, 'in_top3_when_true': 8, 'in_top5_when_true': 14, 'accuracy_when_true': 0.052, 'precision': 0.03, 'recall': 0.052, 'f1_score': 0.038}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19600, 'times_true_source': 98, 'times_predicted_source': 79, 'correct_predictions': 10, 'avg_prediction_prob': -4.523, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 242.837, 'avg_prob_when_true': -1.131, 'in_top3_when_true': 16, 'in_top5_when_true': 22, 'accuracy_when_true': 0.102, 'precision': 0.127, 'recall': 0.102, 'f1_score': 0.113}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19600, 'times_true_source': 84, 'times_predicted_source': 4, 'correct_predictions': 2, 'avg_prediction_prob': -10.165, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 103.25, 'avg_prob_when_true': -8.857, 'in_top3_when_true': 3, 'in_top5_when_true': 6, 'accuracy_when_true': 0.024, 'precision': 0.5, 'recall': 0.024, 'f1_score': 0.045}}"
pdgrapher_0927_2341,pdgrapher,dorothea_500_900,500.0,200.0,1.0,0.498,0.047,179.306,-1.907,-3.375,-43.813,14.577,0.108,0.154,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19600, 'times_true_source': 96, 'times_predicted_source': 106, 'correct_predictions': 0, 'avg_prediction_prob': -2.854, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 167.469, 'avg_prob_when_true': -1.949, 'in_top3_when_true': 9, 'in_top5_when_true': 17, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19600, 'times_true_source': 98, 'times_predicted_source': 25, 'correct_predictions': 7, 'avg_prediction_prob': -3.386, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 173.531, 'avg_prob_when_true': -1.759, 'in_top3_when_true': 13, 'in_top5_when_true': 17, 'accuracy_when_true': 0.071, 'precision': 0.28, 'recall': 0.071, 'f1_score': 0.114}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19600, 'times_true_source': 84, 'times_predicted_source': 21, 'correct_predictions': 1, 'avg_prediction_prob': -3.223, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 134.5, 'avg_prob_when_true': -3.769, 'in_top3_when_true': 2, 'in_top5_when_true': 3, 'accuracy_when_true': 0.012, 'precision': 0.048, 'recall': 0.012, 'f1_score': 0.019}}"
pdgrapher_0929_0539,pdgrapher,dorothea_500_900,500.0,200.0,1.0,0.498,0.016,235.824,-3.624,-4.237,-261.106,15.164,0.042,0.061,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19600, 'times_true_source': 96, 'times_predicted_source': 142, 'correct_predictions': 1, 'avg_prediction_prob': -3.779, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 250.615, 'avg_prob_when_true': -3.277, 'in_top3_when_true': 4, 'in_top5_when_true': 7, 'accuracy_when_true': 0.01, 'precision': 0.007, 'recall': 0.01, 'f1_score': 0.008}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19600, 'times_true_source': 98, 'times_predicted_source': 36, 'correct_predictions': 0, 'avg_prediction_prob': -3.83, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 250.786, 'avg_prob_when_true': -3.918, 'in_top3_when_true': 0, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19600, 'times_true_source': 84, 'times_predicted_source': 54, 'correct_predictions': 0, 'avg_prediction_prob': -7.36, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 317.893, 'avg_prob_when_true': -5.923, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
pdgraphernognn_0925_1933,pdgraphernognn,dorothea_500_900,500.0,200.0,1.0,0.498,0.059,179.311,-0.707,-3.285,-123.093,9.996,0.122,0.17,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19600, 'times_true_source': 96, 'times_predicted_source': 137, 'correct_predictions': 12, 'avg_prediction_prob': -2.867, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 154.396, 'avg_prob_when_true': -0.276, 'in_top3_when_true': 25, 'in_top5_when_true': 27, 'accuracy_when_true': 0.125, 'precision': 0.088, 'recall': 0.125, 'f1_score': 0.103}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19600, 'times_true_source': 98, 'times_predicted_source': 109, 'correct_predictions': 2, 'avg_prediction_prob': -2.813, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 236.684, 'avg_prob_when_true': -1.908, 'in_top3_when_true': 10, 'in_top5_when_true': 11, 'accuracy_when_true': 0.02, 'precision': 0.018, 'recall': 0.02, 'f1_score': 0.019}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19600, 'times_true_source': 84, 'times_predicted_source': 65, 'correct_predictions': 3, 'avg_prediction_prob': -0.643, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 105.75, 'avg_prob_when_true': 0.253, 'in_top3_when_true': 12, 'in_top5_when_true': 14, 'accuracy_when_true': 0.036, 'precision': 0.046, 'recall': 0.036, 'f1_score': 0.04}}"
pdgraphernognn_0926_1654,pdgraphernognn,dorothea_500_900,500.0,200.0,1.0,0.498,0.09,127.74,-0.192,-3.971,-57.94,13.084,0.161,0.211,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19600, 'times_true_source': 96, 'times_predicted_source': 132, 'correct_predictions': 19, 'avg_prediction_prob': -4.72, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 239.25, 'avg_prob_when_true': -1.41, 'in_top3_when_true': 20, 'in_top5_when_true': 20, 'accuracy_when_true': 0.198, 'precision': 0.144, 'recall': 0.198, 'f1_score': 0.167}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19600, 'times_true_source': 98, 'times_predicted_source': 60, 'correct_predictions': 0, 'avg_prediction_prob': -2.453, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 57.214, 'avg_prob_when_true': -0.183, 'in_top3_when_true': 11, 'in_top5_when_true': 20, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19600, 'times_true_source': 84, 'times_predicted_source': 71, 'correct_predictions': 9, 'avg_prediction_prob': -1.73, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 49.81, 'avg_prob_when_true': 0.942, 'in_top3_when_true': 16, 'in_top5_when_true': 25, 'accuracy_when_true': 0.107, 'precision': 0.127, 'recall': 0.107, 'f1_score': 0.116}}"
pdgraphernognn_0927_2234,pdgraphernognn,dorothea_500_900,500.0,200.0,1.0,0.498,0.081,91.587,0.003,-3.654,-87.461,10.544,0.158,0.211,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19600, 'times_true_source': 96, 'times_predicted_source': 211, 'correct_predictions': 8, 'avg_prediction_prob': -3.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 137.208, 'avg_prob_when_true': -1.289, 'in_top3_when_true': 13, 'in_top5_when_true': 15, 'accuracy_when_true': 0.083, 'precision': 0.038, 'recall': 0.083, 'f1_score': 0.052}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19600, 'times_true_source': 98, 'times_predicted_source': 42, 'correct_predictions': 2, 'avg_prediction_prob': -3.225, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 114.184, 'avg_prob_when_true': -0.867, 'in_top3_when_true': 11, 'in_top5_when_true': 18, 'accuracy_when_true': 0.02, 'precision': 0.048, 'recall': 0.02, 'f1_score': 0.029}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19600, 'times_true_source': 84, 'times_predicted_source': 64, 'correct_predictions': 12, 'avg_prediction_prob': -0.589, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 67.0, 'avg_prob_when_true': 1.411, 'in_top3_when_true': 19, 'in_top5_when_true': 28, 'accuracy_when_true': 0.143, 'precision': 0.188, 'recall': 0.143, 'f1_score': 0.162}}"
