filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 3,source in top 5,gene_specific_metrics
gat_0923_1203,gat,dorothea_500_1000,500.0,202.0,1.0,0.558,0.008,227.582,0.02,0.019,0.007,0.059,0.02,0.034,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 69.28, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 307.043, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 35, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 373.753, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
gat_0925_1732,gat,dorothea_500_1000,500.0,202.0,1.0,0.558,0.008,228.045,0.02,0.019,0.008,0.053,0.02,0.033,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 74.16, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 316.174, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 41, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 374.312, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
gat_0925_1921,gat,dorothea_500_1000,500.0,202.0,1.0,0.558,0.008,228.046,0.02,0.019,0.008,0.053,0.02,0.033,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 74.16, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 316.174, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 41, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 374.312, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
gat_0926_2346,gat,dorothea_500_1000,500.0,202.0,1.0,0.558,0.007,225.751,0.02,0.019,0.008,0.058,0.02,0.034,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 89.16, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 324.565, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 33, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 320.169, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
gat_0927_2223,gat,dorothea_500_1000,500.0,202.0,1.0,0.558,0.007,228.253,0.02,0.019,0.008,0.053,0.018,0.033,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 61.08, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 351.0, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 34, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 293.052, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
gat_0929_0328,gat,dorothea_500_1000,500.0,202.0,1.0,0.558,0.009,227.094,0.02,0.019,0.008,0.047,0.022,0.034,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 113.12, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 213.87, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 35, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 325.39, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_0922_1951,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.558,0.015,70.016,0.605,-0.262,-2.926,3.366,0.039,0.069,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 3, 'correct_predictions': 2, 'avg_prediction_prob': 0.066, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 87.04, 'avg_prob_when_true': 0.679, 'in_top3_when_true': 2, 'in_top5_when_true': 2, 'accuracy_when_true': 0.08, 'precision': 0.667, 'recall': 0.08, 'f1_score': 0.143}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.028, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 159.652, 'avg_prob_when_true': 0.054, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 480, 'correct_predictions': 11, 'avg_prediction_prob': 0.772, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 19.013, 'avg_prob_when_true': 1.438, 'in_top3_when_true': 24, 'in_top5_when_true': 37, 'accuracy_when_true': 0.143, 'precision': 0.023, 'recall': 0.143, 'f1_score': 0.039}}"
pdgrapher_0923_1002,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.558,0.02,69.541,0.736,-0.145,-3.204,3.865,0.055,0.085,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 2, 'correct_predictions': 2, 'avg_prediction_prob': 0.089, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 115.2, 'avg_prob_when_true': 0.435, 'in_top3_when_true': 2, 'in_top5_when_true': 2, 'accuracy_when_true': 0.08, 'precision': 1.0, 'recall': 0.08, 'f1_score': 0.148}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.062, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 184.739, 'avg_prob_when_true': -0.07, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 1820, 'correct_predictions': 42, 'avg_prediction_prob': 1.485, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 6.416, 'avg_prob_when_true': 2.348, 'in_top3_when_true': 64, 'in_top5_when_true': 69, 'accuracy_when_true': 0.545, 'precision': 0.023, 'recall': 0.545, 'f1_score': 0.044}}"
pdgrapher_0925_1922,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.558,0.016,69.054,0.522,-0.445,-2.067,4.232,0.05,0.076,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.041, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 116.76, 'avg_prob_when_true': 0.158, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 14, 'correct_predictions': 0, 'avg_prediction_prob': -0.049, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 179.261, 'avg_prob_when_true': -0.068, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 546, 'correct_predictions': 9, 'avg_prediction_prob': 0.329, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 48.182, 'avg_prob_when_true': 0.849, 'in_top3_when_true': 27, 'in_top5_when_true': 35, 'accuracy_when_true': 0.117, 'precision': 0.016, 'recall': 0.117, 'f1_score': 0.029}}"
pdgrapher_0925_1931,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.558,0.016,69.054,0.522,-0.445,-2.067,4.232,0.05,0.076,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.041, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 116.76, 'avg_prob_when_true': 0.158, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 14, 'correct_predictions': 0, 'avg_prediction_prob': -0.049, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 179.261, 'avg_prob_when_true': -0.068, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 546, 'correct_predictions': 9, 'avg_prediction_prob': 0.329, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 48.182, 'avg_prob_when_true': 0.849, 'in_top3_when_true': 27, 'in_top5_when_true': 35, 'accuracy_when_true': 0.117, 'precision': 0.016, 'recall': 0.117, 'f1_score': 0.029}}"
pdgrapher_0926_1502,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.558,0.018,74.057,0.696,-0.176,-5.532,4.225,0.051,0.078,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.15, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 147.36, 'avg_prob_when_true': 0.376, 'in_top3_when_true': 2, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': -0.076, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 149.696, 'avg_prob_when_true': 0.1, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 310, 'correct_predictions': 8, 'avg_prediction_prob': 0.292, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 63.571, 'avg_prob_when_true': 1.003, 'in_top3_when_true': 19, 'in_top5_when_true': 28, 'accuracy_when_true': 0.104, 'precision': 0.026, 'recall': 0.104, 'f1_score': 0.041}}"
pdgrapher_0927_2220,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.558,0.022,69.795,0.738,-0.126,-4.114,4.62,0.054,0.081,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.115, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 90.8, 'avg_prob_when_true': 0.677, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.194, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 255.174, 'avg_prob_when_true': -0.173, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 506, 'correct_predictions': 21, 'avg_prediction_prob': 0.943, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 20.221, 'avg_prob_when_true': 1.79, 'in_top3_when_true': 40, 'in_top5_when_true': 44, 'accuracy_when_true': 0.273, 'precision': 0.042, 'recall': 0.273, 'f1_score': 0.072}}"
pdgrapher_0929_0330,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.558,0.021,69.277,0.735,-0.279,-9.68,3.619,0.054,0.077,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 20, 'correct_predictions': 2, 'avg_prediction_prob': 0.158, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 58.08, 'avg_prob_when_true': 1.032, 'in_top3_when_true': 2, 'in_top5_when_true': 4, 'accuracy_when_true': 0.08, 'precision': 0.1, 'recall': 0.08, 'f1_score': 0.089}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.041, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 167.087, 'avg_prob_when_true': 0.015, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 694, 'correct_predictions': 11, 'avg_prediction_prob': 1.103, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 17.74, 'avg_prob_when_true': 1.584, 'in_top3_when_true': 33, 'in_top5_when_true': 41, 'accuracy_when_true': 0.143, 'precision': 0.016, 'recall': 0.143, 'f1_score': 0.029}}"
