filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg norm rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 5,source in top 20,source in top 40,source in top 80,pdgrapher_perturbation_discovery,pdgrapher_response_prediction,gene_specific_metrics
baseline_random_1116_1710,random,dorothea_500_1000,,,,,0.002,248.61,0.497,0.002,0.002,0.0,0.004,0.011,0.04,0.081,0.16,,,
baseline_random_1116_2153,random,dorothea_500_1000,,,,,0.002,248.61,0.497,0.002,0.002,0.0,0.004,0.011,0.04,0.081,0.16,,,
baseline_random_1116_2247,random,dorothea_500_1000,,,,,0.002,248.61,0.497,0.002,0.002,0.0,0.004,0.011,0.04,0.081,0.16,,,
baseline_smallestSuperset_1115_1435,smallestSuperset,dorothea_500_1000,,,,,0.003,257.198,0.514,0.002,0.002,0.002,0.002,0.014,0.041,0.087,0.149,,,
baseline_smallestSuperset_1115_1924,smallestSuperset,dorothea_500_1000,,,,,0.003,257.198,0.514,0.002,0.002,0.002,0.002,0.014,0.041,0.087,0.149,,,
baseline_smallestSuperset_1116_1710,smallestSuperset,dorothea_500_1000,,,,,0.003,257.198,0.514,0.002,0.002,0.002,0.002,0.014,0.041,0.087,0.149,,,
baseline_smallestSuperset_1116_2153,smallestSuperset,dorothea_500_1000,,,,,0.003,257.198,0.514,0.002,0.002,0.002,0.002,0.014,0.041,0.087,0.149,,,
baseline_smallestSuperset_1116_2247,smallestSuperset,dorothea_500_1000,,,,,0.003,257.198,0.514,0.002,0.002,0.002,0.002,0.014,0.041,0.087,0.149,,,
pdgrapher_1115_1438,pdgrapher,dorothea_500_1000,500.0,279.0,1.0,0.496,0.003,133.683,0.267,0.345,-0.133,-1.785,0.913,0.021,0.092,0.175,0.331,"{'recall@1': 0.004, 'recall@10': 0.0302, 'recall@100': 0.3498, 'recall@1000': 1.0, 'ranking_score': 0.7128, 'ranking_score_dcg': 0.1193, 'perc_partially_accurate_predictions': 0.4, 'recall@1_std': 0.0629, 'recall@10_std': 0.1711, 'recall@100_std': 0.4769, 'recall@1000_std': 0.0, 'ranking_score_std': 0.1656, 'ranking_score_dcg_std': 0.0855, 'perc_partially_accurate_predictions_std': 6.29, 'total_samples': 4274, 'avg_topk': 356.4186}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 4274, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.405, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 4274, 'times_true_source': 13, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.261, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 173.615, 'avg_prob_when_true': 0.262, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 4274, 'times_true_source': 14, 'times_predicted_source': 9, 'correct_predictions': 0, 'avg_prediction_prob': 0.393, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 67.143, 'avg_prob_when_true': 0.489, 'in_top20_when_true': 4, 'in_top40_when_true': 5, 'in_top80_when_true': 9, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 4274, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.401, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 104.278, 'avg_prob_when_true': 0.409, 'in_top20_when_true': 1, 'in_top40_when_true': 3, 'in_top80_when_true': 10, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_1115_1826,pdgrapher,dorothea_500_1000,500.0,279.0,1.0,0.496,0.006,137.429,0.275,0.203,-0.152,-2.166,1.086,0.022,0.082,0.164,0.307,"{'recall@1': 0.0061, 'recall@10': 0.0358, 'recall@100': 0.3533, 'recall@1000': 1.0, 'ranking_score': 0.7092, 'ranking_score_dcg': 0.1219, 'perc_partially_accurate_predictions': 0.61, 'recall@1_std': 0.0778, 'recall@10_std': 0.1858, 'recall@100_std': 0.478, 'recall@1000_std': 0.0, 'ranking_score_std': 0.1791, 'ranking_score_dcg_std': 0.0974, 'perc_partially_accurate_predictions_std': 7.78, 'total_samples': 4274, 'avg_topk': 354.5784}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 4274, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.644, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 4274, 'times_true_source': 13, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.093, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 184.077, 'avg_prob_when_true': 0.079, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 3, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 4274, 'times_true_source': 14, 'times_predicted_source': 28, 'correct_predictions': 1, 'avg_prediction_prob': 0.319, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 93.214, 'avg_prob_when_true': 0.32, 'in_top20_when_true': 1, 'in_top40_when_true': 3, 'in_top80_when_true': 8, 'accuracy_when_true': 0.071, 'precision': 0.036, 'recall': 0.071, 'f1_score': 0.048}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 4274, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.138, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 146.889, 'avg_prob_when_true': 0.171, 'in_top20_when_true': 0, 'in_top40_when_true': 1, 'in_top80_when_true': 2, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_1116_1613,pdgrapher,dorothea_500_1000,500.0,279.0,1.0,0.496,0.006,135.671,0.271,0.381,-0.064,-2.057,1.533,0.025,0.089,0.173,0.324,"{'recall@1': 0.0033, 'recall@10': 0.0363, 'recall@100': 0.3559, 'recall@1000': 1.0, 'ranking_score': 0.7059, 'ranking_score_dcg': 0.1194, 'perc_partially_accurate_predictions': 0.33, 'recall@1_std': 0.0571, 'recall@10_std': 0.187, 'recall@100_std': 0.4788, 'recall@1000_std': 0.0, 'ranking_score_std': 0.1842, 'ranking_score_dcg_std': 0.0861, 'perc_partially_accurate_predictions_std': 5.71, 'total_samples': 4274, 'avg_topk': 352.9485}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 4274, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.205, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 4274, 'times_true_source': 13, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.145, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 199.923, 'avg_prob_when_true': 0.165, 'in_top20_when_true': 0, 'in_top40_when_true': 1, 'in_top80_when_true': 1, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 4274, 'times_true_source': 14, 'times_predicted_source': 3, 'correct_predictions': 0, 'avg_prediction_prob': 0.419, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 115.214, 'avg_prob_when_true': 0.44, 'in_top20_when_true': 1, 'in_top40_when_true': 2, 'in_top80_when_true': 4, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 4274, 'times_true_source': 18, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.431, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 111.389, 'avg_prob_when_true': 0.444, 'in_top20_when_true': 1, 'in_top40_when_true': 3, 'in_top80_when_true': 6, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_1116_2206,pdgrapher,dorothea_500_1000,500.0,279.0,1.0,0.496,0.005,127.174,0.254,0.34,-0.425,-2.809,1.41,0.023,0.099,0.192,0.352,"{'recall@1': 0.0028, 'recall@10': 0.036, 'recall@100': 0.3547, 'recall@1000': 1.0, 'ranking_score': 0.7193, 'ranking_score_dcg': 0.1215, 'perc_partially_accurate_predictions': 0.28, 'recall@1_std': 0.0529, 'recall@10_std': 0.1864, 'recall@100_std': 0.4784, 'recall@1000_std': 0.0, 'ranking_score_std': 0.1639, 'ranking_score_dcg_std': 0.0835, 'perc_partially_accurate_predictions_std': 5.29, 'total_samples': 4274, 'avg_topk': 359.6589}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 4274, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -1.524, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 4274, 'times_true_source': 13, 'times_predicted_source': 8, 'correct_predictions': 0, 'avg_prediction_prob': 0.356, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 101.769, 'avg_prob_when_true': 0.365, 'in_top20_when_true': 1, 'in_top40_when_true': 5, 'in_top80_when_true': 8, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 4274, 'times_true_source': 14, 'times_predicted_source': 498, 'correct_predictions': 1, 'avg_prediction_prob': 0.814, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 15.5, 'avg_prob_when_true': 0.825, 'in_top20_when_true': 9, 'in_top40_when_true': 12, 'in_top80_when_true': 14, 'accuracy_when_true': 0.071, 'precision': 0.002, 'recall': 0.071, 'f1_score': 0.004}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 4274, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 231.111, 'avg_prob_when_true': 0.006, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_1116_2250,pdgrapher,dorothea_500_1000,500.0,279.0,1.0,0.496,0.004,137.5,0.275,0.386,-0.239,-3.083,0.983,0.024,0.087,0.161,0.31,"{'recall@1': 0.0028, 'recall@10': 0.0337, 'recall@100': 0.3617, 'recall@1000': 1.0, 'ranking_score': 0.7189, 'ranking_score_dcg': 0.1212, 'perc_partially_accurate_predictions': 0.28, 'recall@1_std': 0.0529, 'recall@10_std': 0.1804, 'recall@100_std': 0.4805, 'recall@1000_std': 0.0, 'ranking_score_std': 0.1663, 'ranking_score_dcg_std': 0.0842, 'perc_partially_accurate_predictions_std': 5.29, 'total_samples': 4274, 'avg_topk': 359.4286}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 4274, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -1.354, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 4274, 'times_true_source': 13, 'times_predicted_source': 24, 'correct_predictions': 0, 'avg_prediction_prob': 0.437, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 125.615, 'avg_prob_when_true': 0.393, 'in_top20_when_true': 0, 'in_top40_when_true': 1, 'in_top80_when_true': 4, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 4274, 'times_true_source': 14, 'times_predicted_source': 377, 'correct_predictions': 2, 'avg_prediction_prob': 0.612, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 4.786, 'avg_prob_when_true': 0.686, 'in_top20_when_true': 14, 'in_top40_when_true': 14, 'in_top80_when_true': 14, 'accuracy_when_true': 0.143, 'precision': 0.005, 'recall': 0.143, 'f1_score': 0.01}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 4274, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.42, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 117.056, 'avg_prob_when_true': 0.409, 'in_top20_when_true': 1, 'in_top40_when_true': 3, 'in_top80_when_true': 7, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
pdgraphernognn_1115_1434,pdgraphernognn,dorothea_500_1000,500.0,279.0,1.0,0.496,0.006,135.675,0.271,0.351,-0.379,-3.203,1.343,0.026,0.085,0.159,0.305,"{'recall@1': 0.0054, 'recall@10': 0.0372, 'recall@100': 0.3503, 'recall@1000': 1.0, 'ranking_score': 0.7171, 'ranking_score_dcg': 0.123, 'perc_partially_accurate_predictions': 0.54, 'recall@1_std': 0.0732, 'recall@10_std': 0.1893, 'recall@100_std': 0.4771, 'recall@1000_std': 0.0, 'ranking_score_std': 0.1646, 'ranking_score_dcg_std': 0.0954, 'perc_partially_accurate_predictions_std': 7.32, 'total_samples': 4274, 'avg_topk': 358.5503}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 4274, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -2.171, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 4274, 'times_true_source': 13, 'times_predicted_source': 3, 'correct_predictions': 0, 'avg_prediction_prob': 0.246, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 171.923, 'avg_prob_when_true': 0.274, 'in_top20_when_true': 0, 'in_top40_when_true': 1, 'in_top80_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 4274, 'times_true_source': 14, 'times_predicted_source': 8, 'correct_predictions': 0, 'avg_prediction_prob': 0.437, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 63.429, 'avg_prob_when_true': 0.525, 'in_top20_when_true': 1, 'in_top40_when_true': 9, 'in_top80_when_true': 10, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 4274, 'times_true_source': 18, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.334, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 134.167, 'avg_prob_when_true': 0.364, 'in_top20_when_true': 0, 'in_top40_when_true': 1, 'in_top80_when_true': 7, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
pdgraphernognn_1115_1824,pdgraphernognn,dorothea_500_1000,500.0,279.0,1.0,0.496,0.006,135.842,0.272,0.435,-0.277,-1.958,1.744,0.023,0.086,0.156,0.308,"{'recall@1': 0.0056, 'recall@10': 0.0356, 'recall@100': 0.3496, 'recall@1000': 1.0, 'ranking_score': 0.7154, 'ranking_score_dcg': 0.1228, 'perc_partially_accurate_predictions': 0.56, 'recall@1_std': 0.0747, 'recall@10_std': 0.1852, 'recall@100_std': 0.4768, 'recall@1000_std': 0.0, 'ranking_score_std': 0.1653, 'ranking_score_dcg_std': 0.0967, 'perc_partially_accurate_predictions_std': 7.47, 'total_samples': 4274, 'avg_topk': 357.7234}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 4274, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -1.296, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 4274, 'times_true_source': 13, 'times_predicted_source': 12, 'correct_predictions': 0, 'avg_prediction_prob': 0.354, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 156.385, 'avg_prob_when_true': 0.325, 'in_top20_when_true': 1, 'in_top40_when_true': 3, 'in_top80_when_true': 4, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 4274, 'times_true_source': 14, 'times_predicted_source': 201, 'correct_predictions': 1, 'avg_prediction_prob': 0.785, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 24.214, 'avg_prob_when_true': 0.844, 'in_top20_when_true': 10, 'in_top40_when_true': 10, 'in_top80_when_true': 13, 'accuracy_when_true': 0.071, 'precision': 0.005, 'recall': 0.071, 'f1_score': 0.009}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 4274, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.013, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 254.167, 'avg_prob_when_true': -0.052, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
