filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg norm rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 5,source in top 20,source in top 40,source in top 80,pdgrapher_perturbation_discovery,pdgrapher_response_prediction,gene_specific_metrics
baseline_smallestSuperset_1115_1444,smallestSuperset,dorothea_500_1000,,,,,0.003,257.198,0.514,0.002,0.002,0.002,0.002,0.014,0.041,0.087,0.149,,,
baseline_smallestSuperset_1115_1934,smallestSuperset,dorothea_500_1000,,,,,0.003,257.198,0.514,0.002,0.002,0.002,0.002,0.014,0.041,0.087,0.149,,,
baseline_smallestSuperset_1116_1719,smallestSuperset,dorothea_500_1000,,,,,0.003,257.198,0.514,0.002,0.002,0.002,0.002,0.014,0.041,0.087,0.149,,,
baseline_smallestSuperset_1116_2202,smallestSuperset,dorothea_500_1000,,,,,0.003,257.198,0.514,0.002,0.002,0.002,0.002,0.014,0.041,0.087,0.149,,,
baseline_smallestSuperset_1116_2256,smallestSuperset,dorothea_500_1000,,,,,0.003,257.198,0.514,0.002,0.002,0.002,0.002,0.014,0.041,0.087,0.149,,,
pdgrapher_1115_1436,pdgrapher,dorothea_500_1000,500.0,279.0,1.0,0.496,0.005,143.83,0.288,0.115,-0.268,-2.069,0.779,0.02,0.081,0.153,0.298,"{'recall@1': 0.0037, 'recall@10': 0.0367, 'recall@100': 0.3514, 'recall@1000': 1.0, 'ranking_score': 0.7017, 'ranking_score_dcg': 0.1194, 'perc_partially_accurate_predictions': 0.37, 'recall@1_std': 0.0611, 'recall@10_std': 0.1881, 'recall@100_std': 0.4774, 'recall@1000_std': 0.0, 'ranking_score_std': 0.1851, 'ranking_score_dcg_std': 0.091, 'perc_partially_accurate_predictions_std': 6.11, 'total_samples': 4274, 'avg_topk': 350.8262}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 4274, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.741, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 4274, 'times_true_source': 13, 'times_predicted_source': 131, 'correct_predictions': 1, 'avg_prediction_prob': 0.337, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 41.154, 'avg_prob_when_true': 0.296, 'in_top20_when_true': 5, 'in_top40_when_true': 10, 'in_top80_when_true': 10, 'accuracy_when_true': 0.077, 'precision': 0.008, 'recall': 0.077, 'f1_score': 0.014}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 4274, 'times_true_source': 14, 'times_predicted_source': 11, 'correct_predictions': 0, 'avg_prediction_prob': 0.08, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 140.857, 'avg_prob_when_true': 0.121, 'in_top20_when_true': 1, 'in_top40_when_true': 2, 'in_top80_when_true': 3, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 4274, 'times_true_source': 18, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.081, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 130.944, 'avg_prob_when_true': 0.15, 'in_top20_when_true': 0, 'in_top40_when_true': 2, 'in_top80_when_true': 4, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_1115_1925,pdgrapher,dorothea_500_1000,500.0,279.0,1.0,0.496,0.004,140.467,0.281,0.265,-0.107,-1.257,0.906,0.018,0.073,0.157,0.305,"{'recall@1': 0.0028, 'recall@10': 0.0381, 'recall@100': 0.3482, 'recall@1000': 1.0, 'ranking_score': 0.712, 'ranking_score_dcg': 0.1206, 'perc_partially_accurate_predictions': 0.28, 'recall@1_std': 0.0529, 'recall@10_std': 0.1915, 'recall@100_std': 0.4764, 'recall@1000_std': 0.0, 'ranking_score_std': 0.1729, 'ranking_score_dcg_std': 0.0864, 'perc_partially_accurate_predictions_std': 5.29, 'total_samples': 4274, 'avg_topk': 355.9759}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 4274, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.558, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 4274, 'times_true_source': 13, 'times_predicted_source': 12, 'correct_predictions': 0, 'avg_prediction_prob': 0.29, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 124.154, 'avg_prob_when_true': 0.274, 'in_top20_when_true': 1, 'in_top40_when_true': 3, 'in_top80_when_true': 4, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 4274, 'times_true_source': 14, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.313, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 147.286, 'avg_prob_when_true': 0.292, 'in_top20_when_true': 0, 'in_top40_when_true': 1, 'in_top80_when_true': 2, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 4274, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.222, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 326.444, 'avg_prob_when_true': -0.346, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_1116_1714,pdgrapher,dorothea_500_1000,500.0,279.0,1.0,0.496,0.003,148.137,0.296,0.221,0.012,-0.918,2.487,0.021,0.08,0.156,0.302,"{'recall@1': 0.0044, 'recall@10': 0.033, 'recall@100': 0.362, 'recall@1000': 1.0, 'ranking_score': 0.6985, 'ranking_score_dcg': 0.1203, 'perc_partially_accurate_predictions': 0.44, 'recall@1_std': 0.0665, 'recall@10_std': 0.1786, 'recall@100_std': 0.4806, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2002, 'ranking_score_dcg_std': 0.0939, 'perc_partially_accurate_predictions_std': 6.65, 'total_samples': 4274, 'avg_topk': 349.2532}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 4274, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.334, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 4274, 'times_true_source': 13, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.23, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 138.923, 'avg_prob_when_true': 0.163, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 3, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 4274, 'times_true_source': 14, 'times_predicted_source': 9, 'correct_predictions': 0, 'avg_prediction_prob': 0.356, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 70.929, 'avg_prob_when_true': 0.426, 'in_top20_when_true': 2, 'in_top40_when_true': 4, 'in_top80_when_true': 7, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 4274, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.068, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 187.722, 'avg_prob_when_true': 0.082, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_1116_2108,pdgrapher,dorothea_500_1000,500.0,279.0,1.0,0.496,0.005,144.514,0.289,0.11,-0.066,-1.158,0.647,0.022,0.087,0.168,0.314,"{'recall@1': 0.0042, 'recall@10': 0.0342, 'recall@100': 0.3512, 'recall@1000': 1.0, 'ranking_score': 0.7007, 'ranking_score_dcg': 0.1191, 'perc_partially_accurate_predictions': 0.42, 'recall@1_std': 0.0648, 'recall@10_std': 0.1816, 'recall@100_std': 0.4773, 'recall@1000_std': 0.0, 'ranking_score_std': 0.1923, 'ranking_score_dcg_std': 0.0903, 'perc_partially_accurate_predictions_std': 6.48, 'total_samples': 4274, 'avg_topk': 350.3304}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 4274, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.424, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 4274, 'times_true_source': 13, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.098, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 182.846, 'avg_prob_when_true': 0.038, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 5, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 4274, 'times_true_source': 14, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.164, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 105.0, 'avg_prob_when_true': 0.158, 'in_top20_when_true': 0, 'in_top40_when_true': 2, 'in_top80_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 4274, 'times_true_source': 18, 'times_predicted_source': 7, 'correct_predictions': 0, 'avg_prediction_prob': 0.029, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 199.944, 'avg_prob_when_true': 0.036, 'in_top20_when_true': 0, 'in_top40_when_true': 1, 'in_top80_when_true': 3, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_1116_2154,pdgrapher,dorothea_500_1000,500.0,279.0,1.0,0.496,0.003,137.843,0.276,0.444,-1.023,-6.524,1.483,0.021,0.078,0.154,0.3,"{'recall@1': 0.0035, 'recall@10': 0.0316, 'recall@100': 0.3463, 'recall@1000': 1.0, 'ranking_score': 0.7108, 'ranking_score_dcg': 0.12, 'perc_partially_accurate_predictions': 0.35, 'recall@1_std': 0.0591, 'recall@10_std': 0.1749, 'recall@100_std': 0.4758, 'recall@1000_std': 0.0, 'ranking_score_std': 0.1697, 'ranking_score_dcg_std': 0.0878, 'perc_partially_accurate_predictions_std': 5.91, 'total_samples': 4274, 'avg_topk': 355.4076}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 4274, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -1.913, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 4274, 'times_true_source': 13, 'times_predicted_source': 4, 'correct_predictions': 0, 'avg_prediction_prob': 0.369, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 133.385, 'avg_prob_when_true': 0.406, 'in_top20_when_true': 1, 'in_top40_when_true': 2, 'in_top80_when_true': 4, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 4274, 'times_true_source': 14, 'times_predicted_source': 180, 'correct_predictions': 0, 'avg_prediction_prob': 0.825, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 25.857, 'avg_prob_when_true': 0.837, 'in_top20_when_true': 6, 'in_top40_when_true': 11, 'in_top80_when_true': 13, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 4274, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.426, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 129.556, 'avg_prob_when_true': 0.52, 'in_top20_when_true': 0, 'in_top40_when_true': 3, 'in_top80_when_true': 6, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
pdgraphernognn_1115_1432,pdgraphernognn,dorothea_500_1000,500.0,279.0,1.0,0.496,0.004,142.099,0.284,0.072,-0.168,-1.271,0.96,0.016,0.071,0.146,0.296,"{'recall@1': 0.0044, 'recall@10': 0.036, 'recall@100': 0.3446, 'recall@1000': 1.0, 'ranking_score': 0.707, 'ranking_score_dcg': 0.1201, 'perc_partially_accurate_predictions': 0.44, 'recall@1_std': 0.0665, 'recall@10_std': 0.1864, 'recall@100_std': 0.4753, 'recall@1000_std': 0.0, 'ranking_score_std': 0.1756, 'ranking_score_dcg_std': 0.0917, 'perc_partially_accurate_predictions_std': 6.65, 'total_samples': 4274, 'avg_topk': 353.5164}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 4274, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.568, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 4274, 'times_true_source': 13, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.075, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 97.0, 'avg_prob_when_true': 0.093, 'in_top20_when_true': 0, 'in_top40_when_true': 2, 'in_top80_when_true': 6, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 4274, 'times_true_source': 14, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.084, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 95.929, 'avg_prob_when_true': 0.105, 'in_top20_when_true': 0, 'in_top40_when_true': 1, 'in_top80_when_true': 7, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 4274, 'times_true_source': 18, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.053, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 135.278, 'avg_prob_when_true': 0.055, 'in_top20_when_true': 0, 'in_top40_when_true': 1, 'in_top80_when_true': 6, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
pdgraphernognn_1115_1925,pdgraphernognn,dorothea_500_1000,500.0,279.0,1.0,0.496,0.006,138.8,0.278,0.251,-0.109,-1.523,1.19,0.022,0.085,0.149,0.294,"{'recall@1': 0.0026, 'recall@10': 0.0278, 'recall@100': 0.3439, 'recall@1000': 1.0, 'ranking_score': 0.7123, 'ranking_score_dcg': 0.118, 'perc_partially_accurate_predictions': 0.26, 'recall@1_std': 0.0507, 'recall@10_std': 0.1645, 'recall@100_std': 0.475, 'recall@1000_std': 0.0, 'ranking_score_std': 0.168, 'ranking_score_dcg_std': 0.079, 'perc_partially_accurate_predictions_std': 5.07, 'total_samples': 4274, 'avg_topk': 356.1518}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}","{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 4274, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.584, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 4274, 'times_true_source': 13, 'times_predicted_source': 20, 'correct_predictions': 0, 'avg_prediction_prob': 0.207, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 155.462, 'avg_prob_when_true': 0.173, 'in_top20_when_true': 0, 'in_top40_when_true': 2, 'in_top80_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 4274, 'times_true_source': 14, 'times_predicted_source': 3, 'correct_predictions': 0, 'avg_prediction_prob': 0.28, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 133.429, 'avg_prob_when_true': 0.28, 'in_top20_when_true': 1, 'in_top40_when_true': 2, 'in_top80_when_true': 5, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 4274, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.225, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 134.611, 'avg_prob_when_true': 0.28, 'in_top20_when_true': 1, 'in_top40_when_true': 1, 'in_top80_when_true': 3, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
