filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 3,source in top 5,gene_specific_metrics
gat_0926_1626,gat,dorothea_500_900,500.0,200.0,1.0,0.518,0.006,216.574,0.019,0.019,0.012,0.051,0.016,0.022,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4524, 'times_true_source': 15, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.014, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 475.6, 'avg_prob_when_true': 0.014, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4524, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.024, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 28.111, 'avg_prob_when_true': 0.024, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4524, 'times_true_source': 39, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 364.436, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
gat_0927_2031,gat,dorothea_500_900,500.0,200.0,1.0,0.518,0.005,216.834,0.02,0.02,0.013,0.053,0.015,0.022,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4524, 'times_true_source': 15, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.015, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 477.6, 'avg_prob_when_true': 0.015, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4524, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.026, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 17.389, 'avg_prob_when_true': 0.026, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4524, 'times_true_source': 39, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 369.487, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
gat_0929_0342,gat,dorothea_500_900,500.0,200.0,1.0,0.518,0.006,216.719,0.021,0.02,0.012,0.058,0.016,0.022,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4524, 'times_true_source': 15, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.015, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 478.133, 'avg_prob_when_true': 0.015, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4524, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.027, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 19.056, 'avg_prob_when_true': 0.027, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4524, 'times_true_source': 39, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 368.615, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_0923_0111,pdgrapher,dorothea_500_900,500.0,200.0,1.0,0.518,0.035,83.38,0.611,-0.695,-2.748,7.881,0.089,0.117,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4524, 'times_true_source': 15, 'times_predicted_source': 22, 'correct_predictions': 0, 'avg_prediction_prob': 0.293, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 92.333, 'avg_prob_when_true': 0.627, 'in_top3_when_true': 2, 'in_top5_when_true': 3, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4524, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.208, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 130.278, 'avg_prob_when_true': 0.233, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4524, 'times_true_source': 39, 'times_predicted_source': 15, 'correct_predictions': 0, 'avg_prediction_prob': 0.202, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 109.795, 'avg_prob_when_true': 0.591, 'in_top3_when_true': 5, 'in_top5_when_true': 7, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_0923_1205,pdgrapher,dorothea_500_900,500.0,200.0,1.0,0.518,0.026,82.977,0.408,-2.301,-15.886,4.567,0.076,0.107,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4524, 'times_true_source': 15, 'times_predicted_source': 14, 'correct_predictions': 0, 'avg_prediction_prob': 0.355, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 53.4, 'avg_prob_when_true': 0.687, 'in_top3_when_true': 3, 'in_top5_when_true': 5, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4524, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.187, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 142.5, 'avg_prob_when_true': 0.21, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4524, 'times_true_source': 39, 'times_predicted_source': 480, 'correct_predictions': 7, 'avg_prediction_prob': 0.32, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 128.615, 'avg_prob_when_true': 0.557, 'in_top3_when_true': 8, 'in_top5_when_true': 8, 'accuracy_when_true': 0.179, 'precision': 0.015, 'recall': 0.179, 'f1_score': 0.027}}"
pdgrapher_0925_1724,pdgrapher,dorothea_500_900,500.0,200.0,1.0,0.518,0.037,86.595,0.565,-0.156,-1.965,3.885,0.07,0.097,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4524, 'times_true_source': 15, 'times_predicted_source': 14, 'correct_predictions': 1, 'avg_prediction_prob': 0.402, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 91.067, 'avg_prob_when_true': 0.456, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.067, 'precision': 0.071, 'recall': 0.067, 'f1_score': 0.069}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4524, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.313, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 129.056, 'avg_prob_when_true': 0.275, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4524, 'times_true_source': 39, 'times_predicted_source': 97, 'correct_predictions': 5, 'avg_prediction_prob': 0.413, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 60.462, 'avg_prob_when_true': 1.018, 'in_top3_when_true': 14, 'in_top5_when_true': 18, 'accuracy_when_true': 0.128, 'precision': 0.052, 'recall': 0.128, 'f1_score': 0.074}}"
pdgrapher_0926_1632,pdgrapher,dorothea_500_900,500.0,200.0,1.0,0.518,0.025,87.048,0.399,-0.382,-2.881,5.595,0.07,0.102,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4524, 'times_true_source': 15, 'times_predicted_source': 14, 'correct_predictions': 0, 'avg_prediction_prob': 0.241, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 101.133, 'avg_prob_when_true': 0.482, 'in_top3_when_true': 2, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4524, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.211, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 111.389, 'avg_prob_when_true': 0.213, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4524, 'times_true_source': 39, 'times_predicted_source': 73, 'correct_predictions': 5, 'avg_prediction_prob': -0.027, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 76.897, 'avg_prob_when_true': 1.139, 'in_top3_when_true': 19, 'in_top5_when_true': 22, 'accuracy_when_true': 0.128, 'precision': 0.068, 'recall': 0.128, 'f1_score': 0.089}}"
pdgrapher_0927_2231,pdgrapher,dorothea_500_900,500.0,200.0,1.0,0.518,0.048,77.004,0.813,-1.754,-5.214,5.917,0.097,0.131,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4524, 'times_true_source': 15, 'times_predicted_source': 5, 'correct_predictions': 1, 'avg_prediction_prob': 0.453, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 117.0, 'avg_prob_when_true': 0.527, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.067, 'precision': 0.2, 'recall': 0.067, 'f1_score': 0.1}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4524, 'times_true_source': 18, 'times_predicted_source': 5, 'correct_predictions': 0, 'avg_prediction_prob': 0.428, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 92.944, 'avg_prob_when_true': 0.522, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4524, 'times_true_source': 39, 'times_predicted_source': 36, 'correct_predictions': 4, 'avg_prediction_prob': -0.013, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 71.385, 'avg_prob_when_true': 0.941, 'in_top3_when_true': 8, 'in_top5_when_true': 12, 'accuracy_when_true': 0.103, 'precision': 0.111, 'recall': 0.103, 'f1_score': 0.107}}"
pdgrapher_0929_0348,pdgrapher,dorothea_500_900,500.0,200.0,1.0,0.518,0.033,80.638,0.795,-0.29,-3.071,7.112,0.087,0.12,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4524, 'times_true_source': 15, 'times_predicted_source': 48, 'correct_predictions': 0, 'avg_prediction_prob': 0.595, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 95.467, 'avg_prob_when_true': 0.835, 'in_top3_when_true': 3, 'in_top5_when_true': 3, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4524, 'times_true_source': 18, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.538, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 72.278, 'avg_prob_when_true': 0.711, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4524, 'times_true_source': 39, 'times_predicted_source': 31, 'correct_predictions': 1, 'avg_prediction_prob': 0.823, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 44.795, 'avg_prob_when_true': 1.306, 'in_top3_when_true': 10, 'in_top5_when_true': 14, 'accuracy_when_true': 0.026, 'precision': 0.032, 'recall': 0.026, 'f1_score': 0.029}}"
pdgraphernognn_0925_1924,pdgraphernognn,dorothea_500_900,500.0,200.0,1.0,0.518,0.025,83.038,0.599,-0.743,-4.604,5.135,0.062,0.089,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4524, 'times_true_source': 15, 'times_predicted_source': 16, 'correct_predictions': 0, 'avg_prediction_prob': 0.305, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 129.133, 'avg_prob_when_true': 0.34, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4524, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.26, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 96.056, 'avg_prob_when_true': 0.292, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4524, 'times_true_source': 39, 'times_predicted_source': 185, 'correct_predictions': 9, 'avg_prediction_prob': 1.293, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 25.641, 'avg_prob_when_true': 1.802, 'in_top3_when_true': 14, 'in_top5_when_true': 19, 'accuracy_when_true': 0.231, 'precision': 0.049, 'recall': 0.231, 'f1_score': 0.08}}"
pdgraphernognn_0926_1626,pdgraphernognn,dorothea_500_900,500.0,200.0,1.0,0.518,0.026,83.931,0.905,-0.546,-2.442,5.191,0.058,0.084,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4524, 'times_true_source': 15, 'times_predicted_source': 45, 'correct_predictions': 2, 'avg_prediction_prob': 0.756, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 85.533, 'avg_prob_when_true': 1.097, 'in_top3_when_true': 3, 'in_top5_when_true': 4, 'accuracy_when_true': 0.133, 'precision': 0.044, 'recall': 0.133, 'f1_score': 0.067}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4524, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.422, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 120.5, 'avg_prob_when_true': 0.49, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4524, 'times_true_source': 39, 'times_predicted_source': 82, 'correct_predictions': 4, 'avg_prediction_prob': 1.062, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 61.308, 'avg_prob_when_true': 1.341, 'in_top3_when_true': 7, 'in_top5_when_true': 8, 'accuracy_when_true': 0.103, 'precision': 0.049, 'recall': 0.103, 'f1_score': 0.066}}"
pdgraphernognn_0927_2231,pdgraphernognn,dorothea_500_900,500.0,200.0,1.0,0.518,0.037,81.872,0.518,-0.811,-3.611,4.036,0.073,0.104,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4524, 'times_true_source': 15, 'times_predicted_source': 62, 'correct_predictions': 0, 'avg_prediction_prob': 0.431, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 90.933, 'avg_prob_when_true': 0.516, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4524, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.046, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 152.5, 'avg_prob_when_true': 0.04, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4524, 'times_true_source': 39, 'times_predicted_source': 68, 'correct_predictions': 0, 'avg_prediction_prob': 0.851, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 18.923, 'avg_prob_when_true': 1.057, 'in_top3_when_true': 5, 'in_top5_when_true': 11, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
