filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 3,source in top 5,gene_specific_metrics
baseline_random_0929_0049,random,dorothea_500_600,,,,,0.002,247.68,0.002,0.002,0.0,0.004,0.007,0.013,
baseline_smallestSuperset_0922_1852,smallestSuperset,dorothea_500_600,,,,,0.0,262.671,0.002,0.002,0.002,0.002,0.0,0.009,
baseline_smallestSuperset_0925_1730,smallestSuperset,dorothea_500_600,,,,,0.0,262.671,0.002,0.002,0.002,0.002,0.0,0.009,
baseline_smallestSuperset_0926_1552,smallestSuperset,dorothea_500_600,,,,,0.0,262.671,0.002,0.002,0.002,0.002,0.0,0.009,
baseline_smallestSuperset_0927_2020,smallestSuperset,dorothea_500_600,,,,,0.0,262.671,0.002,0.002,0.002,0.002,0.0,0.009,
baseline_smallestSuperset_0929_0049,smallestSuperset,dorothea_500_600,,,,,0.0,262.671,0.002,0.002,0.002,0.002,0.0,0.009,
gat_0922_1832,gat,dorothea_500_600,500.0,183.0,1.0,0.231,0.009,229.299,0.019,0.019,0.01,0.054,0.014,0.018,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 3862, 'times_true_source': 18, 'times_predicted_source': 7, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 72.444, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 3862, 'times_true_source': 23, 'times_predicted_source': 12, 'correct_predictions': 1, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 164.913, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.043, 'precision': 0.083, 'recall': 0.043, 'f1_score': 0.057}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 3862, 'times_true_source': 27, 'times_predicted_source': 1516, 'correct_predictions': 27, 'avg_prediction_prob': 0.024, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 0.0, 'avg_prob_when_true': 0.031, 'in_top3_when_true': 27, 'in_top5_when_true': 27, 'accuracy_when_true': 1.0, 'precision': 0.018, 'recall': 1.0, 'f1_score': 0.035}}"
gat_0923_1210,gat,dorothea_500_600,500.0,183.0,1.0,0.231,0.009,230.202,0.019,0.019,0.012,0.051,0.015,0.018,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 3862, 'times_true_source': 18, 'times_predicted_source': 7, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 69.889, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 3862, 'times_true_source': 23, 'times_predicted_source': 12, 'correct_predictions': 1, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 194.174, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.043, 'precision': 0.083, 'recall': 0.043, 'f1_score': 0.057}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 3862, 'times_true_source': 27, 'times_predicted_source': 1513, 'correct_predictions': 27, 'avg_prediction_prob': 0.024, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 0.0, 'avg_prob_when_true': 0.031, 'in_top3_when_true': 27, 'in_top5_when_true': 27, 'accuracy_when_true': 1.0, 'precision': 0.018, 'recall': 1.0, 'f1_score': 0.035}}"
gat_0925_1920,gat,dorothea_500_600,500.0,183.0,1.0,0.231,0.01,230.551,0.019,0.019,0.011,0.048,0.014,0.018,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 3862, 'times_true_source': 18, 'times_predicted_source': 7, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 62.667, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 3862, 'times_true_source': 23, 'times_predicted_source': 12, 'correct_predictions': 1, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 170.913, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.043, 'precision': 0.083, 'recall': 0.043, 'f1_score': 0.057}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 3862, 'times_true_source': 27, 'times_predicted_source': 1508, 'correct_predictions': 27, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 0.0, 'avg_prob_when_true': 0.028, 'in_top3_when_true': 27, 'in_top5_when_true': 27, 'accuracy_when_true': 1.0, 'precision': 0.018, 'recall': 1.0, 'f1_score': 0.035}}"
gat_0926_1621,gat,dorothea_500_600,500.0,183.0,1.0,0.231,0.01,229.678,0.02,0.019,0.011,0.052,0.014,0.018,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 3862, 'times_true_source': 18, 'times_predicted_source': 8, 'correct_predictions': 0, 'avg_prediction_prob': 0.023, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 70.944, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 3862, 'times_true_source': 23, 'times_predicted_source': 13, 'correct_predictions': 1, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 154.261, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.043, 'precision': 0.077, 'recall': 0.043, 'f1_score': 0.056}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 3862, 'times_true_source': 27, 'times_predicted_source': 1509, 'correct_predictions': 27, 'avg_prediction_prob': 0.023, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 0.0, 'avg_prob_when_true': 0.031, 'in_top3_when_true': 27, 'in_top5_when_true': 27, 'accuracy_when_true': 1.0, 'precision': 0.018, 'recall': 1.0, 'f1_score': 0.035}}"
gat_0927_2224,gat,dorothea_500_600,500.0,183.0,1.0,0.231,0.01,230.786,0.02,0.019,0.011,0.05,0.015,0.019,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 3862, 'times_true_source': 18, 'times_predicted_source': 7, 'correct_predictions': 0, 'avg_prediction_prob': 0.023, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 64.722, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 3862, 'times_true_source': 23, 'times_predicted_source': 13, 'correct_predictions': 1, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 164.261, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.043, 'precision': 0.077, 'recall': 0.043, 'f1_score': 0.056}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 3862, 'times_true_source': 27, 'times_predicted_source': 1516, 'correct_predictions': 27, 'avg_prediction_prob': 0.024, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 0.0, 'avg_prob_when_true': 0.031, 'in_top3_when_true': 27, 'in_top5_when_true': 27, 'accuracy_when_true': 1.0, 'precision': 0.018, 'recall': 1.0, 'f1_score': 0.035}}"
gat_0929_0336,gat,dorothea_500_600,500.0,183.0,1.0,0.231,0.01,228.826,0.019,0.019,0.012,0.053,0.014,0.018,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 3862, 'times_true_source': 18, 'times_predicted_source': 6, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 76.111, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 3862, 'times_true_source': 23, 'times_predicted_source': 13, 'correct_predictions': 1, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 157.957, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.043, 'precision': 0.077, 'recall': 0.043, 'f1_score': 0.056}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 3862, 'times_true_source': 27, 'times_predicted_source': 1521, 'correct_predictions': 27, 'avg_prediction_prob': 0.023, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 0.0, 'avg_prob_when_true': 0.03, 'in_top3_when_true': 27, 'in_top5_when_true': 27, 'accuracy_when_true': 1.0, 'precision': 0.018, 'recall': 1.0, 'f1_score': 0.035}}"
pdgrapher_0922_1639,pdgrapher,dorothea_500_600,500.0,183.0,1.0,0.231,0.048,70.828,0.633,-0.171,-1.736,6.399,0.11,0.148,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 3862, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.247, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 96.722, 'avg_prob_when_true': 0.23, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 3862, 'times_true_source': 23, 'times_predicted_source': 6, 'correct_predictions': 0, 'avg_prediction_prob': 0.517, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 33.13, 'avg_prob_when_true': 0.623, 'in_top3_when_true': 2, 'in_top5_when_true': 3, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 3862, 'times_true_source': 27, 'times_predicted_source': 25, 'correct_predictions': 3, 'avg_prediction_prob': 0.544, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 25.333, 'avg_prob_when_true': 1.138, 'in_top3_when_true': 5, 'in_top5_when_true': 9, 'accuracy_when_true': 0.111, 'precision': 0.12, 'recall': 0.111, 'f1_score': 0.115}}"
pdgrapher_0923_1210,pdgrapher,dorothea_500_600,500.0,183.0,1.0,0.231,0.04,68.753,0.668,-1.208,-4.818,6.872,0.096,0.131,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 3862, 'times_true_source': 18, 'times_predicted_source': 3, 'correct_predictions': 0, 'avg_prediction_prob': 0.305, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 60.667, 'avg_prob_when_true': 0.438, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 3862, 'times_true_source': 23, 'times_predicted_source': 27, 'correct_predictions': 2, 'avg_prediction_prob': 0.375, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 57.0, 'avg_prob_when_true': 0.994, 'in_top3_when_true': 3, 'in_top5_when_true': 4, 'accuracy_when_true': 0.087, 'precision': 0.074, 'recall': 0.087, 'f1_score': 0.08}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 3862, 'times_true_source': 27, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.023, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 150.185, 'avg_prob_when_true': -0.002, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_0925_1918,pdgrapher,dorothea_500_600,500.0,183.0,1.0,0.231,0.078,66.991,0.885,-0.126,-1.072,7.461,0.148,0.191,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 3862, 'times_true_source': 18, 'times_predicted_source': 6, 'correct_predictions': 0, 'avg_prediction_prob': 0.493, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 43.5, 'avg_prob_when_true': 0.593, 'in_top3_when_true': 1, 'in_top5_when_true': 3, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 3862, 'times_true_source': 23, 'times_predicted_source': 72, 'correct_predictions': 4, 'avg_prediction_prob': 0.601, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 36.609, 'avg_prob_when_true': 1.187, 'in_top3_when_true': 6, 'in_top5_when_true': 6, 'accuracy_when_true': 0.174, 'precision': 0.056, 'recall': 0.174, 'f1_score': 0.084}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 3862, 'times_true_source': 27, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.331, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 74.593, 'avg_prob_when_true': 0.436, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_0926_1617,pdgrapher,dorothea_500_600,500.0,183.0,1.0,0.231,0.021,80.859,0.565,-0.114,-1.045,6.146,0.053,0.084,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 3862, 'times_true_source': 18, 'times_predicted_source': 6, 'correct_predictions': 0, 'avg_prediction_prob': 0.494, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 49.611, 'avg_prob_when_true': 0.49, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 3862, 'times_true_source': 23, 'times_predicted_source': 50, 'correct_predictions': 1, 'avg_prediction_prob': 0.503, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 47.87, 'avg_prob_when_true': 0.752, 'in_top3_when_true': 1, 'in_top5_when_true': 3, 'accuracy_when_true': 0.043, 'precision': 0.02, 'recall': 0.043, 'f1_score': 0.027}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 3862, 'times_true_source': 27, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.274, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 110.37, 'avg_prob_when_true': 0.257, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_0927_2225,pdgrapher,dorothea_500_600,500.0,183.0,1.0,0.231,0.072,68.453,0.812,-0.733,-4.688,7.702,0.133,0.171,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 3862, 'times_true_source': 18, 'times_predicted_source': 13, 'correct_predictions': 2, 'avg_prediction_prob': 0.259, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 101.611, 'avg_prob_when_true': 0.585, 'in_top3_when_true': 2, 'in_top5_when_true': 2, 'accuracy_when_true': 0.111, 'precision': 0.154, 'recall': 0.111, 'f1_score': 0.129}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 3862, 'times_true_source': 23, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.22, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 106.565, 'avg_prob_when_true': 0.262, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 3862, 'times_true_source': 27, 'times_predicted_source': 44, 'correct_predictions': 4, 'avg_prediction_prob': 0.485, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 31.889, 'avg_prob_when_true': 1.717, 'in_top3_when_true': 12, 'in_top5_when_true': 15, 'accuracy_when_true': 0.148, 'precision': 0.091, 'recall': 0.148, 'f1_score': 0.113}}"
pdgrapher_0929_0336,pdgrapher,dorothea_500_600,500.0,183.0,1.0,0.231,0.03,70.994,0.349,-1.217,-6.483,5.877,0.082,0.119,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 3862, 'times_true_source': 18, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.166, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 69.556, 'avg_prob_when_true': 0.245, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 3862, 'times_true_source': 23, 'times_predicted_source': 13, 'correct_predictions': 0, 'avg_prediction_prob': 0.291, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 39.13, 'avg_prob_when_true': 0.412, 'in_top3_when_true': 1, 'in_top5_when_true': 4, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 3862, 'times_true_source': 27, 'times_predicted_source': 36, 'correct_predictions': 3, 'avg_prediction_prob': -0.594, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 22.148, 'avg_prob_when_true': 0.792, 'in_top3_when_true': 6, 'in_top5_when_true': 8, 'accuracy_when_true': 0.111, 'precision': 0.083, 'recall': 0.111, 'f1_score': 0.095}}"
pdgraphernognn_0925_1918,pdgraphernognn,dorothea_500_600,500.0,183.0,1.0,0.231,0.042,67.845,0.996,-0.012,-0.88,5.371,0.104,0.143,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 3862, 'times_true_source': 18, 'times_predicted_source': 7, 'correct_predictions': 0, 'avg_prediction_prob': 0.43, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 77.667, 'avg_prob_when_true': 0.395, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 3862, 'times_true_source': 23, 'times_predicted_source': 67, 'correct_predictions': 2, 'avg_prediction_prob': 0.622, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 45.435, 'avg_prob_when_true': 1.288, 'in_top3_when_true': 4, 'in_top5_when_true': 6, 'accuracy_when_true': 0.087, 'precision': 0.03, 'recall': 0.087, 'f1_score': 0.044}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 3862, 'times_true_source': 27, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.186, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 276.074, 'avg_prob_when_true': -0.142, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
pdgraphernognn_0926_1619,pdgraphernognn,dorothea_500_600,500.0,183.0,1.0,0.231,0.041,65.363,0.875,-0.75,-3.893,4.433,0.102,0.141,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 3862, 'times_true_source': 18, 'times_predicted_source': 6, 'correct_predictions': 0, 'avg_prediction_prob': 0.455, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 61.056, 'avg_prob_when_true': 0.759, 'in_top3_when_true': 0, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 3862, 'times_true_source': 23, 'times_predicted_source': 40, 'correct_predictions': 1, 'avg_prediction_prob': 0.545, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 57.826, 'avg_prob_when_true': 0.959, 'in_top3_when_true': 4, 'in_top5_when_true': 5, 'accuracy_when_true': 0.043, 'precision': 0.025, 'recall': 0.043, 'f1_score': 0.032}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 3862, 'times_true_source': 27, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.243, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 115.444, 'avg_prob_when_true': 0.173, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
pdgraphernognn_0927_2225,pdgraphernognn,dorothea_500_600,500.0,183.0,1.0,0.231,0.027,69.513,0.522,-0.345,-2.167,4.005,0.068,0.104,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 3862, 'times_true_source': 18, 'times_predicted_source': 7, 'correct_predictions': 0, 'avg_prediction_prob': 0.379, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 59.278, 'avg_prob_when_true': 0.284, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 3862, 'times_true_source': 23, 'times_predicted_source': 15, 'correct_predictions': 0, 'avg_prediction_prob': 0.351, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 40.348, 'avg_prob_when_true': 0.456, 'in_top3_when_true': 0, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 3862, 'times_true_source': 27, 'times_predicted_source': 4, 'correct_predictions': 0, 'avg_prediction_prob': 0.312, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 150.222, 'avg_prob_when_true': 0.052, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
