filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 5,source in top 20,source in top 40,source in top 80,gene_specific_metrics,pdgrapher_perturbation_discovery,pdgrapher_response_prediction
baseline_random_1019_0010,random,dorothea_100_500,,,,,0.009,49.46,0.01,0.01,0.0,0.025,0.047,0.201,0.398,0.802,,,
baseline_random_1019_1328,random,dorothea_100_500,,,,,0.009,49.46,0.01,0.01,0.0,0.025,0.047,0.201,0.398,0.802,,,
baseline_smallestSuperset_1018_1148,smallestSuperset,dorothea_100_500,,,,,0.05,39.89,0.054,0.01,0.0,1.0,0.093,0.262,0.495,0.953,,,
baseline_smallestSuperset_1018_1246,smallestSuperset,dorothea_100_500,,,,,0.053,40.138,0.053,0.01,0.0,1.0,0.096,0.267,0.497,0.945,,,
baseline_smallestSuperset_1018_1730,smallestSuperset,dorothea_100_500,,,,,0.053,40.138,0.053,0.01,0.0,1.0,0.096,0.267,0.497,0.945,,,
baseline_smallestSuperset_1018_2130,smallestSuperset,dorothea_100_500,,,,,0.053,40.138,0.053,0.01,0.0,1.0,0.096,0.267,0.497,0.945,,,
baseline_smallestSuperset_1019_0010,smallestSuperset,dorothea_100_500,,,,,0.053,40.138,0.053,0.01,0.0,1.0,0.096,0.267,0.497,0.945,,,
baseline_smallestSuperset_1019_1328,smallestSuperset,dorothea_100_500,,,,,0.053,40.138,0.053,0.01,0.0,1.0,0.096,0.267,0.497,0.945,,,
gat_1018_1323,gat,dorothea_100_500,100.0,89.0,1.0,0.346,0.315,8.978,0.396,0.063,0.0,0.997,0.495,0.824,0.982,1.0,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 19993, 'times_true_source': 225, 'times_predicted_source': 54, 'correct_predictions': 54, 'avg_prediction_prob': 0.04, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 7.609, 'avg_prob_when_true': 0.378, 'in_top20_when_true': 220, 'in_top40_when_true': 225, 'in_top80_when_true': 225, 'accuracy_when_true': 0.24, 'precision': 1.0, 'recall': 0.24, 'f1_score': 0.387}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 19993, 'times_true_source': 200, 'times_predicted_source': 95, 'correct_predictions': 6, 'avg_prediction_prob': 0.118, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 8.085, 'avg_prob_when_true': 0.208, 'in_top20_when_true': 199, 'in_top40_when_true': 200, 'in_top80_when_true': 200, 'accuracy_when_true': 0.03, 'precision': 0.063, 'recall': 0.03, 'f1_score': 0.041}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 19993, 'times_true_source': 222, 'times_predicted_source': 17, 'correct_predictions': 0, 'avg_prediction_prob': 0.135, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 15.27, 'avg_prob_when_true': 0.157, 'in_top20_when_true': 155, 'in_top40_when_true': 222, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",,
gat_1018_1805,gat,dorothea_100_500,100.0,89.0,1.0,0.346,0.313,9.187,0.393,0.062,0.0,0.997,0.49,0.817,0.983,1.0,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 19993, 'times_true_source': 225, 'times_predicted_source': 54, 'correct_predictions': 54, 'avg_prediction_prob': 0.039, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 8.022, 'avg_prob_when_true': 0.374, 'in_top20_when_true': 220, 'in_top40_when_true': 225, 'in_top80_when_true': 225, 'accuracy_when_true': 0.24, 'precision': 1.0, 'recall': 0.24, 'f1_score': 0.387}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 19993, 'times_true_source': 200, 'times_predicted_source': 252, 'correct_predictions': 8, 'avg_prediction_prob': 0.116, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 8.065, 'avg_prob_when_true': 0.205, 'in_top20_when_true': 199, 'in_top40_when_true': 200, 'in_top80_when_true': 200, 'accuracy_when_true': 0.04, 'precision': 0.032, 'recall': 0.04, 'f1_score': 0.035}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 19993, 'times_true_source': 222, 'times_predicted_source': 10, 'correct_predictions': 0, 'avg_prediction_prob': 0.139, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 12.829, 'avg_prob_when_true': 0.161, 'in_top20_when_true': 189, 'in_top40_when_true': 222, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",,
gat_1018_2208,gat,dorothea_100_500,100.0,89.0,1.0,0.346,0.316,9.097,0.394,0.062,0.0,0.997,0.491,0.818,0.982,1.0,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 19993, 'times_true_source': 225, 'times_predicted_source': 54, 'correct_predictions': 54, 'avg_prediction_prob': 0.04, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 7.04, 'avg_prob_when_true': 0.377, 'in_top20_when_true': 221, 'in_top40_when_true': 225, 'in_top80_when_true': 225, 'accuracy_when_true': 0.24, 'precision': 1.0, 'recall': 0.24, 'f1_score': 0.387}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 19993, 'times_true_source': 200, 'times_predicted_source': 144, 'correct_predictions': 8, 'avg_prediction_prob': 0.119, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 7.995, 'avg_prob_when_true': 0.21, 'in_top20_when_true': 194, 'in_top40_when_true': 200, 'in_top80_when_true': 200, 'accuracy_when_true': 0.04, 'precision': 0.056, 'recall': 0.04, 'f1_score': 0.047}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 19993, 'times_true_source': 222, 'times_predicted_source': 25, 'correct_predictions': 0, 'avg_prediction_prob': 0.143, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 13.477, 'avg_prob_when_true': 0.163, 'in_top20_when_true': 183, 'in_top40_when_true': 222, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",,
gat_1019_0048,gat,dorothea_100_500,100.0,89.0,1.0,0.346,0.315,9.088,0.393,0.062,0.0,0.997,0.492,0.823,0.983,1.0,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 19993, 'times_true_source': 225, 'times_predicted_source': 54, 'correct_predictions': 54, 'avg_prediction_prob': 0.041, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 6.698, 'avg_prob_when_true': 0.38, 'in_top20_when_true': 225, 'in_top40_when_true': 225, 'in_top80_when_true': 225, 'accuracy_when_true': 0.24, 'precision': 1.0, 'recall': 0.24, 'f1_score': 0.387}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 19993, 'times_true_source': 200, 'times_predicted_source': 220, 'correct_predictions': 7, 'avg_prediction_prob': 0.116, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 8.025, 'avg_prob_when_true': 0.205, 'in_top20_when_true': 198, 'in_top40_when_true': 200, 'in_top80_when_true': 200, 'accuracy_when_true': 0.035, 'precision': 0.032, 'recall': 0.035, 'f1_score': 0.033}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 19993, 'times_true_source': 222, 'times_predicted_source': 32, 'correct_predictions': 3, 'avg_prediction_prob': 0.147, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 12.536, 'avg_prob_when_true': 0.169, 'in_top20_when_true': 186, 'in_top40_when_true': 222, 'in_top80_when_true': 222, 'accuracy_when_true': 0.014, 'precision': 0.094, 'recall': 0.014, 'f1_score': 0.024}}",,
gat_1019_1553,gat,dorothea_100_500,100.0,89.0,1.0,0.346,0.302,9.105,0.399,0.064,0.0,0.998,0.491,0.823,0.982,1.0,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 19993, 'times_true_source': 225, 'times_predicted_source': 54, 'correct_predictions': 54, 'avg_prediction_prob': 0.041, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 8.791, 'avg_prob_when_true': 0.375, 'in_top20_when_true': 220, 'in_top40_when_true': 225, 'in_top80_when_true': 225, 'accuracy_when_true': 0.24, 'precision': 1.0, 'recall': 0.24, 'f1_score': 0.387}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 19993, 'times_true_source': 200, 'times_predicted_source': 487, 'correct_predictions': 9, 'avg_prediction_prob': 0.126, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 8.375, 'avg_prob_when_true': 0.221, 'in_top20_when_true': 195, 'in_top40_when_true': 200, 'in_top80_when_true': 200, 'accuracy_when_true': 0.045, 'precision': 0.018, 'recall': 0.045, 'f1_score': 0.026}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 19993, 'times_true_source': 222, 'times_predicted_source': 13, 'correct_predictions': 0, 'avg_prediction_prob': 0.151, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 10.324, 'avg_prob_when_true': 0.178, 'in_top20_when_true': 207, 'in_top40_when_true': 222, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",,
pdgrapher_1018_1537,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.346,0.002,44.976,0.138,0.059,-3.942,7.725,0.054,0.279,0.459,0.82,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 19993, 'times_true_source': 225, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.353, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 36.133, 'avg_prob_when_true': 0.208, 'in_top20_when_true': 4, 'in_top40_when_true': 152, 'in_top80_when_true': 225, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 19993, 'times_true_source': 200, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.391, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 28.635, 'avg_prob_when_true': 0.613, 'in_top20_when_true': 122, 'in_top40_when_true': 143, 'in_top80_when_true': 187, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 19993, 'times_true_source': 222, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -1.42, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 89.374, 'avg_prob_when_true': -1.147, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0107, 'recall@10': 0.1127, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5135, 'ranking_score_dcg': 0.1294, 'perc_partially_accurate_predictions': 1.07, 'recall@1_std': 0.1027, 'recall@10_std': 0.3163, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.294, 'ranking_score_dcg_std': 0.1448, 'perc_partially_accurate_predictions_std': 10.27, 'total_samples': 19993, 'avg_topk': 51.3486}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1018_2010,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.346,0.025,22.862,1.178,0.166,-4.779,5.897,0.29,0.611,0.779,0.958,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 19993, 'times_true_source': 225, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.088, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 3.791, 'avg_prob_when_true': 2.315, 'in_top20_when_true': 222, 'in_top40_when_true': 225, 'in_top80_when_true': 225, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 19993, 'times_true_source': 200, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.644, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 12.78, 'avg_prob_when_true': 1.166, 'in_top20_when_true': 173, 'in_top40_when_true': 195, 'in_top80_when_true': 200, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 19993, 'times_true_source': 222, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.523, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 74.243, 'avg_prob_when_true': -0.361, 'in_top20_when_true': 0, 'in_top40_when_true': 2, 'in_top80_when_true': 154, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0111, 'recall@10': 0.1104, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5194, 'ranking_score_dcg': 0.1305, 'perc_partially_accurate_predictions': 1.11, 'recall@1_std': 0.1048, 'recall@10_std': 0.3134, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2913, 'ranking_score_dcg_std': 0.1444, 'perc_partially_accurate_predictions_std': 10.48, 'total_samples': 19993, 'avg_topk': 51.9372}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1018_2342,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.346,0.001,57.446,-0.077,0.284,-3.506,17.736,0.008,0.088,0.273,0.754,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 19993, 'times_true_source': 225, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.489, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 63.302, 'avg_prob_when_true': -0.264, 'in_top20_when_true': 2, 'in_top40_when_true': 33, 'in_top80_when_true': 156, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 19993, 'times_true_source': 200, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 1.297, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 15.04, 'avg_prob_when_true': 1.397, 'in_top20_when_true': 152, 'in_top40_when_true': 198, 'in_top80_when_true': 200, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 19993, 'times_true_source': 222, 'times_predicted_source': 40, 'correct_predictions': 0, 'avg_prediction_prob': 0.978, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 25.41, 'avg_prob_when_true': 0.892, 'in_top20_when_true': 75, 'in_top40_when_true': 195, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0095, 'recall@10': 0.0965, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5112, 'ranking_score_dcg': 0.1238, 'perc_partially_accurate_predictions': 0.95, 'recall@1_std': 0.097, 'recall@10_std': 0.2953, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.281, 'ranking_score_dcg_std': 0.1354, 'perc_partially_accurate_predictions_std': 9.7, 'total_samples': 19993, 'avg_topk': 51.1204}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1019_0225,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.346,0.024,22.112,1.514,0.103,-6.818,7.803,0.161,0.584,0.821,0.974,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 19993, 'times_true_source': 225, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 1.454, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 5.853, 'avg_prob_when_true': 3.042, 'in_top20_when_true': 217, 'in_top40_when_true': 223, 'in_top80_when_true': 225, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 19993, 'times_true_source': 200, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.172, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 14.95, 'avg_prob_when_true': 1.429, 'in_top20_when_true': 162, 'in_top40_when_true': 199, 'in_top80_when_true': 200, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 19993, 'times_true_source': 222, 'times_predicted_source': 222, 'correct_predictions': 0, 'avg_prediction_prob': 2.562, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 7.324, 'avg_prob_when_true': 2.151, 'in_top20_when_true': 222, 'in_top40_when_true': 222, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0109, 'recall@10': 0.1111, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5246, 'ranking_score_dcg': 0.132, 'perc_partially_accurate_predictions': 1.09, 'recall@1_std': 0.1036, 'recall@10_std': 0.3142, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2946, 'ranking_score_dcg_std': 0.1439, 'perc_partially_accurate_predictions_std': 10.36, 'total_samples': 19993, 'avg_topk': 52.462}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1019_1605,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.346,0.047,27.108,1.224,-0.073,-7.311,7.52,0.17,0.483,0.76,0.945,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 19993, 'times_true_source': 225, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.222, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 54.898, 'avg_prob_when_true': -0.353, 'in_top20_when_true': 1, 'in_top40_when_true': 9, 'in_top80_when_true': 225, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 19993, 'times_true_source': 200, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.009, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 20.92, 'avg_prob_when_true': 1.181, 'in_top20_when_true': 107, 'in_top40_when_true': 191, 'in_top80_when_true': 200, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 19993, 'times_true_source': 222, 'times_predicted_source': 475, 'correct_predictions': 0, 'avg_prediction_prob': 1.596, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 12.419, 'avg_prob_when_true': 1.858, 'in_top20_when_true': 182, 'in_top40_when_true': 220, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0119, 'recall@10': 0.113, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5156, 'ranking_score_dcg': 0.1304, 'perc_partially_accurate_predictions': 1.19, 'recall@1_std': 0.1085, 'recall@10_std': 0.3166, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2952, 'ranking_score_dcg_std': 0.1466, 'perc_partially_accurate_predictions_std': 10.85, 'total_samples': 19993, 'avg_topk': 51.5628}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
