filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 3,source in top 5,gene_specific_metrics
baseline_smallestSuperset_0925_1742,smallestSuperset,dorothea_500_1000,,,,,0.0,259.516,0.002,0.002,0.0,1.0,0.01,0.015,
baseline_smallestSuperset_0925_1804,smallestSuperset,dorothea_500_1000,,,,,0.0,259.516,0.002,0.002,0.0,1.0,0.01,0.015,
baseline_smallestSuperset_0926_1524,smallestSuperset,dorothea_500_1000,,,,,0.0,259.516,0.002,0.002,0.0,1.0,0.01,0.015,
baseline_smallestSuperset_0927_2033,smallestSuperset,dorothea_500_1000,,,,,0.0,259.516,0.002,0.002,0.0,1.0,0.01,0.015,
baseline_smallestSuperset_0929_0108,smallestSuperset,dorothea_500_1000,,,,,0.0,259.516,0.002,0.002,0.0,1.0,0.01,0.015,
gat_0922_2001,gat,dorothea_500_1000,500.0,202.0,1.0,0.522,0.005,225.512,0.019,0.019,0.008,0.037,0.013,0.02,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19796, 'times_true_source': 99, 'times_predicted_source': 9, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 62.596, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19796, 'times_true_source': 94, 'times_predicted_source': 92, 'correct_predictions': 0, 'avg_prediction_prob': 0.024, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 30.138, 'avg_prob_when_true': 0.023, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19796, 'times_true_source': 89, 'times_predicted_source': 1633, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 174.989, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
gat_0923_1013,gat,dorothea_500_1000,500.0,202.0,1.0,0.522,0.005,225.906,0.02,0.019,0.007,0.046,0.012,0.018,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19796, 'times_true_source': 99, 'times_predicted_source': 9, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 63.606, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19796, 'times_true_source': 94, 'times_predicted_source': 173, 'correct_predictions': 0, 'avg_prediction_prob': 0.024, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 32.691, 'avg_prob_when_true': 0.024, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19796, 'times_true_source': 89, 'times_predicted_source': 368, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 119.674, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
gat_0925_1725,gat,dorothea_500_1000,500.0,202.0,1.0,0.522,0.005,226.433,0.02,0.019,0.007,0.041,0.013,0.02,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19796, 'times_true_source': 99, 'times_predicted_source': 5, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 66.879, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19796, 'times_true_source': 94, 'times_predicted_source': 126, 'correct_predictions': 1, 'avg_prediction_prob': 0.026, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 30.213, 'avg_prob_when_true': 0.025, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.011, 'precision': 0.008, 'recall': 0.011, 'f1_score': 0.009}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19796, 'times_true_source': 89, 'times_predicted_source': 1657, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 207.843, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
gat_0925_1944,gat,dorothea_500_1000,500.0,202.0,1.0,0.522,0.005,226.412,0.02,0.019,0.007,0.041,0.013,0.021,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19796, 'times_true_source': 99, 'times_predicted_source': 5, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 66.879, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19796, 'times_true_source': 94, 'times_predicted_source': 128, 'correct_predictions': 1, 'avg_prediction_prob': 0.026, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 30.213, 'avg_prob_when_true': 0.025, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.011, 'precision': 0.008, 'recall': 0.011, 'f1_score': 0.009}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19796, 'times_true_source': 89, 'times_predicted_source': 1657, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 207.843, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
gat_0926_1624,gat,dorothea_500_1000,500.0,202.0,1.0,0.522,0.005,226.018,0.019,0.019,0.008,0.038,0.014,0.019,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19796, 'times_true_source': 99, 'times_predicted_source': 10, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 61.071, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19796, 'times_true_source': 94, 'times_predicted_source': 90, 'correct_predictions': 0, 'avg_prediction_prob': 0.023, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 31.372, 'avg_prob_when_true': 0.023, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19796, 'times_true_source': 89, 'times_predicted_source': 1645, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 206.629, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
gat_0927_2228,gat,dorothea_500_1000,500.0,202.0,1.0,0.522,0.008,224.646,0.02,0.019,0.007,0.039,0.016,0.023,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19796, 'times_true_source': 99, 'times_predicted_source': 10, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 82.768, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19796, 'times_true_source': 94, 'times_predicted_source': 55, 'correct_predictions': 0, 'avg_prediction_prob': 0.023, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 69.234, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19796, 'times_true_source': 89, 'times_predicted_source': 1630, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 251.022, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_0922_2114,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.522,0.108,51.208,1.463,-1.169,-10.722,13.459,0.204,0.259,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19796, 'times_true_source': 99, 'times_predicted_source': 21, 'correct_predictions': 10, 'avg_prediction_prob': -0.66, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 71.414, 'avg_prob_when_true': 1.23, 'in_top3_when_true': 22, 'in_top5_when_true': 26, 'accuracy_when_true': 0.101, 'precision': 0.476, 'recall': 0.101, 'f1_score': 0.167}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19796, 'times_true_source': 94, 'times_predicted_source': 130, 'correct_predictions': 18, 'avg_prediction_prob': -0.658, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 61.362, 'avg_prob_when_true': 1.763, 'in_top3_when_true': 30, 'in_top5_when_true': 36, 'accuracy_when_true': 0.191, 'precision': 0.138, 'recall': 0.191, 'f1_score': 0.161}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19796, 'times_true_source': 89, 'times_predicted_source': 411, 'correct_predictions': 10, 'avg_prediction_prob': 0.242, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 28.045, 'avg_prob_when_true': 1.966, 'in_top3_when_true': 30, 'in_top5_when_true': 38, 'accuracy_when_true': 0.112, 'precision': 0.024, 'recall': 0.112, 'f1_score': 0.04}}"
pdgrapher_0923_1415,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.522,0.156,109.984,1.113,-1.09,-32.156,10.553,0.244,0.288,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19796, 'times_true_source': 99, 'times_predicted_source': 52, 'correct_predictions': 21, 'avg_prediction_prob': -0.925, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 73.333, 'avg_prob_when_true': 2.012, 'in_top3_when_true': 39, 'in_top5_when_true': 44, 'accuracy_when_true': 0.212, 'precision': 0.404, 'recall': 0.212, 'f1_score': 0.278}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19796, 'times_true_source': 94, 'times_predicted_source': 98, 'correct_predictions': 21, 'avg_prediction_prob': -1.033, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 108.585, 'avg_prob_when_true': 1.223, 'in_top3_when_true': 28, 'in_top5_when_true': 28, 'accuracy_when_true': 0.223, 'precision': 0.214, 'recall': 0.223, 'f1_score': 0.219}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19796, 'times_true_source': 89, 'times_predicted_source': 248, 'correct_predictions': 5, 'avg_prediction_prob': -3.261, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 189.596, 'avg_prob_when_true': 0.394, 'in_top3_when_true': 12, 'in_top5_when_true': 18, 'accuracy_when_true': 0.056, 'precision': 0.02, 'recall': 0.056, 'f1_score': 0.03}}"
pdgrapher_0925_1728,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.522,0.082,78.801,0.82,-0.646,-8.369,6.934,0.156,0.201,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19796, 'times_true_source': 99, 'times_predicted_source': 48, 'correct_predictions': 15, 'avg_prediction_prob': -0.147, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 45.313, 'avg_prob_when_true': 1.315, 'in_top3_when_true': 28, 'in_top5_when_true': 34, 'accuracy_when_true': 0.152, 'precision': 0.312, 'recall': 0.152, 'f1_score': 0.204}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19796, 'times_true_source': 94, 'times_predicted_source': 138, 'correct_predictions': 13, 'avg_prediction_prob': -0.948, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 157.383, 'avg_prob_when_true': 0.453, 'in_top3_when_true': 20, 'in_top5_when_true': 20, 'accuracy_when_true': 0.138, 'precision': 0.094, 'recall': 0.138, 'f1_score': 0.112}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19796, 'times_true_source': 89, 'times_predicted_source': 594, 'correct_predictions': 16, 'avg_prediction_prob': 0.124, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 46.101, 'avg_prob_when_true': 1.496, 'in_top3_when_true': 27, 'in_top5_when_true': 37, 'accuracy_when_true': 0.18, 'precision': 0.027, 'recall': 0.18, 'f1_score': 0.047}}"
pdgrapher_0925_2103,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.522,0.082,78.801,0.82,-0.646,-8.369,6.934,0.156,0.201,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19796, 'times_true_source': 99, 'times_predicted_source': 48, 'correct_predictions': 15, 'avg_prediction_prob': -0.147, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 45.313, 'avg_prob_when_true': 1.315, 'in_top3_when_true': 28, 'in_top5_when_true': 34, 'accuracy_when_true': 0.152, 'precision': 0.312, 'recall': 0.152, 'f1_score': 0.204}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19796, 'times_true_source': 94, 'times_predicted_source': 138, 'correct_predictions': 13, 'avg_prediction_prob': -0.948, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 157.383, 'avg_prob_when_true': 0.453, 'in_top3_when_true': 20, 'in_top5_when_true': 20, 'accuracy_when_true': 0.138, 'precision': 0.094, 'recall': 0.138, 'f1_score': 0.112}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19796, 'times_true_source': 89, 'times_predicted_source': 594, 'correct_predictions': 16, 'avg_prediction_prob': 0.124, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 46.101, 'avg_prob_when_true': 1.496, 'in_top3_when_true': 27, 'in_top5_when_true': 37, 'accuracy_when_true': 0.18, 'precision': 0.027, 'recall': 0.18, 'f1_score': 0.047}}"
pdgrapher_0926_1803,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.522,0.052,77.122,0.856,-0.802,-4.363,9.849,0.116,0.155,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19796, 'times_true_source': 99, 'times_predicted_source': 37, 'correct_predictions': 3, 'avg_prediction_prob': -0.222, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 70.636, 'avg_prob_when_true': 0.908, 'in_top3_when_true': 14, 'in_top5_when_true': 21, 'accuracy_when_true': 0.03, 'precision': 0.081, 'recall': 0.03, 'f1_score': 0.044}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19796, 'times_true_source': 94, 'times_predicted_source': 15, 'correct_predictions': 2, 'avg_prediction_prob': -0.157, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 74.489, 'avg_prob_when_true': 0.735, 'in_top3_when_true': 10, 'in_top5_when_true': 16, 'accuracy_when_true': 0.021, 'precision': 0.133, 'recall': 0.021, 'f1_score': 0.037}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19796, 'times_true_source': 89, 'times_predicted_source': 41, 'correct_predictions': 2, 'avg_prediction_prob': 0.322, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 31.618, 'avg_prob_when_true': 1.385, 'in_top3_when_true': 9, 'in_top5_when_true': 19, 'accuracy_when_true': 0.022, 'precision': 0.049, 'recall': 0.022, 'f1_score': 0.031}}"
pdgrapher_0927_2220,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.522,0.052,80.002,0.781,-0.801,-4.277,8.592,0.108,0.143,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19796, 'times_true_source': 99, 'times_predicted_source': 51, 'correct_predictions': 14, 'avg_prediction_prob': -0.223, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 90.899, 'avg_prob_when_true': 0.881, 'in_top3_when_true': 19, 'in_top5_when_true': 25, 'accuracy_when_true': 0.141, 'precision': 0.275, 'recall': 0.141, 'f1_score': 0.187}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19796, 'times_true_source': 94, 'times_predicted_source': 27, 'correct_predictions': 2, 'avg_prediction_prob': -0.142, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 85.16, 'avg_prob_when_true': 0.584, 'in_top3_when_true': 9, 'in_top5_when_true': 10, 'accuracy_when_true': 0.021, 'precision': 0.074, 'recall': 0.021, 'f1_score': 0.033}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19796, 'times_true_source': 89, 'times_predicted_source': 58, 'correct_predictions': 2, 'avg_prediction_prob': 0.35, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 34.169, 'avg_prob_when_true': 1.305, 'in_top3_when_true': 5, 'in_top5_when_true': 18, 'accuracy_when_true': 0.022, 'precision': 0.034, 'recall': 0.022, 'f1_score': 0.027}}"
pdgrapher_0929_0341,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.522,0.037,92.15,0.14,-0.924,-2.714,7.1,0.076,0.105,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19796, 'times_true_source': 99, 'times_predicted_source': 279, 'correct_predictions': 1, 'avg_prediction_prob': -0.707, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 122.162, 'avg_prob_when_true': -0.386, 'in_top3_when_true': 6, 'in_top5_when_true': 7, 'accuracy_when_true': 0.01, 'precision': 0.004, 'recall': 0.01, 'f1_score': 0.005}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19796, 'times_true_source': 94, 'times_predicted_source': 82, 'correct_predictions': 0, 'avg_prediction_prob': -0.661, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 127.915, 'avg_prob_when_true': -0.499, 'in_top3_when_true': 0, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19796, 'times_true_source': 89, 'times_predicted_source': 273, 'correct_predictions': 11, 'avg_prediction_prob': -0.141, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 32.73, 'avg_prob_when_true': 1.077, 'in_top3_when_true': 23, 'in_top5_when_true': 31, 'accuracy_when_true': 0.124, 'precision': 0.04, 'recall': 0.124, 'f1_score': 0.061}}"
pdgraphernognn_0925_1925,pdgraphernognn,dorothea_500_1000,500.0,202.0,1.0,0.522,0.063,135.553,-0.132,-2.224,-105.826,9.795,0.116,0.152,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19796, 'times_true_source': 99, 'times_predicted_source': 128, 'correct_predictions': 16, 'avg_prediction_prob': -1.963, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 114.869, 'avg_prob_when_true': -0.08, 'in_top3_when_true': 17, 'in_top5_when_true': 18, 'accuracy_when_true': 0.162, 'precision': 0.125, 'recall': 0.162, 'f1_score': 0.141}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19796, 'times_true_source': 94, 'times_predicted_source': 121, 'correct_predictions': 4, 'avg_prediction_prob': -1.859, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 136.106, 'avg_prob_when_true': -0.206, 'in_top3_when_true': 14, 'in_top5_when_true': 20, 'accuracy_when_true': 0.043, 'precision': 0.033, 'recall': 0.043, 'f1_score': 0.037}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19796, 'times_true_source': 89, 'times_predicted_source': 84, 'correct_predictions': 2, 'avg_prediction_prob': -1.981, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 97.011, 'avg_prob_when_true': 0.225, 'in_top3_when_true': 10, 'in_top5_when_true': 25, 'accuracy_when_true': 0.022, 'precision': 0.024, 'recall': 0.022, 'f1_score': 0.023}}"
