filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 5,source in top 20,source in top 40,source in top 80,gene_specific_metrics,pdgrapher_perturbation_discovery,pdgrapher_response_prediction
gat_1019_1606,gat,dorothea_100_500,100.0,89.0,1.0,0.345,0.026,16.682,0.233,0.08,0.0,0.238,0.169,0.616,0.965,1.0,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20008, 'times_true_source': 234, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.051, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 19.269, 'avg_prob_when_true': 0.229, 'in_top20_when_true': 122, 'in_top40_when_true': 232, 'in_top80_when_true': 234, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20008, 'times_true_source': 212, 'times_predicted_source': 1813, 'correct_predictions': 29, 'avg_prediction_prob': 0.139, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 13.009, 'avg_prob_when_true': 0.238, 'in_top20_when_true': 207, 'in_top40_when_true': 212, 'in_top80_when_true': 212, 'accuracy_when_true': 0.137, 'precision': 0.016, 'recall': 0.137, 'f1_score': 0.029}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20008, 'times_true_source': 222, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.198, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 20.086, 'avg_prob_when_true': 0.229, 'in_top20_when_true': 115, 'in_top40_when_true': 216, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
gat_1020_0025,gat,dorothea_100_500,100.0,89.0,1.0,0.345,0.026,16.682,0.233,0.08,0.0,0.24,0.169,0.616,0.965,1.0,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20008, 'times_true_source': 234, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.051, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 19.269, 'avg_prob_when_true': 0.228, 'in_top20_when_true': 122, 'in_top40_when_true': 232, 'in_top80_when_true': 234, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20008, 'times_true_source': 212, 'times_predicted_source': 1813, 'correct_predictions': 29, 'avg_prediction_prob': 0.14, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 13.009, 'avg_prob_when_true': 0.24, 'in_top20_when_true': 207, 'in_top40_when_true': 212, 'in_top80_when_true': 212, 'accuracy_when_true': 0.137, 'precision': 0.016, 'recall': 0.137, 'f1_score': 0.029}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20008, 'times_true_source': 222, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.197, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 20.086, 'avg_prob_when_true': 0.228, 'in_top20_when_true': 115, 'in_top40_when_true': 216, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
gat_1020_0850,gat,dorothea_100_500,100.0,89.0,1.0,0.345,0.026,16.682,0.231,0.08,0.0,0.235,0.169,0.616,0.965,1.0,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20008, 'times_true_source': 234, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.051, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 19.269, 'avg_prob_when_true': 0.229, 'in_top20_when_true': 122, 'in_top40_when_true': 232, 'in_top80_when_true': 234, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20008, 'times_true_source': 212, 'times_predicted_source': 1813, 'correct_predictions': 29, 'avg_prediction_prob': 0.137, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 13.009, 'avg_prob_when_true': 0.235, 'in_top20_when_true': 207, 'in_top40_when_true': 212, 'in_top80_when_true': 212, 'accuracy_when_true': 0.137, 'precision': 0.016, 'recall': 0.137, 'f1_score': 0.029}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20008, 'times_true_source': 222, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.198, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 20.086, 'avg_prob_when_true': 0.229, 'in_top20_when_true': 115, 'in_top40_when_true': 216, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
gat_1021_0220,gat,dorothea_100_500,100.0,89.0,1.0,0.345,0.026,16.682,0.231,0.08,0.0,0.238,0.169,0.616,0.965,1.0,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20008, 'times_true_source': 234, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.05, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 19.269, 'avg_prob_when_true': 0.226, 'in_top20_when_true': 122, 'in_top40_when_true': 232, 'in_top80_when_true': 234, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20008, 'times_true_source': 212, 'times_predicted_source': 1813, 'correct_predictions': 29, 'avg_prediction_prob': 0.139, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 13.009, 'avg_prob_when_true': 0.238, 'in_top20_when_true': 207, 'in_top40_when_true': 212, 'in_top80_when_true': 212, 'accuracy_when_true': 0.137, 'precision': 0.016, 'recall': 0.137, 'f1_score': 0.029}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20008, 'times_true_source': 222, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.196, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 20.086, 'avg_prob_when_true': 0.226, 'in_top20_when_true': 115, 'in_top40_when_true': 216, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
pdgrapher_1019_1610,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.345,0.074,16.892,-0.727,-11.427,-36.731,3.735,0.259,0.635,0.909,0.999,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20008, 'times_true_source': 234, 'times_predicted_source': 143, 'correct_predictions': 129, 'avg_prediction_prob': -12.496, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 0.726, 'avg_prob_when_true': 2.621, 'in_top20_when_true': 234, 'in_top40_when_true': 234, 'in_top80_when_true': 234, 'accuracy_when_true': 0.551, 'precision': 0.902, 'recall': 0.551, 'f1_score': 0.684}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20008, 'times_true_source': 212, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -7.705, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 21.623, 'avg_prob_when_true': -0.011, 'in_top20_when_true': 77, 'in_top40_when_true': 212, 'in_top80_when_true': 212, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20008, 'times_true_source': 222, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -1.51, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 11.369, 'avg_prob_when_true': 0.596, 'in_top20_when_true': 210, 'in_top40_when_true': 222, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0116, 'recall@10': 0.1082, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5161, 'ranking_score_dcg': 0.1298, 'perc_partially_accurate_predictions': 1.16, 'recall@1_std': 0.1071, 'recall@10_std': 0.3106, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2926, 'ranking_score_dcg_std': 0.1454, 'perc_partially_accurate_predictions_std': 10.71, 'total_samples': 20008, 'avg_topk': 51.6063}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1020_0028,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.345,0.012,17.55,1.328,-0.187,-3.817,8.539,0.179,0.655,0.939,0.972,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20008, 'times_true_source': 234, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.035, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 11.897, 'avg_prob_when_true': 1.61, 'in_top20_when_true': 234, 'in_top40_when_true': 234, 'in_top80_when_true': 234, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20008, 'times_true_source': 212, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -1.264, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 34.995, 'avg_prob_when_true': -0.191, 'in_top20_when_true': 0, 'in_top40_when_true': 157, 'in_top80_when_true': 212, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20008, 'times_true_source': 222, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 1.17, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 17.631, 'avg_prob_when_true': 0.87, 'in_top20_when_true': 153, 'in_top40_when_true': 222, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0117, 'recall@10': 0.108, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5119, 'ranking_score_dcg': 0.1281, 'perc_partially_accurate_predictions': 1.17, 'recall@1_std': 0.1077, 'recall@10_std': 0.3104, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2902, 'ranking_score_dcg_std': 0.1449, 'perc_partially_accurate_predictions_std': 10.77, 'total_samples': 20008, 'avg_topk': 51.1866}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1020_0910,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.345,0.059,23.859,-0.389,-8.128,-25.971,3.401,0.232,0.599,0.723,0.998,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20008, 'times_true_source': 234, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.535, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 5.462, 'avg_prob_when_true': 2.093, 'in_top20_when_true': 234, 'in_top40_when_true': 234, 'in_top80_when_true': 234, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20008, 'times_true_source': 212, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -8.981, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 17.358, 'avg_prob_when_true': 0.49, 'in_top20_when_true': 146, 'in_top40_when_true': 212, 'in_top80_when_true': 212, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20008, 'times_true_source': 222, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -3.025, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 14.982, 'avg_prob_when_true': 0.533, 'in_top20_when_true': 178, 'in_top40_when_true': 222, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0122, 'recall@10': 0.1044, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5171, 'ranking_score_dcg': 0.1296, 'perc_partially_accurate_predictions': 1.22, 'recall@1_std': 0.11, 'recall@10_std': 0.3057, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.29, 'ranking_score_dcg_std': 0.146, 'perc_partially_accurate_predictions_std': 11.0, 'total_samples': 20008, 'avg_topk': 51.7075}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1021_0222,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.345,0.048,19.548,0.067,-3.233,-8.818,5.164,0.221,0.601,0.836,1.0,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20008, 'times_true_source': 234, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -6.721, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 42.709, 'avg_prob_when_true': -2.244, 'in_top20_when_true': 0, 'in_top40_when_true': 77, 'in_top80_when_true': 234, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20008, 'times_true_source': 212, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -4.805, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 44.344, 'avg_prob_when_true': -2.5, 'in_top20_when_true': 0, 'in_top40_when_true': 63, 'in_top80_when_true': 212, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20008, 'times_true_source': 222, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.278, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 9.275, 'avg_prob_when_true': 0.878, 'in_top20_when_true': 221, 'in_top40_when_true': 222, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0115, 'recall@10': 0.1144, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5117, 'ranking_score_dcg': 0.129, 'perc_partially_accurate_predictions': 1.15, 'recall@1_std': 0.1066, 'recall@10_std': 0.3183, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2937, 'ranking_score_dcg_std': 0.1458, 'perc_partially_accurate_predictions_std': 10.66, 'total_samples': 20008, 'avg_topk': 51.1746}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgraphernognn_1019_1607,pdgraphernognn,dorothea_100_500,100.0,89.0,1.0,0.345,0.04,42.482,0.137,-0.125,-2.431,3.286,0.1,0.338,0.555,0.752,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20008, 'times_true_source': 234, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.39, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 82.188, 'avg_prob_when_true': -0.593, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 56, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20008, 'times_true_source': 212, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.299, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 96.443, 'avg_prob_when_true': -1.109, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20008, 'times_true_source': 222, 'times_predicted_source': 1256, 'correct_predictions': 0, 'avg_prediction_prob': 0.707, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 17.617, 'avg_prob_when_true': 0.417, 'in_top20_when_true': 161, 'in_top40_when_true': 222, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0118, 'recall@10': 0.1069, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5173, 'ranking_score_dcg': 0.1297, 'perc_partially_accurate_predictions': 1.18, 'recall@1_std': 0.108, 'recall@10_std': 0.309, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2889, 'ranking_score_dcg_std': 0.1455, 'perc_partially_accurate_predictions_std': 10.8, 'total_samples': 20008, 'avg_topk': 51.7271}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgraphernognn_1020_0024,pdgraphernognn,dorothea_100_500,100.0,89.0,1.0,0.345,0.059,12.788,2.335,-1.29,-18.751,4.83,0.287,0.777,0.968,0.989,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20008, 'times_true_source': 234, 'times_predicted_source': 16, 'correct_predictions': 0, 'avg_prediction_prob': -1.376, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 6.504, 'avg_prob_when_true': 3.946, 'in_top20_when_true': 234, 'in_top40_when_true': 234, 'in_top80_when_true': 234, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20008, 'times_true_source': 212, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': -0.271, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 19.986, 'avg_prob_when_true': 0.373, 'in_top20_when_true': 99, 'in_top40_when_true': 212, 'in_top80_when_true': 212, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20008, 'times_true_source': 222, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.392, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 19.297, 'avg_prob_when_true': 0.254, 'in_top20_when_true': 115, 'in_top40_when_true': 221, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0116, 'recall@10': 0.1038, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5188, 'ranking_score_dcg': 0.129, 'perc_partially_accurate_predictions': 1.16, 'recall@1_std': 0.1071, 'recall@10_std': 0.305, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2854, 'ranking_score_dcg_std': 0.1433, 'perc_partially_accurate_predictions_std': 10.71, 'total_samples': 20008, 'avg_topk': 51.8782}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
