filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 3,source in top 5,gene_specific_metrics
gat_0922_2120,gat,dorothea_500_700,500.0,189.0,1.0,0.355,0.004,219.856,0.02,0.019,0.015,0.062,0.014,0.022,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 470.393, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 18, 'correct_predictions': 0, 'avg_prediction_prob': 0.025, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 31.381, 'avg_prob_when_true': 0.027, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 991, 'correct_predictions': 9, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 61.3, 'avg_prob_when_true': 0.025, 'in_top3_when_true': 10, 'in_top5_when_true': 10, 'accuracy_when_true': 0.45, 'precision': 0.009, 'recall': 0.45, 'f1_score': 0.018}}"
gat_0923_1221,gat,dorothea_500_700,500.0,189.0,1.0,0.355,0.004,221.164,0.019,0.019,0.016,0.064,0.012,0.022,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.016, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 456.929, 'avg_prob_when_true': 0.016, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 18, 'correct_predictions': 0, 'avg_prediction_prob': 0.025, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 33.286, 'avg_prob_when_true': 0.026, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 1003, 'correct_predictions': 9, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 69.8, 'avg_prob_when_true': 0.024, 'in_top3_when_true': 10, 'in_top5_when_true': 10, 'accuracy_when_true': 0.45, 'precision': 0.009, 'recall': 0.45, 'f1_score': 0.018}}"
gat_0925_1923,gat,dorothea_500_700,500.0,189.0,1.0,0.355,0.005,222.217,0.019,0.019,0.016,0.063,0.012,0.021,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 445.821, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 16, 'correct_predictions': 0, 'avg_prediction_prob': 0.025, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 36.0, 'avg_prob_when_true': 0.026, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 1013, 'correct_predictions': 10, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 56.15, 'avg_prob_when_true': 0.024, 'in_top3_when_true': 10, 'in_top5_when_true': 10, 'accuracy_when_true': 0.5, 'precision': 0.01, 'recall': 0.5, 'f1_score': 0.019}}"
gat_0926_1622,gat,dorothea_500_700,500.0,189.0,1.0,0.355,0.003,220.122,0.019,0.019,0.015,0.06,0.013,0.022,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 460.714, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 18, 'correct_predictions': 0, 'avg_prediction_prob': 0.025, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 30.095, 'avg_prob_when_true': 0.026, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 992, 'correct_predictions': 8, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 69.35, 'avg_prob_when_true': 0.024, 'in_top3_when_true': 10, 'in_top5_when_true': 10, 'accuracy_when_true': 0.4, 'precision': 0.008, 'recall': 0.4, 'f1_score': 0.016}}"
gat_0927_2229,gat,dorothea_500_700,500.0,189.0,1.0,0.355,0.004,221.242,0.019,0.019,0.016,0.055,0.013,0.023,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 459.536, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 13, 'correct_predictions': 0, 'avg_prediction_prob': 0.024, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 36.571, 'avg_prob_when_true': 0.025, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 1002, 'correct_predictions': 10, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 68.2, 'avg_prob_when_true': 0.025, 'in_top3_when_true': 11, 'in_top5_when_true': 11, 'accuracy_when_true': 0.5, 'precision': 0.01, 'recall': 0.5, 'f1_score': 0.02}}"
gat_0929_0339,gat,dorothea_500_700,500.0,189.0,1.0,0.355,0.004,219.051,0.02,0.019,0.016,0.062,0.012,0.022,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 465.393, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 19, 'correct_predictions': 0, 'avg_prediction_prob': 0.026, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 26.286, 'avg_prob_when_true': 0.027, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 997, 'correct_predictions': 9, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 60.95, 'avg_prob_when_true': 0.024, 'in_top3_when_true': 10, 'in_top5_when_true': 10, 'accuracy_when_true': 0.45, 'precision': 0.009, 'recall': 0.45, 'f1_score': 0.018}}"
pdgrapher_0922_2121,pdgrapher,dorothea_500_700,500.0,189.0,1.0,0.355,0.058,77.9,0.695,-0.283,-2.135,6.103,0.108,0.136,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 23, 'correct_predictions': 0, 'avg_prediction_prob': 0.609, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 32.964, 'avg_prob_when_true': 0.743, 'in_top3_when_true': 0, 'in_top5_when_true': 4, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 56, 'correct_predictions': 0, 'avg_prediction_prob': 0.419, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 64.333, 'avg_prob_when_true': 0.564, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 1, 'correct_predictions': 1, 'avg_prediction_prob': 0.044, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 167.7, 'avg_prob_when_true': 0.088, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.05, 'precision': 1.0, 'recall': 0.05, 'f1_score': 0.095}}"
pdgrapher_0923_1218,pdgrapher,dorothea_500_700,500.0,189.0,1.0,0.355,0.034,81.768,0.304,-1.499,-5.822,7.563,0.067,0.094,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 5, 'correct_predictions': 0, 'avg_prediction_prob': 0.047, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 118.0, 'avg_prob_when_true': -0.003, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 13, 'correct_predictions': 1, 'avg_prediction_prob': 0.144, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 61.429, 'avg_prob_when_true': 0.248, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.048, 'precision': 0.077, 'recall': 0.048, 'f1_score': 0.059}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 147, 'correct_predictions': 3, 'avg_prediction_prob': 0.315, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 23.9, 'avg_prob_when_true': 0.957, 'in_top3_when_true': 6, 'in_top5_when_true': 6, 'accuracy_when_true': 0.15, 'precision': 0.02, 'recall': 0.15, 'f1_score': 0.036}}"
pdgrapher_0925_1923,pdgrapher,dorothea_500_700,500.0,189.0,1.0,0.355,0.039,82.784,0.596,-0.132,-1.269,8.101,0.084,0.115,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 60, 'correct_predictions': 1, 'avg_prediction_prob': 0.418, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 55.786, 'avg_prob_when_true': 0.654, 'in_top3_when_true': 2, 'in_top5_when_true': 2, 'accuracy_when_true': 0.036, 'precision': 0.017, 'recall': 0.036, 'f1_score': 0.023}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 79, 'correct_predictions': 1, 'avg_prediction_prob': 0.614, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 55.762, 'avg_prob_when_true': 1.183, 'in_top3_when_true': 4, 'in_top5_when_true': 5, 'accuracy_when_true': 0.048, 'precision': 0.013, 'recall': 0.048, 'f1_score': 0.02}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.167, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 175.95, 'avg_prob_when_true': 0.107, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_0926_1623,pdgrapher,dorothea_500_700,500.0,189.0,1.0,0.355,0.044,75.887,0.439,-0.75,-2.96,5.645,0.095,0.126,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 4, 'correct_predictions': 0, 'avg_prediction_prob': 0.125, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 111.893, 'avg_prob_when_true': 0.164, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 19, 'correct_predictions': 2, 'avg_prediction_prob': 0.208, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 70.238, 'avg_prob_when_true': 0.633, 'in_top3_when_true': 3, 'in_top5_when_true': 5, 'accuracy_when_true': 0.095, 'precision': 0.105, 'recall': 0.095, 'f1_score': 0.1}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 95, 'correct_predictions': 3, 'avg_prediction_prob': 0.352, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 31.55, 'avg_prob_when_true': 1.152, 'in_top3_when_true': 7, 'in_top5_when_true': 10, 'accuracy_when_true': 0.15, 'precision': 0.032, 'recall': 0.15, 'f1_score': 0.052}}"
pdgrapher_0927_2228,pdgrapher,dorothea_500_700,500.0,189.0,1.0,0.355,0.064,202.819,0.184,-0.22,-3.865,5.448,0.118,0.143,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 14, 'correct_predictions': 0, 'avg_prediction_prob': -0.147, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 175.929, 'avg_prob_when_true': -0.118, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 28, 'correct_predictions': 0, 'avg_prediction_prob': -0.098, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 187.667, 'avg_prob_when_true': -0.132, 'in_top3_when_true': 1, 'in_top5_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 174, 'correct_predictions': 3, 'avg_prediction_prob': -0.699, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 250.8, 'avg_prob_when_true': 0.195, 'in_top3_when_true': 4, 'in_top5_when_true': 5, 'accuracy_when_true': 0.15, 'precision': 0.017, 'recall': 0.15, 'f1_score': 0.031}}"
pdgrapher_0929_0340,pdgrapher,dorothea_500_700,500.0,189.0,1.0,0.355,0.017,83.261,0.569,-0.274,-2.561,6.523,0.046,0.068,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 61, 'correct_predictions': 0, 'avg_prediction_prob': 0.524, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 77.357, 'avg_prob_when_true': 0.545, 'in_top3_when_true': 0, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 10, 'correct_predictions': 0, 'avg_prediction_prob': 0.524, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 59.619, 'avg_prob_when_true': 0.548, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 84, 'correct_predictions': 0, 'avg_prediction_prob': 0.471, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 108.8, 'avg_prob_when_true': 0.596, 'in_top3_when_true': 3, 'in_top5_when_true': 5, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
pdgraphernognn_0925_1922,pdgraphernognn,dorothea_500_700,500.0,189.0,1.0,0.355,0.034,74.237,0.587,-0.025,-0.755,3.955,0.088,0.121,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 22, 'correct_predictions': 3, 'avg_prediction_prob': 0.512, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 40.857, 'avg_prob_when_true': 0.754, 'in_top3_when_true': 4, 'in_top5_when_true': 4, 'accuracy_when_true': 0.107, 'precision': 0.136, 'recall': 0.107, 'f1_score': 0.12}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 15, 'correct_predictions': 1, 'avg_prediction_prob': 0.345, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 62.048, 'avg_prob_when_true': 0.646, 'in_top3_when_true': 1, 'in_top5_when_true': 3, 'accuracy_when_true': 0.048, 'precision': 0.067, 'recall': 0.048, 'f1_score': 0.056}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 6, 'correct_predictions': 0, 'avg_prediction_prob': 0.607, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 85.45, 'avg_prob_when_true': 0.518, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
pdgraphernognn_0926_1620,pdgraphernognn,dorothea_500_700,500.0,189.0,1.0,0.355,0.024,78.096,0.532,-0.024,-0.755,4.084,0.06,0.087,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 17, 'correct_predictions': 0, 'avg_prediction_prob': 0.514, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 59.036, 'avg_prob_when_true': 0.471, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 19, 'correct_predictions': 0, 'avg_prediction_prob': 0.361, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 61.286, 'avg_prob_when_true': 0.566, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 10, 'correct_predictions': 0, 'avg_prediction_prob': 0.607, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 87.15, 'avg_prob_when_true': 0.484, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
pdgraphernognn_0927_2227,pdgraphernognn,dorothea_500_700,500.0,189.0,1.0,0.355,0.04,69.294,0.881,-1.768,-6.892,6.528,0.099,0.141,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 4287, 'times_true_source': 28, 'times_predicted_source': 9, 'correct_predictions': 0, 'avg_prediction_prob': 0.538, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 47.143, 'avg_prob_when_true': 1.051, 'in_top3_when_true': 1, 'in_top5_when_true': 4, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 4287, 'times_true_source': 21, 'times_predicted_source': 44, 'correct_predictions': 1, 'avg_prediction_prob': 0.549, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 31.048, 'avg_prob_when_true': 1.279, 'in_top3_when_true': 2, 'in_top5_when_true': 2, 'accuracy_when_true': 0.048, 'precision': 0.023, 'recall': 0.048, 'f1_score': 0.031}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 4287, 'times_true_source': 20, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.601, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 65.75, 'avg_prob_when_true': 0.81, 'in_top3_when_true': 1, 'in_top5_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
