filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 5,source in top 20,source in top 40,source in top 80,gene_specific_metrics,pdgrapher_perturbation_discovery,pdgrapher_response_prediction
gat_1016_1817,gat,dorothea_100_500,100.0,89.0,1.0,0.346,0.285,9.724,0.383,0.064,0.0,0.998,0.471,0.806,0.982,1.0,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 2012, 'times_true_source': 18, 'times_predicted_source': 3, 'correct_predictions': 3, 'avg_prediction_prob': 0.044, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 4.778, 'avg_prob_when_true': 0.34, 'in_top20_when_true': 18, 'in_top40_when_true': 18, 'in_top80_when_true': 18, 'accuracy_when_true': 0.167, 'precision': 1.0, 'recall': 0.167, 'f1_score': 0.286}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 2012, 'times_true_source': 20, 'times_predicted_source': 45, 'correct_predictions': 3, 'avg_prediction_prob': 0.126, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 7.85, 'avg_prob_when_true': 0.282, 'in_top20_when_true': 16, 'in_top40_when_true': 20, 'in_top80_when_true': 20, 'accuracy_when_true': 0.15, 'precision': 0.067, 'recall': 0.15, 'f1_score': 0.092}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 2012, 'times_true_source': 20, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.142, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 17.6, 'avg_prob_when_true': 0.164, 'in_top20_when_true': 12, 'in_top40_when_true': 20, 'in_top80_when_true': 20, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
gat_1016_2210,gat,dorothea_100_500,100.0,89.0,1.0,0.346,0.288,9.726,0.39,0.067,0.0,0.997,0.463,0.809,0.982,1.0,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 2012, 'times_true_source': 18, 'times_predicted_source': 3, 'correct_predictions': 3, 'avg_prediction_prob': 0.043, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 5.722, 'avg_prob_when_true': 0.34, 'in_top20_when_true': 18, 'in_top40_when_true': 18, 'in_top80_when_true': 18, 'accuracy_when_true': 0.167, 'precision': 1.0, 'recall': 0.167, 'f1_score': 0.286}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 2012, 'times_true_source': 20, 'times_predicted_source': 47, 'correct_predictions': 2, 'avg_prediction_prob': 0.126, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 8.55, 'avg_prob_when_true': 0.281, 'in_top20_when_true': 16, 'in_top40_when_true': 20, 'in_top80_when_true': 20, 'accuracy_when_true': 0.1, 'precision': 0.043, 'recall': 0.1, 'f1_score': 0.06}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 2012, 'times_true_source': 20, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.155, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 16.05, 'avg_prob_when_true': 0.178, 'in_top20_when_true': 13, 'in_top40_when_true': 20, 'in_top80_when_true': 20, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",,
gat_1017_0303,gat,dorothea_100_500,100.0,89.0,1.0,0.346,0.288,9.604,0.383,0.064,0.0,0.997,0.462,0.812,0.981,1.0,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 2012, 'times_true_source': 18, 'times_predicted_source': 3, 'correct_predictions': 3, 'avg_prediction_prob': 0.043, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 4.889, 'avg_prob_when_true': 0.337, 'in_top20_when_true': 18, 'in_top40_when_true': 18, 'in_top80_when_true': 18, 'accuracy_when_true': 0.167, 'precision': 1.0, 'recall': 0.167, 'f1_score': 0.286}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 2012, 'times_true_source': 20, 'times_predicted_source': 39, 'correct_predictions': 2, 'avg_prediction_prob': 0.122, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 8.8, 'avg_prob_when_true': 0.274, 'in_top20_when_true': 16, 'in_top40_when_true': 20, 'in_top80_when_true': 20, 'accuracy_when_true': 0.1, 'precision': 0.051, 'recall': 0.1, 'f1_score': 0.068}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 2012, 'times_true_source': 20, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.138, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 17.9, 'avg_prob_when_true': 0.155, 'in_top20_when_true': 12, 'in_top40_when_true': 20, 'in_top80_when_true': 20, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
gat_1017_0700,gat,dorothea_100_500,100.0,89.0,1.0,0.346,0.291,9.732,0.384,0.065,0.0,0.997,0.455,0.809,0.988,1.0,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 2012, 'times_true_source': 18, 'times_predicted_source': 3, 'correct_predictions': 3, 'avg_prediction_prob': 0.041, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 6.944, 'avg_prob_when_true': 0.327, 'in_top20_when_true': 18, 'in_top40_when_true': 18, 'in_top80_when_true': 18, 'accuracy_when_true': 0.167, 'precision': 1.0, 'recall': 0.167, 'f1_score': 0.286}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 2012, 'times_true_source': 20, 'times_predicted_source': 35, 'correct_predictions': 3, 'avg_prediction_prob': 0.12, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 9.4, 'avg_prob_when_true': 0.273, 'in_top20_when_true': 16, 'in_top40_when_true': 20, 'in_top80_when_true': 20, 'accuracy_when_true': 0.15, 'precision': 0.086, 'recall': 0.15, 'f1_score': 0.109}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 2012, 'times_true_source': 20, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.161, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 10.55, 'avg_prob_when_true': 0.19, 'in_top20_when_true': 18, 'in_top40_when_true': 20, 'in_top80_when_true': 20, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}",,
gat_1017_0824,gat,dorothea_100_500,100.0,89.0,1.0,0.346,0.287,9.276,0.387,0.064,0.0,0.998,0.471,0.823,0.988,1.0,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 2012, 'times_true_source': 18, 'times_predicted_source': 3, 'correct_predictions': 3, 'avg_prediction_prob': 0.041, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 6.667, 'avg_prob_when_true': 0.329, 'in_top20_when_true': 18, 'in_top40_when_true': 18, 'in_top80_when_true': 18, 'accuracy_when_true': 0.167, 'precision': 1.0, 'recall': 0.167, 'f1_score': 0.286}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 2012, 'times_true_source': 20, 'times_predicted_source': 34, 'correct_predictions': 4, 'avg_prediction_prob': 0.128, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 6.8, 'avg_prob_when_true': 0.287, 'in_top20_when_true': 19, 'in_top40_when_true': 20, 'in_top80_when_true': 20, 'accuracy_when_true': 0.2, 'precision': 0.118, 'recall': 0.2, 'f1_score': 0.148}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 2012, 'times_true_source': 20, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.142, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 13.45, 'avg_prob_when_true': 0.167, 'in_top20_when_true': 15, 'in_top40_when_true': 20, 'in_top80_when_true': 20, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
pdgrapher_1016_1827,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.346,0.02,30.935,-0.033,-1.683,-10.154,5.408,0.094,0.353,0.659,0.98,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 2012, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -4.093, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 47.667, 'avg_prob_when_true': -0.93, 'in_top20_when_true': 0, 'in_top40_when_true': 2, 'in_top80_when_true': 18, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 2012, 'times_true_source': 20, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.716, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 10.85, 'avg_prob_when_true': 0.927, 'in_top20_when_true': 20, 'in_top40_when_true': 20, 'in_top80_when_true': 20, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 2012, 'times_true_source': 20, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -1.056, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 38.1, 'avg_prob_when_true': -0.527, 'in_top20_when_true': 0, 'in_top40_when_true': 11, 'in_top80_when_true': 20, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0124, 'recall@10': 0.1158, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5114, 'ranking_score_dcg': 0.1316, 'perc_partially_accurate_predictions': 1.24, 'recall@1_std': 0.1108, 'recall@10_std': 0.32, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2894, 'ranking_score_dcg_std': 0.1521, 'perc_partially_accurate_predictions_std': 11.08, 'total_samples': 2012, 'avg_topk': 51.1421}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1016_2215,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.346,0.003,22.403,1.453,0.04,-11.362,16.189,0.072,0.572,0.873,0.973,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 2012, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.507, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 8.056, 'avg_prob_when_true': 2.357, 'in_top20_when_true': 18, 'in_top40_when_true': 18, 'in_top80_when_true': 18, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 2012, 'times_true_source': 20, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.003, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 20.85, 'avg_prob_when_true': 1.154, 'in_top20_when_true': 10, 'in_top40_when_true': 20, 'in_top80_when_true': 20, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 2012, 'times_true_source': 20, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 2.036, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 7.75, 'avg_prob_when_true': 3.188, 'in_top20_when_true': 19, 'in_top40_when_true': 20, 'in_top80_when_true': 20, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0099, 'recall@10': 0.1103, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5401, 'ranking_score_dcg': 0.1353, 'perc_partially_accurate_predictions': 0.99, 'recall@1_std': 0.0992, 'recall@10_std': 0.3133, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2854, 'ranking_score_dcg_std': 0.1419, 'perc_partially_accurate_predictions_std': 9.92, 'total_samples': 2012, 'avg_topk': 54.0089}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1017_0316,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.346,0.009,24.906,1.013,0.004,-3.645,7.533,0.094,0.471,0.827,0.988,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 2012, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.213, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 13.222, 'avg_prob_when_true': 1.448, 'in_top20_when_true': 17, 'in_top40_when_true': 18, 'in_top80_when_true': 18, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 2012, 'times_true_source': 20, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.146, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 25.0, 'avg_prob_when_true': 0.835, 'in_top20_when_true': 9, 'in_top40_when_true': 17, 'in_top80_when_true': 20, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 2012, 'times_true_source': 20, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.193, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 27.25, 'avg_prob_when_true': 0.633, 'in_top20_when_true': 1, 'in_top40_when_true': 19, 'in_top80_when_true': 20, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.008, 'recall@10': 0.1128, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5093, 'ranking_score_dcg': 0.1263, 'perc_partially_accurate_predictions': 0.8, 'recall@1_std': 0.0888, 'recall@10_std': 0.3164, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2943, 'ranking_score_dcg_std': 0.1376, 'perc_partially_accurate_predictions_std': 8.88, 'total_samples': 2012, 'avg_topk': 50.9269}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1017_0708,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.346,0.04,25.293,0.368,-0.133,-2.069,2.598,0.252,0.591,0.717,0.94,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 2012, 'times_true_source': 18, 'times_predicted_source': 4, 'correct_predictions': 2, 'avg_prediction_prob': -0.015, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 2.667, 'avg_prob_when_true': 0.953, 'in_top20_when_true': 18, 'in_top40_when_true': 18, 'in_top80_when_true': 18, 'accuracy_when_true': 0.111, 'precision': 0.5, 'recall': 0.111, 'f1_score': 0.182}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 2012, 'times_true_source': 20, 'times_predicted_source': 19, 'correct_predictions': 4, 'avg_prediction_prob': 0.58, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 3.55, 'avg_prob_when_true': 0.961, 'in_top20_when_true': 20, 'in_top40_when_true': 20, 'in_top80_when_true': 20, 'accuracy_when_true': 0.2, 'precision': 0.211, 'recall': 0.2, 'f1_score': 0.205}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 2012, 'times_true_source': 20, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.73, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 88.2, 'avg_prob_when_true': -0.646, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 1, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0045, 'recall@10': 0.1054, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.4996, 'ranking_score_dcg': 0.1198, 'perc_partially_accurate_predictions': 0.45, 'recall@1_std': 0.0667, 'recall@10_std': 0.307, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2954, 'ranking_score_dcg_std': 0.1231, 'perc_partially_accurate_predictions_std': 6.67, 'total_samples': 2012, 'avg_topk': 49.9553}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1017_1031,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.346,0.0,39.152,0.005,-0.069,-3.505,6.371,0.001,0.276,0.589,0.902,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 2012, 'times_true_source': 18, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.431, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 37.778, 'avg_prob_when_true': -0.27, 'in_top20_when_true': 0, 'in_top40_when_true': 10, 'in_top80_when_true': 18, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 2012, 'times_true_source': 20, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.574, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 59.0, 'avg_prob_when_true': -0.526, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 20, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 2012, 'times_true_source': 20, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.218, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 34.85, 'avg_prob_when_true': -0.182, 'in_top20_when_true': 0, 'in_top40_when_true': 13, 'in_top80_when_true': 20, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0139, 'recall@10': 0.1163, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5208, 'ranking_score_dcg': 0.1331, 'perc_partially_accurate_predictions': 1.39, 'recall@1_std': 0.1171, 'recall@10_std': 0.3206, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2922, 'ranking_score_dcg_std': 0.1512, 'perc_partially_accurate_predictions_std': 11.71, 'total_samples': 2012, 'avg_topk': 52.081}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
