filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 5,source in top 20,source in top 40,source in top 80,gene_specific_metrics,pdgrapher_perturbation_discovery,pdgrapher_response_prediction
baseline_random_1019_0010,random,dorothea_100_500,,,,,0.009,49.46,0.01,0.01,0.0,0.025,0.047,0.201,0.398,0.802,,,
baseline_random_1019_1329,random,dorothea_100_500,,,,,0.009,49.46,0.01,0.01,0.0,0.025,0.047,0.201,0.398,0.802,,,
baseline_smallestSuperset_1018_1148,smallestSuperset,dorothea_100_500,,,,,0.011,48.728,0.01,0.01,0.01,0.01,0.056,0.199,0.388,0.798,,,
baseline_smallestSuperset_1018_1249,smallestSuperset,dorothea_100_500,,,,,0.011,49.449,0.01,0.01,0.01,0.01,0.055,0.204,0.397,0.784,,,
baseline_smallestSuperset_1018_1731,smallestSuperset,dorothea_100_500,,,,,0.011,49.449,0.01,0.01,0.01,0.01,0.055,0.204,0.397,0.784,,,
baseline_smallestSuperset_1018_2131,smallestSuperset,dorothea_100_500,,,,,0.011,49.449,0.01,0.01,0.01,0.01,0.055,0.204,0.397,0.784,,,
baseline_smallestSuperset_1019_0010,smallestSuperset,dorothea_100_500,,,,,0.011,49.449,0.01,0.01,0.01,0.01,0.055,0.204,0.397,0.784,,,
baseline_smallestSuperset_1019_1329,smallestSuperset,dorothea_100_500,,,,,0.011,49.449,0.01,0.01,0.01,0.01,0.055,0.204,0.397,0.784,,,
gat_1018_1417,gat,dorothea_100_500,100.0,89.0,1.0,0.346,0.052,15.63,0.24,0.079,0.0,0.352,0.198,0.651,0.97,1.0,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 19993, 'times_true_source': 225, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.049, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 22.329, 'avg_prob_when_true': 0.232, 'in_top20_when_true': 84, 'in_top40_when_true': 221, 'in_top80_when_true': 225, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 19993, 'times_true_source': 200, 'times_predicted_source': 9, 'correct_predictions': 3, 'avg_prediction_prob': 0.137, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 10.46, 'avg_prob_when_true': 0.247, 'in_top20_when_true': 186, 'in_top40_when_true': 200, 'in_top80_when_true': 200, 'accuracy_when_true': 0.015, 'precision': 0.333, 'recall': 0.015, 'f1_score': 0.029}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 19993, 'times_true_source': 222, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.179, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 30.356, 'avg_prob_when_true': 0.205, 'in_top20_when_true': 39, 'in_top40_when_true': 183, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
gat_1018_1847,gat,dorothea_100_500,100.0,89.0,1.0,0.346,0.058,15.112,0.241,0.078,0.0,0.361,0.211,0.674,0.973,1.0,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 19993, 'times_true_source': 225, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.049, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 21.938, 'avg_prob_when_true': 0.23, 'in_top20_when_true': 80, 'in_top40_when_true': 223, 'in_top80_when_true': 225, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 19993, 'times_true_source': 200, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.132, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 15.305, 'avg_prob_when_true': 0.238, 'in_top20_when_true': 149, 'in_top40_when_true': 200, 'in_top80_when_true': 200, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 19993, 'times_true_source': 222, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.171, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 31.036, 'avg_prob_when_true': 0.196, 'in_top20_when_true': 38, 'in_top40_when_true': 176, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
gat_1018_2154,gat,dorothea_100_500,100.0,89.0,1.0,0.346,0.049,15.079,0.246,0.08,0.0,0.391,0.213,0.677,0.966,1.0,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 19993, 'times_true_source': 225, 'times_predicted_source': 31, 'correct_predictions': 0, 'avg_prediction_prob': 0.052, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 21.542, 'avg_prob_when_true': 0.239, 'in_top20_when_true': 98, 'in_top40_when_true': 218, 'in_top80_when_true': 225, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 19993, 'times_true_source': 200, 'times_predicted_source': 48, 'correct_predictions': 4, 'avg_prediction_prob': 0.144, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 9.725, 'avg_prob_when_true': 0.255, 'in_top20_when_true': 185, 'in_top40_when_true': 200, 'in_top80_when_true': 200, 'accuracy_when_true': 0.02, 'precision': 0.083, 'recall': 0.02, 'f1_score': 0.032}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 19993, 'times_true_source': 222, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.18, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 29.797, 'avg_prob_when_true': 0.206, 'in_top20_when_true': 42, 'in_top40_when_true': 187, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
gat_1019_0030,gat,dorothea_100_500,100.0,89.0,1.0,0.346,0.052,15.046,0.246,0.08,0.0,0.392,0.215,0.678,0.967,1.0,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 19993, 'times_true_source': 225, 'times_predicted_source': 53, 'correct_predictions': 0, 'avg_prediction_prob': 0.051, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 21.4, 'avg_prob_when_true': 0.237, 'in_top20_when_true': 96, 'in_top40_when_true': 218, 'in_top80_when_true': 225, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 19993, 'times_true_source': 200, 'times_predicted_source': 37, 'correct_predictions': 3, 'avg_prediction_prob': 0.142, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 10.275, 'avg_prob_when_true': 0.253, 'in_top20_when_true': 181, 'in_top40_when_true': 200, 'in_top80_when_true': 200, 'accuracy_when_true': 0.015, 'precision': 0.081, 'recall': 0.015, 'f1_score': 0.025}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 19993, 'times_true_source': 222, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.178, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 30.122, 'avg_prob_when_true': 0.205, 'in_top20_when_true': 39, 'in_top40_when_true': 184, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
gat_1019_1548,gat,dorothea_100_500,100.0,89.0,1.0,0.346,0.047,15.097,0.247,0.081,0.0,0.39,0.21,0.678,0.967,1.0,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 19993, 'times_true_source': 225, 'times_predicted_source': 24, 'correct_predictions': 0, 'avg_prediction_prob': 0.052, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 21.347, 'avg_prob_when_true': 0.239, 'in_top20_when_true': 96, 'in_top40_when_true': 219, 'in_top80_when_true': 225, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 19993, 'times_true_source': 200, 'times_predicted_source': 45, 'correct_predictions': 4, 'avg_prediction_prob': 0.144, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 10.055, 'avg_prob_when_true': 0.255, 'in_top20_when_true': 183, 'in_top40_when_true': 200, 'in_top80_when_true': 200, 'accuracy_when_true': 0.02, 'precision': 0.089, 'recall': 0.02, 'f1_score': 0.033}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 19993, 'times_true_source': 222, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.181, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 29.937, 'avg_prob_when_true': 0.207, 'in_top20_when_true': 43, 'in_top40_when_true': 186, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
pdgrapher_1018_1533,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.346,0.005,40.046,0.193,-0.144,-9.887,16.284,0.019,0.325,0.564,0.886,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 19993, 'times_true_source': 225, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.56, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 64.596, 'avg_prob_when_true': -0.9, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 225, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 19993, 'times_true_source': 200, 'times_predicted_source': 263, 'correct_predictions': 0, 'avg_prediction_prob': 1.248, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 31.535, 'avg_prob_when_true': 0.339, 'in_top20_when_true': 66, 'in_top40_when_true': 139, 'in_top80_when_true': 200, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 19993, 'times_true_source': 222, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -1.204, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 23.239, 'avg_prob_when_true': 0.428, 'in_top20_when_true': 101, 'in_top40_when_true': 208, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0117, 'recall@10': 0.1079, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.516, 'ranking_score_dcg': 0.1291, 'perc_partially_accurate_predictions': 1.17, 'recall@1_std': 0.1073, 'recall@10_std': 0.3102, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2912, 'ranking_score_dcg_std': 0.1446, 'perc_partially_accurate_predictions_std': 10.73, 'total_samples': 19993, 'avg_topk': 51.597}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1018_2107,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.346,0.149,17.048,-15.373,-59.154,-234.786,4.462,0.35,0.631,0.898,0.99,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 19993, 'times_true_source': 225, 'times_predicted_source': 200, 'correct_predictions': 146, 'avg_prediction_prob': -75.219, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 0.613, 'avg_prob_when_true': 0.27, 'in_top20_when_true': 225, 'in_top40_when_true': 225, 'in_top80_when_true': 225, 'accuracy_when_true': 0.649, 'precision': 0.73, 'recall': 0.649, 'f1_score': 0.687}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 19993, 'times_true_source': 200, 'times_predicted_source': 1, 'correct_predictions': 1, 'avg_prediction_prob': -67.903, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 5.99, 'avg_prob_when_true': -2.473, 'in_top20_when_true': 197, 'in_top40_when_true': 200, 'in_top80_when_true': 200, 'accuracy_when_true': 0.005, 'precision': 1.0, 'recall': 0.005, 'f1_score': 0.01}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 19993, 'times_true_source': 222, 'times_predicted_source': 201, 'correct_predictions': 72, 'avg_prediction_prob': -15.023, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 4.374, 'avg_prob_when_true': -2.034, 'in_top20_when_true': 210, 'in_top40_when_true': 222, 'in_top80_when_true': 222, 'accuracy_when_true': 0.324, 'precision': 0.358, 'recall': 0.324, 'f1_score': 0.34}}","{'recall@1': 0.0118, 'recall@10': 0.1138, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5137, 'ranking_score_dcg': 0.1306, 'perc_partially_accurate_predictions': 1.18, 'recall@1_std': 0.108, 'recall@10_std': 0.3176, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2927, 'ranking_score_dcg_std': 0.1483, 'perc_partially_accurate_predictions_std': 10.8, 'total_samples': 19993, 'avg_topk': 51.3659}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1018_2339,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.346,0.001,46.834,0.355,0.313,-5.94,7.545,0.031,0.233,0.406,0.837,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 19993, 'times_true_source': 225, 'times_predicted_source': 7, 'correct_predictions': 7, 'avg_prediction_prob': -1.584, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 28.751, 'avg_prob_when_true': 1.238, 'in_top20_when_true': 159, 'in_top40_when_true': 168, 'in_top80_when_true': 178, 'accuracy_when_true': 0.031, 'precision': 1.0, 'recall': 0.031, 'f1_score': 0.06}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 19993, 'times_true_source': 200, 'times_predicted_source': 142, 'correct_predictions': 0, 'avg_prediction_prob': 1.502, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 13.415, 'avg_prob_when_true': 1.364, 'in_top20_when_true': 175, 'in_top40_when_true': 200, 'in_top80_when_true': 200, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 19993, 'times_true_source': 222, 'times_predicted_source': 179, 'correct_predictions': 0, 'avg_prediction_prob': 1.857, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 7.518, 'avg_prob_when_true': 1.591, 'in_top20_when_true': 218, 'in_top40_when_true': 222, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0112, 'recall@10': 0.1075, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5028, 'ranking_score_dcg': 0.1261, 'perc_partially_accurate_predictions': 1.12, 'recall@1_std': 0.1053, 'recall@10_std': 0.3097, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2911, 'ranking_score_dcg_std': 0.1455, 'perc_partially_accurate_predictions_std': 10.53, 'total_samples': 19993, 'avg_topk': 50.2753}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1019_0216,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.346,0.023,34.007,0.745,0.233,-3.932,4.07,0.131,0.389,0.625,0.919,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 19993, 'times_true_source': 225, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.023, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 14.12, 'avg_prob_when_true': 1.15, 'in_top20_when_true': 201, 'in_top40_when_true': 225, 'in_top80_when_true': 225, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 19993, 'times_true_source': 200, 'times_predicted_source': 40, 'correct_predictions': 0, 'avg_prediction_prob': 1.41, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 16.0, 'avg_prob_when_true': 0.987, 'in_top20_when_true': 168, 'in_top40_when_true': 195, 'in_top80_when_true': 199, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 19993, 'times_true_source': 222, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.746, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 19.392, 'avg_prob_when_true': 0.904, 'in_top20_when_true': 166, 'in_top40_when_true': 215, 'in_top80_when_true': 221, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0126, 'recall@10': 0.1105, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5079, 'ranking_score_dcg': 0.1289, 'perc_partially_accurate_predictions': 1.26, 'recall@1_std': 0.1116, 'recall@10_std': 0.3136, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2914, 'ranking_score_dcg_std': 0.1492, 'perc_partially_accurate_predictions_std': 11.16, 'total_samples': 19993, 'avg_topk': 50.7946}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1019_1718,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.346,0.011,46.234,-0.993,-1.305,-33.066,30.695,0.043,0.242,0.43,0.833,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 19993, 'times_true_source': 225, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -2.059, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 37.133, 'avg_prob_when_true': -0.703, 'in_top20_when_true': 71, 'in_top40_when_true': 129, 'in_top80_when_true': 222, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 19993, 'times_true_source': 200, 'times_predicted_source': 94, 'correct_predictions': 32, 'avg_prediction_prob': -0.088, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 3.32, 'avg_prob_when_true': 2.219, 'in_top20_when_true': 197, 'in_top40_when_true': 200, 'in_top80_when_true': 200, 'accuracy_when_true': 0.16, 'precision': 0.34, 'recall': 0.16, 'f1_score': 0.218}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 19993, 'times_true_source': 222, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -4.982, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 60.847, 'avg_prob_when_true': -2.059, 'in_top20_when_true': 0, 'in_top40_when_true': 46, 'in_top80_when_true': 160, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.011, 'recall@10': 0.1081, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5119, 'ranking_score_dcg': 0.1277, 'perc_partially_accurate_predictions': 1.1, 'recall@1_std': 0.1043, 'recall@10_std': 0.3106, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2894, 'ranking_score_dcg_std': 0.1435, 'perc_partially_accurate_predictions_std': 10.43, 'total_samples': 19993, 'avg_topk': 51.1879}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
