filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 3,source in top 5,gene_specific_metrics
gat_0925_1932,gat,dorothea_500_1000,500.0,202.0,1.0,0.558,0.004,249.27,0.018,0.018,0.014,0.031,0.007,0.013,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 235.32, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 211.696, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 32, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 414.87, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
gat_0926_1513,gat,dorothea_500_1000,500.0,202.0,1.0,0.558,0.004,249.592,0.019,0.018,0.014,0.031,0.007,0.013,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 231.04, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 198.0, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 32, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 398.325, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
gat_0927_2223,gat,dorothea_500_1000,500.0,202.0,1.0,0.558,0.005,249.717,0.019,0.019,0.014,0.031,0.008,0.015,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 222.84, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 179.957, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 34, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 425.61, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
gat_0929_0330,gat,dorothea_500_1000,500.0,202.0,1.0,0.558,0.004,248.948,0.019,0.019,0.013,0.032,0.008,0.013,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 230.28, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 264.087, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 35, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 382.468, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_0922_1758,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.558,0.033,63.878,0.892,-0.843,-3.676,4.129,0.071,0.1,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': -0.039, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 127.36, 'avg_prob_when_true': 0.417, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.073, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 176.783, 'avg_prob_when_true': 0.002, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 452, 'correct_predictions': 14, 'avg_prediction_prob': 0.805, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 31.039, 'avg_prob_when_true': 1.398, 'in_top3_when_true': 21, 'in_top5_when_true': 27, 'accuracy_when_true': 0.182, 'precision': 0.031, 'recall': 0.182, 'f1_score': 0.053}}"
pdgrapher_0923_1208,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.558,0.022,71.796,0.774,-0.049,-2.658,5.886,0.053,0.081,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 5, 'correct_predictions': 2, 'avg_prediction_prob': -0.083, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 144.8, 'avg_prob_when_true': 0.464, 'in_top3_when_true': 3, 'in_top5_when_true': 3, 'accuracy_when_true': 0.08, 'precision': 0.4, 'recall': 0.08, 'f1_score': 0.133}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 3, 'correct_predictions': 0, 'avg_prediction_prob': -0.169, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 249.435, 'avg_prob_when_true': -0.171, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 342, 'correct_predictions': 15, 'avg_prediction_prob': 0.53, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 40.701, 'avg_prob_when_true': 1.15, 'in_top3_when_true': 24, 'in_top5_when_true': 29, 'accuracy_when_true': 0.195, 'precision': 0.044, 'recall': 0.195, 'f1_score': 0.072}}"
pdgrapher_0925_1922,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.558,0.026,66.422,0.689,-0.451,-7.825,6.808,0.066,0.095,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 6, 'correct_predictions': 1, 'avg_prediction_prob': 0.042, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 114.0, 'avg_prob_when_true': 0.422, 'in_top3_when_true': 3, 'in_top5_when_true': 3, 'accuracy_when_true': 0.04, 'precision': 0.167, 'recall': 0.04, 'f1_score': 0.065}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 5, 'correct_predictions': 0, 'avg_prediction_prob': 0.038, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 181.957, 'avg_prob_when_true': 0.043, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 52, 'correct_predictions': 3, 'avg_prediction_prob': 0.402, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 78.156, 'avg_prob_when_true': 0.576, 'in_top3_when_true': 5, 'in_top5_when_true': 5, 'accuracy_when_true': 0.039, 'precision': 0.058, 'recall': 0.039, 'f1_score': 0.047}}"
pdgrapher_0925_1931,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.558,0.026,66.422,0.689,-0.451,-7.825,6.808,0.066,0.095,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 6, 'correct_predictions': 1, 'avg_prediction_prob': 0.042, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 114.0, 'avg_prob_when_true': 0.422, 'in_top3_when_true': 3, 'in_top5_when_true': 3, 'accuracy_when_true': 0.04, 'precision': 0.167, 'recall': 0.04, 'f1_score': 0.065}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 5, 'correct_predictions': 0, 'avg_prediction_prob': 0.038, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 181.957, 'avg_prob_when_true': 0.043, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 52, 'correct_predictions': 3, 'avg_prediction_prob': 0.402, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 78.156, 'avg_prob_when_true': 0.576, 'in_top3_when_true': 5, 'in_top5_when_true': 5, 'accuracy_when_true': 0.039, 'precision': 0.058, 'recall': 0.039, 'f1_score': 0.047}}"
pdgrapher_0926_1508,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.558,0.026,77.048,0.913,-0.103,-3.7,7.791,0.064,0.092,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 17, 'correct_predictions': 1, 'avg_prediction_prob': -0.005, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 166.96, 'avg_prob_when_true': 0.636, 'in_top3_when_true': 3, 'in_top5_when_true': 3, 'accuracy_when_true': 0.04, 'precision': 0.059, 'recall': 0.04, 'f1_score': 0.048}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 3, 'correct_predictions': 0, 'avg_prediction_prob': -0.015, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 230.696, 'avg_prob_when_true': 0.113, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 30, 'correct_predictions': 3, 'avg_prediction_prob': 0.486, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 52.753, 'avg_prob_when_true': 1.15, 'in_top3_when_true': 9, 'in_top5_when_true': 13, 'accuracy_when_true': 0.039, 'precision': 0.1, 'recall': 0.039, 'f1_score': 0.056}}"
pdgrapher_0927_2222,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.558,0.033,67.524,0.8,-0.287,-2.865,6.769,0.065,0.094,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 3, 'correct_predictions': 2, 'avg_prediction_prob': -0.402, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 172.28, 'avg_prob_when_true': 0.236, 'in_top3_when_true': 2, 'in_top5_when_true': 2, 'accuracy_when_true': 0.08, 'precision': 0.667, 'recall': 0.08, 'f1_score': 0.143}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.515, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 244.478, 'avg_prob_when_true': -0.445, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 8, 'correct_predictions': 3, 'avg_prediction_prob': 0.121, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 98.052, 'avg_prob_when_true': 0.493, 'in_top3_when_true': 3, 'in_top5_when_true': 7, 'accuracy_when_true': 0.039, 'precision': 0.375, 'recall': 0.039, 'f1_score': 0.071}}"
pdgrapher_0929_0333,pdgrapher,dorothea_500_1000,500.0,202.0,1.0,0.558,0.027,70.311,0.9,-0.112,-3.277,5.25,0.064,0.091,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 8917, 'times_true_source': 25, 'times_predicted_source': 17, 'correct_predictions': 3, 'avg_prediction_prob': -0.156, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 133.84, 'avg_prob_when_true': 0.688, 'in_top3_when_true': 3, 'in_top5_when_true': 3, 'accuracy_when_true': 0.12, 'precision': 0.176, 'recall': 0.12, 'f1_score': 0.143}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 8917, 'times_true_source': 23, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.11, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 149.565, 'avg_prob_when_true': 0.096, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 8917, 'times_true_source': 77, 'times_predicted_source': 120, 'correct_predictions': 8, 'avg_prediction_prob': 0.426, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 59.182, 'avg_prob_when_true': 1.09, 'in_top3_when_true': 11, 'in_top5_when_true': 18, 'accuracy_when_true': 0.104, 'precision': 0.067, 'recall': 0.104, 'f1_score': 0.081}}"
