filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 5,source in top 20,source in top 40,source in top 80,avg norm rank of source,gene_specific_metrics,pdgrapher_perturbation_discovery,pdgrapher_response_prediction
baseline_smallestSuperset_1029_0133,smallestSuperset,dorothea_500_550,,,,,0.005,251.79,0.002,0.002,0.002,0.002,0.017,0.044,0.094,0.155,0.504,,,
gat_1020_1127,gat,dorothea_500_550,500.0,246.0,1.0,0.032,0.001,236.72,0.019,0.019,0.013,0.035,0.01,0.051,0.089,0.194,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 22042, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.015, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 22042, 'times_true_source': 74, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 360.838, 'avg_prob_when_true': 0.018, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 2, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 22042, 'times_true_source': 88, 'times_predicted_source': 88, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 116.636, 'avg_prob_when_true': 0.021, 'in_top20_when_true': 3, 'in_top40_when_true': 6, 'in_top80_when_true': 13, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 22042, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.016, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}}",,
gat_1021_0316,gat,dorothea_500_550,500.0,246.0,1.0,0.032,0.001,237.399,0.019,0.019,0.012,0.032,0.012,0.053,0.095,0.195,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 22042, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.015, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 22042, 'times_true_source': 74, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 354.689, 'avg_prob_when_true': 0.018, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 2, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 22042, 'times_true_source': 88, 'times_predicted_source': 59, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 137.114, 'avg_prob_when_true': 0.02, 'in_top20_when_true': 0, 'in_top40_when_true': 3, 'in_top80_when_true': 13, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 22042, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.016, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}}",,
gat_1028_1604,gat,dorothea_500_550,500.0,246.0,1.0,0.032,0.001,236.758,0.019,0.019,0.014,0.036,0.012,0.052,0.097,0.195,0.474,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 22042, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.015, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 22042, 'times_true_source': 74, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 344.216, 'avg_prob_when_true': 0.018, 'in_top20_when_true': 0, 'in_top40_when_true': 2, 'in_top80_when_true': 4, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 22042, 'times_true_source': 88, 'times_predicted_source': 64, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 150.602, 'avg_prob_when_true': 0.02, 'in_top20_when_true': 1, 'in_top40_when_true': 3, 'in_top80_when_true': 12, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 22042, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.016, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}}",,
gat_1029_0036,gat,dorothea_500_550,500.0,246.0,1.0,0.032,0.001,235.468,0.019,0.019,0.014,0.039,0.011,0.047,0.097,0.195,0.471,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 22042, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.016, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 22042, 'times_true_source': 74, 'times_predicted_source': 6, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 340.608, 'avg_prob_when_true': 0.018, 'in_top20_when_true': 2, 'in_top40_when_true': 2, 'in_top80_when_true': 7, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 22042, 'times_true_source': 88, 'times_predicted_source': 69, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 102.33, 'avg_prob_when_true': 0.021, 'in_top20_when_true': 3, 'in_top40_when_true': 12, 'in_top80_when_true': 21, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 22042, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.016, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}}",,
pdgrapher_1020_1306,pdgrapher,dorothea_500_550,500.0,246.0,1.0,0.032,0.255,67.916,2.24,-6.477,-14.357,39.679,0.515,0.689,0.722,0.76,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 22042, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -6.858, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 22042, 'times_true_source': 74, 'times_predicted_source': 47, 'correct_predictions': 32, 'avg_prediction_prob': -6.405, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 9.203, 'avg_prob_when_true': 7.003, 'in_top20_when_true': 65, 'in_top40_when_true': 70, 'in_top80_when_true': 72, 'accuracy_when_true': 0.432, 'precision': 0.681, 'recall': 0.432, 'f1_score': 0.529}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 22042, 'times_true_source': 88, 'times_predicted_source': 40, 'correct_predictions': 18, 'avg_prediction_prob': -6.785, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 154.182, 'avg_prob_when_true': -0.826, 'in_top20_when_true': 38, 'in_top40_when_true': 39, 'in_top80_when_true': 43, 'accuracy_when_true': 0.205, 'precision': 0.45, 'recall': 0.205, 'f1_score': 0.281}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 22042, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -7.147, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}}","{'recall@1': 0.0044, 'recall@10': 0.0411, 'recall@100': 0.2299, 'recall@1000': 1.0, 'ranking_score': 0.5207, 'ranking_score_dcg': 0.0908, 'perc_partially_accurate_predictions': 0.44, 'recall@1_std': 0.0662, 'recall@10_std': 0.1984, 'recall@100_std': 0.4208, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2957, 'ranking_score_dcg_std': 0.1044, 'perc_partially_accurate_predictions_std': 6.62, 'total_samples': 22042, 'avg_topk': 260.3729}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1021_0503,pdgrapher,dorothea_500_550,500.0,246.0,1.0,0.032,0.183,65.777,0.424,-6.875,-55.901,18.796,0.415,0.653,0.718,0.771,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 22042, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -6.797, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 22042, 'times_true_source': 74, 'times_predicted_source': 171, 'correct_predictions': 24, 'avg_prediction_prob': -6.192, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 48.135, 'avg_prob_when_true': 3.226, 'in_top20_when_true': 58, 'in_top40_when_true': 59, 'in_top80_when_true': 61, 'accuracy_when_true': 0.324, 'precision': 0.14, 'recall': 0.324, 'f1_score': 0.196}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 22042, 'times_true_source': 88, 'times_predicted_source': 46, 'correct_predictions': 12, 'avg_prediction_prob': -7.379, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 159.636, 'avg_prob_when_true': -2.26, 'in_top20_when_true': 34, 'in_top40_when_true': 42, 'in_top80_when_true': 44, 'accuracy_when_true': 0.136, 'precision': 0.261, 'recall': 0.136, 'f1_score': 0.179}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 22042, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -7.836, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}}","{'recall@1': 0.0041, 'recall@10': 0.0412, 'recall@100': 0.2584, 'recall@1000': 1.0, 'ranking_score': 0.5445, 'ranking_score_dcg': 0.0957, 'perc_partially_accurate_predictions': 0.41, 'recall@1_std': 0.0641, 'recall@10_std': 0.1988, 'recall@100_std': 0.4378, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2922, 'ranking_score_dcg_std': 0.1031, 'perc_partially_accurate_predictions_std': 6.41, 'total_samples': 22042, 'avg_topk': 272.2507}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1026_1832,pdgrapher,dorothea_500_550,500.0,246.0,1.0,0.032,0.183,55.574,1.094,-7.282,-10.013,26.634,0.412,0.648,0.731,0.793,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 22042, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -8.652, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 22042, 'times_true_source': 74, 'times_predicted_source': 10, 'correct_predictions': 6, 'avg_prediction_prob': -6.87, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 43.081, 'avg_prob_when_true': -0.417, 'in_top20_when_true': 46, 'in_top40_when_true': 55, 'in_top80_when_true': 59, 'accuracy_when_true': 0.081, 'precision': 0.6, 'recall': 0.081, 'f1_score': 0.143}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 22042, 'times_true_source': 88, 'times_predicted_source': 66, 'correct_predictions': 7, 'avg_prediction_prob': -7.231, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 120.193, 'avg_prob_when_true': -2.163, 'in_top20_when_true': 46, 'in_top40_when_true': 48, 'in_top80_when_true': 48, 'accuracy_when_true': 0.08, 'precision': 0.106, 'recall': 0.08, 'f1_score': 0.091}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 22042, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -8.713, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}}","{'recall@1': 0.0045, 'recall@10': 0.0403, 'recall@100': 0.2817, 'recall@1000': 1.0, 'ranking_score': 0.5817, 'ranking_score_dcg': 0.1021, 'perc_partially_accurate_predictions': 0.45, 'recall@1_std': 0.0669, 'recall@10_std': 0.1967, 'recall@100_std': 0.4498, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2833, 'ranking_score_dcg_std': 0.1036, 'perc_partially_accurate_predictions_std': 6.69, 'total_samples': 22042, 'avg_topk': 290.8409}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1027_0410,pdgrapher,dorothea_500_550,500.0,246.0,1.0,0.032,0.198,50.195,1.302,-6.745,-10.84,15.904,0.456,0.693,0.758,0.806,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 22042, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -7.77, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 22042, 'times_true_source': 74, 'times_predicted_source': 49, 'correct_predictions': 27, 'avg_prediction_prob': -5.526, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 28.324, 'avg_prob_when_true': 3.074, 'in_top20_when_true': 58, 'in_top40_when_true': 60, 'in_top80_when_true': 61, 'accuracy_when_true': 0.365, 'precision': 0.551, 'recall': 0.365, 'f1_score': 0.439}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 22042, 'times_true_source': 88, 'times_predicted_source': 243, 'correct_predictions': 24, 'avg_prediction_prob': -6.028, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 108.534, 'avg_prob_when_true': -0.252, 'in_top20_when_true': 41, 'in_top40_when_true': 46, 'in_top80_when_true': 63, 'accuracy_when_true': 0.273, 'precision': 0.099, 'recall': 0.273, 'f1_score': 0.145}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 22042, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -7.032, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}}","{'recall@1': 0.0037, 'recall@10': 0.0426, 'recall@100': 0.3038, 'recall@1000': 1.0, 'ranking_score': 0.6159, 'ranking_score_dcg': 0.1072, 'perc_partially_accurate_predictions': 0.37, 'recall@1_std': 0.0609, 'recall@10_std': 0.2021, 'recall@100_std': 0.4599, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2549, 'ranking_score_dcg_std': 0.0988, 'perc_partially_accurate_predictions_std': 6.09, 'total_samples': 22042, 'avg_topk': 307.9356}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1028_1801,pdgrapher,dorothea_500_550,500.0,246.0,1.0,0.032,0.195,58.041,1.092,-8.349,-17.042,19.252,0.44,0.663,0.73,0.779,0.116,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 22042, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -9.564, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 22042, 'times_true_source': 74, 'times_predicted_source': 17, 'correct_predictions': 10, 'avg_prediction_prob': -6.598, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 23.419, 'avg_prob_when_true': 3.22, 'in_top20_when_true': 56, 'in_top40_when_true': 63, 'in_top80_when_true': 68, 'accuracy_when_true': 0.135, 'precision': 0.588, 'recall': 0.135, 'f1_score': 0.22}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 22042, 'times_true_source': 88, 'times_predicted_source': 42, 'correct_predictions': 12, 'avg_prediction_prob': -8.019, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 69.011, 'avg_prob_when_true': -1.429, 'in_top20_when_true': 46, 'in_top40_when_true': 61, 'in_top80_when_true': 65, 'accuracy_when_true': 0.136, 'precision': 0.286, 'recall': 0.136, 'f1_score': 0.185}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 22042, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -9.398, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}}","{'recall@1': 0.004, 'recall@10': 0.0399, 'recall@100': 0.2799, 'recall@1000': 1.0, 'ranking_score': 0.6082, 'ranking_score_dcg': 0.105, 'perc_partially_accurate_predictions': 0.4, 'recall@1_std': 0.0631, 'recall@10_std': 0.1957, 'recall@100_std': 0.4489, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2522, 'ranking_score_dcg_std': 0.0991, 'perc_partially_accurate_predictions_std': 6.31, 'total_samples': 22042, 'avg_topk': 304.0888}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1029_0231,pdgrapher,dorothea_500_550,500.0,246.0,1.0,0.032,0.203,67.982,1.448,-6.435,-32.81,22.402,0.458,0.678,0.727,0.766,0.136,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 22042, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -5.169, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 22042, 'times_true_source': 74, 'times_predicted_source': 57, 'correct_predictions': 21, 'avg_prediction_prob': -4.955, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 21.419, 'avg_prob_when_true': 3.625, 'in_top20_when_true': 61, 'in_top40_when_true': 63, 'in_top80_when_true': 64, 'accuracy_when_true': 0.284, 'precision': 0.368, 'recall': 0.284, 'f1_score': 0.321}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 22042, 'times_true_source': 88, 'times_predicted_source': 35, 'correct_predictions': 7, 'avg_prediction_prob': -7.239, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 150.67, 'avg_prob_when_true': -1.579, 'in_top20_when_true': 39, 'in_top40_when_true': 43, 'in_top80_when_true': 49, 'accuracy_when_true': 0.08, 'precision': 0.2, 'recall': 0.08, 'f1_score': 0.114}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 22042, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -6.958, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}}","{'recall@1': 0.004, 'recall@10': 0.0402, 'recall@100': 0.2695, 'recall@1000': 1.0, 'ranking_score': 0.5643, 'ranking_score_dcg': 0.0987, 'perc_partially_accurate_predictions': 0.4, 'recall@1_std': 0.0631, 'recall@10_std': 0.1964, 'recall@100_std': 0.4437, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2898, 'ranking_score_dcg_std': 0.102, 'perc_partially_accurate_predictions_std': 6.31, 'total_samples': 22042, 'avg_topk': 282.134}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
