filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 3,source in top 5,gene_specific_metrics
gat_0927_2233,gat,dorothea_500_800,500.0,194.0,1.0,0.381,0.005,216.004,0.021,0.02,0.009,0.052,0.012,0.019,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19284, 'times_true_source': 111, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 74.432, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19284, 'times_true_source': 106, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 297.311, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 3, 'in_top5_when_true': 3, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19284, 'times_true_source': 84, 'times_predicted_source': 205, 'correct_predictions': 0, 'avg_prediction_prob': 0.016, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 386.262, 'avg_prob_when_true': 0.017, 'in_top3_when_true': 0, 'in_top5_when_true': 12, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
gat_0929_0342,gat,dorothea_500_800,500.0,194.0,1.0,0.381,0.004,220.45,0.021,0.02,0.011,0.055,0.01,0.019,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19284, 'times_true_source': 111, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.025, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 12.577, 'avg_prob_when_true': 0.024, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19284, 'times_true_source': 106, 'times_predicted_source': 10, 'correct_predictions': 3, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 152.009, 'avg_prob_when_true': 0.023, 'in_top3_when_true': 3, 'in_top5_when_true': 3, 'accuracy_when_true': 0.028, 'precision': 0.3, 'recall': 0.028, 'f1_score': 0.052}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19284, 'times_true_source': 84, 'times_predicted_source': 81, 'correct_predictions': 0, 'avg_prediction_prob': 0.016, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 392.667, 'avg_prob_when_true': 0.016, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
pdgrapher_0923_0022,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.381,0.154,79.466,0.652,-4.881,-18.79,12.473,0.278,0.35,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19284, 'times_true_source': 111, 'times_predicted_source': 38, 'correct_predictions': 9, 'avg_prediction_prob': -4.24, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 85.495, 'avg_prob_when_true': -1.265, 'in_top3_when_true': 21, 'in_top5_when_true': 25, 'accuracy_when_true': 0.081, 'precision': 0.237, 'recall': 0.081, 'f1_score': 0.121}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19284, 'times_true_source': 106, 'times_predicted_source': 241, 'correct_predictions': 25, 'avg_prediction_prob': -4.283, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 101.811, 'avg_prob_when_true': 0.409, 'in_top3_when_true': 30, 'in_top5_when_true': 34, 'accuracy_when_true': 0.236, 'precision': 0.104, 'recall': 0.236, 'f1_score': 0.144}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19284, 'times_true_source': 84, 'times_predicted_source': 68, 'correct_predictions': 19, 'avg_prediction_prob': -5.11, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 35.0, 'avg_prob_when_true': 3.304, 'in_top3_when_true': 39, 'in_top5_when_true': 45, 'accuracy_when_true': 0.226, 'precision': 0.279, 'recall': 0.226, 'f1_score': 0.25}}"
pdgrapher_0923_1320,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.381,0.131,83.922,-0.034,-5.596,-267.753,9.633,0.243,0.31,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19284, 'times_true_source': 111, 'times_predicted_source': 44, 'correct_predictions': 8, 'avg_prediction_prob': -5.865, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 143.892, 'avg_prob_when_true': -2.029, 'in_top3_when_true': 26, 'in_top5_when_true': 29, 'accuracy_when_true': 0.072, 'precision': 0.182, 'recall': 0.072, 'f1_score': 0.103}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19284, 'times_true_source': 106, 'times_predicted_source': 87, 'correct_predictions': 11, 'avg_prediction_prob': -6.821, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 170.142, 'avg_prob_when_true': -1.561, 'in_top3_when_true': 19, 'in_top5_when_true': 25, 'accuracy_when_true': 0.104, 'precision': 0.126, 'recall': 0.104, 'f1_score': 0.114}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19284, 'times_true_source': 84, 'times_predicted_source': 46, 'correct_predictions': 25, 'avg_prediction_prob': -4.518, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 33.214, 'avg_prob_when_true': 1.359, 'in_top3_when_true': 29, 'in_top5_when_true': 35, 'accuracy_when_true': 0.298, 'precision': 0.543, 'recall': 0.298, 'f1_score': 0.385}}"
pdgrapher_0925_1957,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.381,0.068,140.931,-2.04,-4.659,-15.326,18.872,0.131,0.175,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19284, 'times_true_source': 111, 'times_predicted_source': 59, 'correct_predictions': 1, 'avg_prediction_prob': -4.387, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 185.676, 'avg_prob_when_true': -3.681, 'in_top3_when_true': 5, 'in_top5_when_true': 6, 'accuracy_when_true': 0.009, 'precision': 0.017, 'recall': 0.009, 'f1_score': 0.012}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19284, 'times_true_source': 106, 'times_predicted_source': 135, 'correct_predictions': 8, 'avg_prediction_prob': -4.44, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 202.821, 'avg_prob_when_true': -1.764, 'in_top3_when_true': 18, 'in_top5_when_true': 20, 'accuracy_when_true': 0.075, 'precision': 0.059, 'recall': 0.075, 'f1_score': 0.066}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19284, 'times_true_source': 84, 'times_predicted_source': 15, 'correct_predictions': 1, 'avg_prediction_prob': -3.56, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 45.881, 'avg_prob_when_true': -1.754, 'in_top3_when_true': 8, 'in_top5_when_true': 11, 'accuracy_when_true': 0.012, 'precision': 0.067, 'recall': 0.012, 'f1_score': 0.02}}"
pdgrapher_0926_1801,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.381,0.165,106.945,1.169,-3.954,-15.888,34.487,0.294,0.364,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19284, 'times_true_source': 111, 'times_predicted_source': 65, 'correct_predictions': 19, 'avg_prediction_prob': -4.656, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 175.676, 'avg_prob_when_true': 0.347, 'in_top3_when_true': 28, 'in_top5_when_true': 39, 'accuracy_when_true': 0.171, 'precision': 0.292, 'recall': 0.171, 'f1_score': 0.216}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19284, 'times_true_source': 106, 'times_predicted_source': 86, 'correct_predictions': 8, 'avg_prediction_prob': -3.593, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 132.821, 'avg_prob_when_true': 0.108, 'in_top3_when_true': 24, 'in_top5_when_true': 29, 'accuracy_when_true': 0.075, 'precision': 0.093, 'recall': 0.075, 'f1_score': 0.083}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19284, 'times_true_source': 84, 'times_predicted_source': 39, 'correct_predictions': 16, 'avg_prediction_prob': -3.211, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 24.25, 'avg_prob_when_true': 3.424, 'in_top3_when_true': 35, 'in_top5_when_true': 42, 'accuracy_when_true': 0.19, 'precision': 0.41, 'recall': 0.19, 'f1_score': 0.26}}"
pdgrapher_0927_2356,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.381,0.148,108.976,-0.414,-4.779,-108.373,23.893,0.263,0.324,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19284, 'times_true_source': 111, 'times_predicted_source': 67, 'correct_predictions': 15, 'avg_prediction_prob': -4.676, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 205.396, 'avg_prob_when_true': -2.174, 'in_top3_when_true': 22, 'in_top5_when_true': 22, 'accuracy_when_true': 0.135, 'precision': 0.224, 'recall': 0.135, 'f1_score': 0.169}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19284, 'times_true_source': 106, 'times_predicted_source': 79, 'correct_predictions': 23, 'avg_prediction_prob': -4.54, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 86.066, 'avg_prob_when_true': 1.48, 'in_top3_when_true': 46, 'in_top5_when_true': 49, 'accuracy_when_true': 0.217, 'precision': 0.291, 'recall': 0.217, 'f1_score': 0.249}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19284, 'times_true_source': 84, 'times_predicted_source': 32, 'correct_predictions': 7, 'avg_prediction_prob': -4.629, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 98.19, 'avg_prob_when_true': -0.578, 'in_top3_when_true': 14, 'in_top5_when_true': 24, 'accuracy_when_true': 0.083, 'precision': 0.219, 'recall': 0.083, 'f1_score': 0.121}}"
pdgrapher_0929_0419,pdgrapher,dorothea_500_800,500.0,194.0,1.0,0.381,0.076,123.744,-0.873,-4.31,-10.928,20.464,0.147,0.191,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19284, 'times_true_source': 111, 'times_predicted_source': 153, 'correct_predictions': 8, 'avg_prediction_prob': -3.534, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 145.36, 'avg_prob_when_true': -1.775, 'in_top3_when_true': 9, 'in_top5_when_true': 16, 'accuracy_when_true': 0.072, 'precision': 0.052, 'recall': 0.072, 'f1_score': 0.061}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19284, 'times_true_source': 106, 'times_predicted_source': 77, 'correct_predictions': 8, 'avg_prediction_prob': -4.237, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 256.896, 'avg_prob_when_true': -2.878, 'in_top3_when_true': 10, 'in_top5_when_true': 12, 'accuracy_when_true': 0.075, 'precision': 0.104, 'recall': 0.075, 'f1_score': 0.087}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19284, 'times_true_source': 84, 'times_predicted_source': 147, 'correct_predictions': 2, 'avg_prediction_prob': -2.107, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 57.976, 'avg_prob_when_true': 0.024, 'in_top3_when_true': 18, 'in_top5_when_true': 23, 'accuracy_when_true': 0.024, 'precision': 0.014, 'recall': 0.024, 'f1_score': 0.017}}"
pdgraphernognn_0925_1928,pdgraphernognn,dorothea_500_800,500.0,194.0,1.0,0.381,0.053,92.759,-0.917,-6.111,-479.98,12.484,0.11,0.155,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19284, 'times_true_source': 111, 'times_predicted_source': 319, 'correct_predictions': 23, 'avg_prediction_prob': -4.342, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 156.27, 'avg_prob_when_true': -1.215, 'in_top3_when_true': 27, 'in_top5_when_true': 27, 'accuracy_when_true': 0.207, 'precision': 0.072, 'recall': 0.207, 'f1_score': 0.107}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19284, 'times_true_source': 106, 'times_predicted_source': 123, 'correct_predictions': 7, 'avg_prediction_prob': -3.621, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 86.198, 'avg_prob_when_true': -1.163, 'in_top3_when_true': 10, 'in_top5_when_true': 13, 'accuracy_when_true': 0.066, 'precision': 0.057, 'recall': 0.066, 'f1_score': 0.061}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19284, 'times_true_source': 84, 'times_predicted_source': 154, 'correct_predictions': 13, 'avg_prediction_prob': -3.802, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 67.881, 'avg_prob_when_true': -0.646, 'in_top3_when_true': 22, 'in_top5_when_true': 32, 'accuracy_when_true': 0.155, 'precision': 0.084, 'recall': 0.155, 'f1_score': 0.109}}"
pdgraphernognn_0926_1627,pdgraphernognn,dorothea_500_800,500.0,194.0,1.0,0.381,0.057,98.109,-0.269,-4.15,-63.574,14.752,0.149,0.211,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19284, 'times_true_source': 111, 'times_predicted_source': 63, 'correct_predictions': 15, 'avg_prediction_prob': -3.473, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 126.676, 'avg_prob_when_true': -0.529, 'in_top3_when_true': 31, 'in_top5_when_true': 33, 'accuracy_when_true': 0.135, 'precision': 0.238, 'recall': 0.135, 'f1_score': 0.172}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19284, 'times_true_source': 106, 'times_predicted_source': 81, 'correct_predictions': 8, 'avg_prediction_prob': -3.527, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 104.858, 'avg_prob_when_true': -0.153, 'in_top3_when_true': 14, 'in_top5_when_true': 27, 'accuracy_when_true': 0.075, 'precision': 0.099, 'recall': 0.075, 'f1_score': 0.086}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19284, 'times_true_source': 84, 'times_predicted_source': 157, 'correct_predictions': 2, 'avg_prediction_prob': -2.003, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 105.286, 'avg_prob_when_true': -0.423, 'in_top3_when_true': 21, 'in_top5_when_true': 30, 'accuracy_when_true': 0.024, 'precision': 0.013, 'recall': 0.024, 'f1_score': 0.017}}"
pdgraphernognn_0927_2233,pdgraphernognn,dorothea_500_800,500.0,194.0,1.0,0.381,0.075,113.758,-0.084,-6.427,-323.231,13.382,0.145,0.195,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 214, 'total_samples': 19284, 'times_true_source': 111, 'times_predicted_source': 197, 'correct_predictions': 22, 'avg_prediction_prob': -5.501, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 197.577, 'avg_prob_when_true': -0.677, 'in_top3_when_true': 27, 'in_top5_when_true': 33, 'accuracy_when_true': 0.198, 'precision': 0.112, 'recall': 0.198, 'f1_score': 0.143}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 433, 'total_samples': 19284, 'times_true_source': 106, 'times_predicted_source': 54, 'correct_predictions': 3, 'avg_prediction_prob': -4.365, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 117.057, 'avg_prob_when_true': -0.321, 'in_top3_when_true': 8, 'in_top5_when_true': 22, 'accuracy_when_true': 0.028, 'precision': 0.056, 'recall': 0.028, 'f1_score': 0.037}, 'MYC': {'gene_name': 'MYC', 'gene_index': 265, 'total_samples': 19284, 'times_true_source': 84, 'times_predicted_source': 147, 'correct_predictions': 5, 'avg_prediction_prob': -3.031, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 125.774, 'avg_prob_when_true': 0.093, 'in_top3_when_true': 21, 'in_top5_when_true': 28, 'accuracy_when_true': 0.06, 'precision': 0.034, 'recall': 0.06, 'f1_score': 0.043}}"
