filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 5,source in top 20,source in top 40,source in top 80,avg norm rank of source,gene_specific_metrics,pdgrapher_perturbation_discovery,pdgrapher_response_prediction
gat_1021_0701,gat,dorothea_500_1000,500.0,279.0,1.0,0.499,0.002,200.061,0.022,0.019,0.005,0.036,0.017,0.071,0.139,0.276,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 3773, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.015, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 3773, 'times_true_source': 10, 'times_predicted_source': 35, 'correct_predictions': 0, 'avg_prediction_prob': 0.034, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 40.7, 'avg_prob_when_true': 0.035, 'in_top20_when_true': 3, 'in_top40_when_true': 5, 'in_top80_when_true': 10, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 3773, 'times_true_source': 15, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 151.0, 'avg_prob_when_true': 0.02, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 3773, 'times_true_source': 10, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 211.0, 'avg_prob_when_true': 0.017, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
gat_1026_1629,gat,dorothea_500_1000,500.0,279.0,1.0,0.499,0.002,201.23,0.022,0.019,0.005,0.036,0.015,0.068,0.139,0.275,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 3773, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.015, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 3773, 'times_true_source': 10, 'times_predicted_source': 33, 'correct_predictions': 0, 'avg_prediction_prob': 0.035, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 41.3, 'avg_prob_when_true': 0.035, 'in_top20_when_true': 2, 'in_top40_when_true': 5, 'in_top80_when_true': 10, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 3773, 'times_true_source': 15, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 151.267, 'avg_prob_when_true': 0.019, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 3773, 'times_true_source': 10, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.016, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 211.3, 'avg_prob_when_true': 0.016, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
gat_1029_2026,gat,dorothea_500_1000,500.0,279.0,1.0,0.499,0.002,200.36,0.022,0.019,0.005,0.037,0.02,0.072,0.14,0.274,0.401,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 3773, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.015, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 3773, 'times_true_source': 10, 'times_predicted_source': 36, 'correct_predictions': 0, 'avg_prediction_prob': 0.034, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 41.5, 'avg_prob_when_true': 0.035, 'in_top20_when_true': 3, 'in_top40_when_true': 5, 'in_top80_when_true': 10, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 3773, 'times_true_source': 15, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 149.933, 'avg_prob_when_true': 0.02, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 3773, 'times_true_source': 10, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 211.4, 'avg_prob_when_true': 0.017, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
gat_1031_1143,gat,dorothea_500_1000,500.0,279.0,1.0,0.499,0.004,200.251,0.022,0.019,0.005,0.035,0.019,0.072,0.136,0.27,0.401,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 3773, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.015, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 3773, 'times_true_source': 10, 'times_predicted_source': 30, 'correct_predictions': 0, 'avg_prediction_prob': 0.035, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 41.4, 'avg_prob_when_true': 0.035, 'in_top20_when_true': 2, 'in_top40_when_true': 6, 'in_top80_when_true': 9, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 3773, 'times_true_source': 15, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 152.267, 'avg_prob_when_true': 0.019, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 3773, 'times_true_source': 10, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 211.3, 'avg_prob_when_true': 0.017, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
pdgrapher_1021_0655,pdgrapher,dorothea_500_1000,500.0,279.0,1.0,0.499,0.037,107.037,0.505,-0.28,-2.977,5.497,0.102,0.203,0.297,0.451,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 3773, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.645, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 3773, 'times_true_source': 10, 'times_predicted_source': 42, 'correct_predictions': 4, 'avg_prediction_prob': 0.278, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 21.8, 'avg_prob_when_true': 2.182, 'in_top20_when_true': 8, 'in_top40_when_true': 9, 'in_top80_when_true': 9, 'accuracy_when_true': 0.4, 'precision': 0.095, 'recall': 0.4, 'f1_score': 0.154}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 3773, 'times_true_source': 15, 'times_predicted_source': 4, 'correct_predictions': 0, 'avg_prediction_prob': 0.291, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 107.467, 'avg_prob_when_true': 0.24, 'in_top20_when_true': 1, 'in_top40_when_true': 2, 'in_top80_when_true': 4, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 3773, 'times_true_source': 10, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.141, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 93.7, 'avg_prob_when_true': 0.299, 'in_top20_when_true': 1, 'in_top40_when_true': 1, 'in_top80_when_true': 4, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0032, 'recall@10': 0.0392, 'recall@100': 0.3528, 'recall@1000': 1.0, 'ranking_score': 0.7156, 'ranking_score_dcg': 0.1218, 'perc_partially_accurate_predictions': 0.32, 'recall@1_std': 0.0563, 'recall@10_std': 0.1941, 'recall@100_std': 0.4778, 'recall@1000_std': 0.0, 'ranking_score_std': 0.1696, 'ranking_score_dcg_std': 0.0874, 'perc_partially_accurate_predictions_std': 5.63, 'total_samples': 3773, 'avg_topk': 357.7983}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1026_1614,pdgrapher,dorothea_500_1000,500.0,279.0,1.0,0.499,0.03,103.526,0.493,-0.44,-4.214,5.036,0.096,0.209,0.312,0.462,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 3773, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -1.192, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 3773, 'times_true_source': 10, 'times_predicted_source': 22, 'correct_predictions': 2, 'avg_prediction_prob': 0.232, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 27.1, 'avg_prob_when_true': 1.621, 'in_top20_when_true': 8, 'in_top40_when_true': 8, 'in_top80_when_true': 9, 'accuracy_when_true': 0.2, 'precision': 0.091, 'recall': 0.2, 'f1_score': 0.125}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 3773, 'times_true_source': 15, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.254, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 132.8, 'avg_prob_when_true': 0.252, 'in_top20_when_true': 1, 'in_top40_when_true': 2, 'in_top80_when_true': 5, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 3773, 'times_true_source': 10, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.149, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 144.9, 'avg_prob_when_true': 0.231, 'in_top20_when_true': 1, 'in_top40_when_true': 1, 'in_top80_when_true': 2, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0021, 'recall@10': 0.0337, 'recall@100': 0.3506, 'recall@1000': 1.0, 'ranking_score': 0.717, 'ranking_score_dcg': 0.1208, 'perc_partially_accurate_predictions': 0.21, 'recall@1_std': 0.046, 'recall@10_std': 0.1804, 'recall@100_std': 0.4772, 'recall@1000_std': 0.0, 'ranking_score_std': 0.1638, 'ranking_score_dcg_std': 0.0825, 'perc_partially_accurate_predictions_std': 4.6, 'total_samples': 3773, 'avg_topk': 358.5176}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1027_0203,pdgrapher,dorothea_500_1000,500.0,279.0,1.0,0.499,0.033,110.554,0.278,-0.81,-6.56,2.379,0.096,0.205,0.3,0.46,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 3773, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.781, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 3773, 'times_true_source': 10, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.029, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 32.8, 'avg_prob_when_true': 0.51, 'in_top20_when_true': 6, 'in_top40_when_true': 7, 'in_top80_when_true': 9, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 3773, 'times_true_source': 15, 'times_predicted_source': 3, 'correct_predictions': 0, 'avg_prediction_prob': 0.143, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 144.267, 'avg_prob_when_true': 0.142, 'in_top20_when_true': 1, 'in_top40_when_true': 2, 'in_top80_when_true': 4, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 3773, 'times_true_source': 10, 'times_predicted_source': 7, 'correct_predictions': 0, 'avg_prediction_prob': 0.173, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 116.6, 'avg_prob_when_true': 0.206, 'in_top20_when_true': 0, 'in_top40_when_true': 3, 'in_top80_when_true': 3, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0029, 'recall@10': 0.0337, 'recall@100': 0.3533, 'recall@1000': 1.0, 'ranking_score': 0.708, 'ranking_score_dcg': 0.119, 'perc_partially_accurate_predictions': 0.29, 'recall@1_std': 0.0539, 'recall@10_std': 0.1804, 'recall@100_std': 0.478, 'recall@1000_std': 0.0, 'ranking_score_std': 0.1755, 'ranking_score_dcg_std': 0.0837, 'perc_partially_accurate_predictions_std': 5.39, 'total_samples': 3773, 'avg_topk': 353.9897}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1027_1118,pdgrapher,dorothea_500_1000,500.0,279.0,1.0,0.499,0.04,107.402,0.448,-0.534,-3.299,5.946,0.099,0.208,0.297,0.451,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 3773, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -1.365, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 3773, 'times_true_source': 10, 'times_predicted_source': 23, 'correct_predictions': 3, 'avg_prediction_prob': 0.133, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 26.3, 'avg_prob_when_true': 1.514, 'in_top20_when_true': 7, 'in_top40_when_true': 8, 'in_top80_when_true': 8, 'accuracy_when_true': 0.3, 'precision': 0.13, 'recall': 0.3, 'f1_score': 0.182}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 3773, 'times_true_source': 15, 'times_predicted_source': 17, 'correct_predictions': 0, 'avg_prediction_prob': 0.244, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 73.933, 'avg_prob_when_true': 0.32, 'in_top20_when_true': 4, 'in_top40_when_true': 5, 'in_top80_when_true': 9, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 3773, 'times_true_source': 10, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.19, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 102.0, 'avg_prob_when_true': 0.269, 'in_top20_when_true': 1, 'in_top40_when_true': 3, 'in_top80_when_true': 4, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0029, 'recall@10': 0.0326, 'recall@100': 0.3491, 'recall@1000': 1.0, 'ranking_score': 0.7145, 'ranking_score_dcg': 0.1203, 'perc_partially_accurate_predictions': 0.29, 'recall@1_std': 0.0539, 'recall@10_std': 0.1776, 'recall@100_std': 0.4767, 'recall@1000_std': 0.0, 'ranking_score_std': 0.1668, 'ranking_score_dcg_std': 0.0837, 'perc_partially_accurate_predictions_std': 5.39, 'total_samples': 3773, 'avg_topk': 357.2656}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1027_1415,pdgrapher,dorothea_500_1000,500.0,279.0,1.0,0.499,0.028,106.477,0.344,-0.578,-4.541,2.745,0.087,0.194,0.301,0.458,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 3773, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.91, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 3773, 'times_true_source': 10, 'times_predicted_source': 10, 'correct_predictions': 1, 'avg_prediction_prob': 0.211, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 21.3, 'avg_prob_when_true': 0.746, 'in_top20_when_true': 6, 'in_top40_when_true': 9, 'in_top80_when_true': 9, 'accuracy_when_true': 0.1, 'precision': 0.1, 'recall': 0.1, 'f1_score': 0.1}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 3773, 'times_true_source': 15, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.122, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 190.133, 'avg_prob_when_true': 0.056, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 3773, 'times_true_source': 10, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.117, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 139.9, 'avg_prob_when_true': 0.244, 'in_top20_when_true': 0, 'in_top40_when_true': 1, 'in_top80_when_true': 3, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0056, 'recall@10': 0.0387, 'recall@100': 0.3567, 'recall@1000': 1.0, 'ranking_score': 0.7139, 'ranking_score_dcg': 0.1233, 'perc_partially_accurate_predictions': 0.56, 'recall@1_std': 0.0744, 'recall@10_std': 0.1929, 'recall@100_std': 0.479, 'recall@1000_std': 0.0, 'ranking_score_std': 0.174, 'ranking_score_dcg_std': 0.0968, 'perc_partially_accurate_predictions_std': 7.44, 'total_samples': 3773, 'avg_topk': 356.9504}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgraphernognn_1021_0647,pdgraphernognn,dorothea_500_1000,500.0,279.0,1.0,0.499,0.006,131.374,0.338,-0.128,-2.405,3.862,0.03,0.104,0.196,0.331,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 3773, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.353, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 3773, 'times_true_source': 10, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.249, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 129.7, 'avg_prob_when_true': 0.25, 'in_top20_when_true': 0, 'in_top40_when_true': 1, 'in_top80_when_true': 3, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 3773, 'times_true_source': 15, 'times_predicted_source': 10, 'correct_predictions': 0, 'avg_prediction_prob': 0.206, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 191.4, 'avg_prob_when_true': 0.229, 'in_top20_when_true': 2, 'in_top40_when_true': 2, 'in_top80_when_true': 2, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 3773, 'times_true_source': 10, 'times_predicted_source': 4, 'correct_predictions': 0, 'avg_prediction_prob': 0.136, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 205.9, 'avg_prob_when_true': 0.15, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0048, 'recall@10': 0.0408, 'recall@100': 0.3634, 'recall@1000': 1.0, 'ranking_score': 0.7191, 'ranking_score_dcg': 0.1245, 'perc_partially_accurate_predictions': 0.48, 'recall@1_std': 0.0689, 'recall@10_std': 0.1979, 'recall@100_std': 0.481, 'recall@1000_std': 0.0, 'ranking_score_std': 0.1679, 'ranking_score_dcg_std': 0.096, 'perc_partially_accurate_predictions_std': 6.89, 'total_samples': 3773, 'avg_topk': 359.5391}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
