filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 3,source in top 5,source in top 20,source in top 40,source in top 80,gene_specific_metrics
baseline_random_1009_0923,random,dorothea_500_600,,,,,0.003,248.827,0.002,0.002,0.0,0.004,,,0.037,0.078,0.158,
baseline_random_1009_1014,random,dorothea_500_600,,,,,0.003,248.827,0.002,0.002,0.0,0.004,,,0.037,0.078,0.158,
baseline_random_1009_1053,random,dorothea_500_600,,,,,0.003,248.827,0.002,0.002,0.0,0.004,,0.012,0.037,0.078,0.158,
baseline_random_1009_1216,random,dorothea_500_600,,,,,0.003,248.827,0.002,0.002,0.0,0.004,,0.012,0.037,0.078,0.158,
baseline_smallestSuperset_1008_1415,smallestSuperset,dorothea_500_600,,,,,0.006,244.931,0.001,0.002,0.0,1.0,0.013,0.02,,,,
baseline_smallestSuperset_1009_0011,smallestSuperset,dorothea_500_600,,,,,0.006,244.931,0.001,0.002,0.0,1.0,,,0.042,0.109,0.176,
baseline_smallestSuperset_1009_0923,smallestSuperset,dorothea_500_600,,,,,0.006,244.931,0.001,0.002,0.0,1.0,,,0.042,0.109,0.176,
baseline_smallestSuperset_1009_1014,smallestSuperset,dorothea_500_600,,,,,0.006,244.931,0.001,0.002,0.0,1.0,,,0.042,0.109,0.176,
baseline_smallestSuperset_1009_1053,smallestSuperset,dorothea_500_600,,,,,0.006,244.931,0.001,0.002,0.0,1.0,,0.02,0.042,0.109,0.176,
baseline_smallestSuperset_1009_1216,smallestSuperset,dorothea_500_600,,,,,0.006,244.931,0.001,0.002,0.0,1.0,,0.02,0.042,0.109,0.176,
gat_1008_1434,gat,dorothea_500_600,500.0,250.0,1.0,0.176,0.006,231.573,0.02,0.019,0.008,0.04,0.01,0.015,,,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 2000, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 2000, 'times_true_source': 7, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 176.0, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 2000, 'times_true_source': 5, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 65.0, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 2000, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}}"
gat_1009_0034,gat,dorothea_500_600,500.0,250.0,1.0,0.176,0.004,231.155,0.019,0.019,0.007,0.034,,,0.057,0.098,0.19,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 2000, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 2000, 'times_true_source': 7, 'times_predicted_source': 6, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 122.286, 'avg_prob_when_true': 0.022, 'in_top20_when_true': 0, 'in_top40_when_true': 1, 'in_top80_when_true': 3, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 2000, 'times_true_source': 5, 'times_predicted_source': 4, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 57.4, 'avg_prob_when_true': 0.02, 'in_top20_when_true': 1, 'in_top40_when_true': 2, 'in_top80_when_true': 3, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 2000, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}}"
gat_1009_0736,gat,dorothea_500_600,500.0,250.0,1.0,0.176,0.006,225.684,0.019,0.019,0.007,0.04,,,0.06,0.12,0.218,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 2000, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 2000, 'times_true_source': 7, 'times_predicted_source': 5, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 107.714, 'avg_prob_when_true': 0.022, 'in_top20_when_true': 0, 'in_top40_when_true': 1, 'in_top80_when_true': 3, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 2000, 'times_true_source': 5, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 141.8, 'avg_prob_when_true': 0.019, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 2000, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}}"
gat_1009_0913,gat,dorothea_500_600,500.0,250.0,1.0,0.176,0.004,230.161,0.019,0.019,0.008,0.045,,0.021,0.059,0.106,0.192,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 2000, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 2000, 'times_true_source': 7, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 139.571, 'avg_prob_when_true': 0.022, 'in_top20_when_true': 0, 'in_top40_when_true': 1, 'in_top80_when_true': 3, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 2000, 'times_true_source': 5, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 64.6, 'avg_prob_when_true': 0.02, 'in_top20_when_true': 1, 'in_top40_when_true': 2, 'in_top80_when_true': 3, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 2000, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}}"
gat_1009_1233,gat,dorothea_500_600,500.0,250.0,1.0,0.176,0.006,230.334,0.02,0.019,0.008,0.042,,0.021,0.056,0.104,0.192,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 2000, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 2000, 'times_true_source': 7, 'times_predicted_source': 4, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 118.571, 'avg_prob_when_true': 0.022, 'in_top20_when_true': 0, 'in_top40_when_true': 1, 'in_top80_when_true': 3, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 2000, 'times_true_source': 5, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 62.2, 'avg_prob_when_true': 0.02, 'in_top20_when_true': 1, 'in_top40_when_true': 2, 'in_top80_when_true': 3, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 2000, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}}"
pdgrapher_1008_1426,pdgrapher,dorothea_500_600,500.0,250.0,1.0,0.176,0.02,195.586,-0.726,-1.111,-2.515,6.42,0.048,0.068,,,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 2000, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -1.851, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 2000, 'times_true_source': 7, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': -1.18, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 248.714, 'avg_prob_when_true': -1.003, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 2000, 'times_true_source': 5, 'times_predicted_source': 4, 'correct_predictions': 0, 'avg_prediction_prob': -1.16, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 160.6, 'avg_prob_when_true': -0.871, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 2000, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.373, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}}"
pdgrapher_1009_0034,pdgrapher,dorothea_500_600,500.0,250.0,1.0,0.176,0.024,224.0,-0.421,-0.603,-2.799,6.527,,,0.116,0.16,0.246,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 2000, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.753, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 2000, 'times_true_source': 7, 'times_predicted_source': 6, 'correct_predictions': 1, 'avg_prediction_prob': -0.593, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 209.429, 'avg_prob_when_true': -0.205, 'in_top20_when_true': 1, 'in_top40_when_true': 3, 'in_top80_when_true': 3, 'accuracy_when_true': 0.143, 'precision': 0.167, 'recall': 0.143, 'f1_score': 0.154}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 2000, 'times_true_source': 5, 'times_predicted_source': 4, 'correct_predictions': 0, 'avg_prediction_prob': -0.404, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 74.2, 'avg_prob_when_true': -0.251, 'in_top20_when_true': 2, 'in_top40_when_true': 3, 'in_top80_when_true': 4, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 2000, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.37, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}}"
pdgrapher_1009_0913,pdgrapher,dorothea_500_600,500.0,250.0,1.0,0.176,0.024,214.502,-0.3,-0.488,-2.262,6.365,,0.068,0.132,0.172,0.252,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 2000, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.291, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 2000, 'times_true_source': 7, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.013, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 85.429, 'avg_prob_when_true': -0.116, 'in_top20_when_true': 4, 'in_top40_when_true': 4, 'in_top80_when_true': 5, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 2000, 'times_true_source': 5, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': -0.089, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 26.0, 'avg_prob_when_true': -0.032, 'in_top20_when_true': 2, 'in_top40_when_true': 4, 'in_top80_when_true': 5, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 2000, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.289, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}}"
pdgrapher_1009_0936,pdgrapher,dorothea_500_600,500.0,250.0,1.0,0.176,0.023,197.135,-0.312,-0.644,-2.634,6.14,,,0.148,0.211,0.292,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 2000, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.67, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 2000, 'times_true_source': 7, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': -0.253, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 59.143, 'avg_prob_when_true': -0.077, 'in_top20_when_true': 0, 'in_top40_when_true': 3, 'in_top80_when_true': 5, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 2000, 'times_true_source': 5, 'times_predicted_source': 8, 'correct_predictions': 0, 'avg_prediction_prob': -0.546, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 240.8, 'avg_prob_when_true': -0.633, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 2000, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.793, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}}"
pdgrapher_1009_1033,pdgrapher,dorothea_500_600,500.0,250.0,1.0,0.176,0.013,124.742,0.025,-0.798,-4.13,3.285,,0.044,0.127,0.212,0.364,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 2000, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -1.718, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 2000, 'times_true_source': 7, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.028, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 143.0, 'avg_prob_when_true': -0.012, 'in_top20_when_true': 0, 'in_top40_when_true': 1, 'in_top80_when_true': 1, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 2000, 'times_true_source': 5, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': -0.008, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 141.2, 'avg_prob_when_true': -0.008, 'in_top20_when_true': 0, 'in_top40_when_true': 1, 'in_top80_when_true': 1, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 2000, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.73, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}}"
