filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 5,source in top 20,source in top 40,source in top 80,gene_specific_metrics,pdgrapher_perturbation_discovery,pdgrapher_response_prediction
baseline_smallestSuperset_1027_0153,smallestSuperset,dorothea_100_500,,,,,0.014,49.16,0.01,0.01,0.01,0.01,0.062,0.202,0.398,0.79,,,
gat_1021_0221,gat,dorothea_100_500,100.0,89.0,1.0,0.889,0.011,48.124,0.092,0.092,0.074,0.118,0.053,0.21,0.411,0.831,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 2666, 'times_true_source': 36, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.092, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 48.194, 'avg_prob_when_true': 0.092, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 36, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 2666, 'times_true_source': 30, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.096, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 25.167, 'avg_prob_when_true': 0.096, 'in_top20_when_true': 0, 'in_top40_when_true': 30, 'in_top80_when_true': 30, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 2666, 'times_true_source': 25, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.092, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 47.36, 'avg_prob_when_true': 0.092, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 25, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
gat_1025_2058,gat,dorothea_100_500,100.0,89.0,1.0,0.889,0.011,48.158,0.092,0.092,0.075,0.116,0.051,0.21,0.413,0.831,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 2666, 'times_true_source': 36, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.092, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 48.306, 'avg_prob_when_true': 0.092, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 36, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 2666, 'times_true_source': 30, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.096, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 25.7, 'avg_prob_when_true': 0.096, 'in_top20_when_true': 0, 'in_top40_when_true': 30, 'in_top80_when_true': 30, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 2666, 'times_true_source': 25, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.092, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 46.16, 'avg_prob_when_true': 0.092, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 25, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
gat_1026_1613,gat,dorothea_100_500,100.0,89.0,1.0,0.889,0.012,48.073,0.092,0.092,0.075,0.118,0.051,0.21,0.41,0.831,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 2666, 'times_true_source': 36, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.093, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 48.167, 'avg_prob_when_true': 0.093, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 36, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 2666, 'times_true_source': 30, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.096, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 26.167, 'avg_prob_when_true': 0.096, 'in_top20_when_true': 0, 'in_top40_when_true': 30, 'in_top80_when_true': 30, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 2666, 'times_true_source': 25, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.093, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 48.28, 'avg_prob_when_true': 0.093, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 25, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
gat_1027_0202,gat,dorothea_100_500,100.0,89.0,1.0,0.889,0.011,48.116,0.092,0.092,0.075,0.119,0.048,0.212,0.413,0.827,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 2666, 'times_true_source': 36, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.093, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 49.111, 'avg_prob_when_true': 0.092, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 36, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 2666, 'times_true_source': 30, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.096, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 23.767, 'avg_prob_when_true': 0.096, 'in_top20_when_true': 0, 'in_top40_when_true': 30, 'in_top80_when_true': 30, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 2666, 'times_true_source': 25, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.092, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 48.96, 'avg_prob_when_true': 0.092, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 25, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
pdgrapher_1021_0222,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.889,0.012,41.304,0.151,-0.071,-2.65,1.748,0.073,0.259,0.482,0.926,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 2666, 'times_true_source': 36, 'times_predicted_source': 6, 'correct_predictions': 0, 'avg_prediction_prob': 0.089, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 42.806, 'avg_prob_when_true': 0.132, 'in_top20_when_true': 6, 'in_top40_when_true': 15, 'in_top80_when_true': 35, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 2666, 'times_true_source': 30, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.126, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 42.333, 'avg_prob_when_true': 0.128, 'in_top20_when_true': 2, 'in_top40_when_true': 16, 'in_top80_when_true': 30, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 2666, 'times_true_source': 25, 'times_predicted_source': 6, 'correct_predictions': 0, 'avg_prediction_prob': 0.149, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 44.0, 'avg_prob_when_true': 0.104, 'in_top20_when_true': 0, 'in_top40_when_true': 13, 'in_top80_when_true': 24, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0116, 'recall@10': 0.111, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.565, 'ranking_score_dcg': 0.14, 'perc_partially_accurate_predictions': 1.16, 'recall@1_std': 0.1072, 'recall@10_std': 0.3142, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2548, 'ranking_score_dcg_std': 0.1417, 'perc_partially_accurate_predictions_std': 10.72, 'total_samples': 2666, 'avg_topk': 56.5011}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1025_2052,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.889,0.023,40.365,0.147,-0.007,-1.89,1.087,0.079,0.278,0.511,0.916,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 2666, 'times_true_source': 36, 'times_predicted_source': 8, 'correct_predictions': 3, 'avg_prediction_prob': 0.127, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 31.389, 'avg_prob_when_true': 0.239, 'in_top20_when_true': 13, 'in_top40_when_true': 24, 'in_top80_when_true': 34, 'accuracy_when_true': 0.083, 'precision': 0.375, 'recall': 0.083, 'f1_score': 0.136}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 2666, 'times_true_source': 30, 'times_predicted_source': 6, 'correct_predictions': 0, 'avg_prediction_prob': 0.099, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 44.633, 'avg_prob_when_true': 0.103, 'in_top20_when_true': 8, 'in_top40_when_true': 13, 'in_top80_when_true': 25, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 2666, 'times_true_source': 25, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.24, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 24.36, 'avg_prob_when_true': 0.295, 'in_top20_when_true': 15, 'in_top40_when_true': 20, 'in_top80_when_true': 25, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0131, 'recall@10': 0.1148, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5626, 'ranking_score_dcg': 0.1415, 'perc_partially_accurate_predictions': 1.31, 'recall@1_std': 0.1138, 'recall@10_std': 0.3188, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.255, 'ranking_score_dcg_std': 0.1484, 'perc_partially_accurate_predictions_std': 11.38, 'total_samples': 2666, 'avg_topk': 56.2569}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1026_1509,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.889,0.018,41.682,0.061,-0.053,-1.916,0.959,0.074,0.262,0.493,0.895,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 2666, 'times_true_source': 36, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.315, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 79.0, 'avg_prob_when_true': -0.303, 'in_top20_when_true': 0, 'in_top40_when_true': 2, 'in_top80_when_true': 12, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 2666, 'times_true_source': 30, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.095, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 59.033, 'avg_prob_when_true': -0.075, 'in_top20_when_true': 2, 'in_top40_when_true': 8, 'in_top80_when_true': 24, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 2666, 'times_true_source': 25, 'times_predicted_source': 4, 'correct_predictions': 0, 'avg_prediction_prob': -0.047, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 52.68, 'avg_prob_when_true': -0.051, 'in_top20_when_true': 0, 'in_top40_when_true': 7, 'in_top80_when_true': 22, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0113, 'recall@10': 0.1242, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.562, 'ranking_score_dcg': 0.1412, 'perc_partially_accurate_predictions': 1.13, 'recall@1_std': 0.1055, 'recall@10_std': 0.3298, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2631, 'ranking_score_dcg_std': 0.1444, 'perc_partially_accurate_predictions_std': 10.55, 'total_samples': 2666, 'avg_topk': 56.2029}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1027_0158,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.889,0.009,40.706,0.131,-0.12,-2.849,1.598,0.071,0.282,0.507,0.917,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 2666, 'times_true_source': 36, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 50.806, 'avg_prob_when_true': 0.068, 'in_top20_when_true': 4, 'in_top40_when_true': 9, 'in_top80_when_true': 35, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 2666, 'times_true_source': 30, 'times_predicted_source': 5, 'correct_predictions': 0, 'avg_prediction_prob': 0.16, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 34.733, 'avg_prob_when_true': 0.162, 'in_top20_when_true': 12, 'in_top40_when_true': 18, 'in_top80_when_true': 29, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 2666, 'times_true_source': 25, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': -0.095, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 61.88, 'avg_prob_when_true': -0.088, 'in_top20_when_true': 2, 'in_top40_when_true': 3, 'in_top80_when_true': 18, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0098, 'recall@10': 0.1118, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5659, 'ranking_score_dcg': 0.1401, 'perc_partially_accurate_predictions': 0.98, 'recall@1_std': 0.0983, 'recall@10_std': 0.3151, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.257, 'ranking_score_dcg_std': 0.1393, 'perc_partially_accurate_predictions_std': 9.83, 'total_samples': 2666, 'avg_topk': 56.5866}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgraphernognn_1021_0021,pdgraphernognn,dorothea_100_500,100.0,89.0,1.0,0.889,0.019,40.928,0.076,-0.155,-3.232,0.967,0.078,0.255,0.491,0.925,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 2666, 'times_true_source': 36, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': -0.035, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 53.111, 'avg_prob_when_true': -0.009, 'in_top20_when_true': 6, 'in_top40_when_true': 11, 'in_top80_when_true': 32, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 2666, 'times_true_source': 30, 'times_predicted_source': 6, 'correct_predictions': 1, 'avg_prediction_prob': 0.017, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 49.267, 'avg_prob_when_true': 0.037, 'in_top20_when_true': 10, 'in_top40_when_true': 12, 'in_top80_when_true': 21, 'accuracy_when_true': 0.033, 'precision': 0.167, 'recall': 0.033, 'f1_score': 0.056}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 2666, 'times_true_source': 25, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.035, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 44.64, 'avg_prob_when_true': 0.062, 'in_top20_when_true': 1, 'in_top40_when_true': 11, 'in_top80_when_true': 25, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}","{'recall@1': 0.0056, 'recall@10': 0.1092, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5625, 'ranking_score_dcg': 0.1361, 'perc_partially_accurate_predictions': 0.56, 'recall@1_std': 0.0748, 'recall@10_std': 0.3118, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2552, 'ranking_score_dcg_std': 0.128, 'perc_partially_accurate_predictions_std': 7.48, 'total_samples': 2666, 'avg_topk': 56.2491}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
