filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 3,source in top 5,source in top 20,source in top 40,source in top 80,gene_specific_metrics
baseline_jordan_1006_1423,jordan,dorothea_500_1000,,,,,0.0,258.783,0.002,0.002,0.0,1.0,0.002,0.006,,,,
baseline_jordan_1006_1435,jordan,dorothea_500_1000,,,,,0.0,258.783,0.002,0.002,0.0,1.0,0.002,0.006,,,,
baseline_jordan_1007_2318,jordan,dorothea_500_1000,,,,,0.001,261.914,0.001,0.002,0.0,1.0,0.001,0.004,,,,
baseline_jordan_1009_0013,jordan,dorothea_500_1000,,,,,0.001,261.914,0.001,0.002,0.0,1.0,,,0.027,0.068,0.143,
baseline_jordan_1009_0926,jordan,dorothea_500_1000,,,,,0.001,261.914,0.001,0.002,0.0,1.0,,,0.027,0.068,0.143,
baseline_jordan_1009_1018,jordan,dorothea_500_1000,,,,,0.001,261.914,0.001,0.002,0.0,1.0,,,0.027,0.068,0.143,
baseline_jordan_1009_1056,jordan,dorothea_500_1000,,,,,0.001,261.914,0.001,0.002,0.0,1.0,,0.004,0.027,0.068,0.143,
baseline_jordan_1009_1219,jordan,dorothea_500_1000,,,,,0.001,261.914,0.001,0.002,0.0,1.0,,0.004,0.027,0.068,0.143,
baseline_overlap_1002_1640,overlap,dorothea_500_1000,,,,,0.0,262.149,0.002,0.002,0.0,1.0,0.005,0.011,,,,
baseline_overlap_1006_1202,overlap,dorothea_500_1000,,,,,0.0,262.149,0.002,0.002,0.0,1.0,0.005,0.011,,,,
baseline_overlap_1006_1416,overlap,dorothea_500_1000,,,,,0.0,262.149,0.002,0.002,0.0,1.0,0.005,0.011,,,,
baseline_overlap_1006_1423,overlap,dorothea_500_1000,,,,,0.0,262.149,0.002,0.002,0.0,1.0,0.005,0.011,,,,
baseline_overlap_1006_1435,overlap,dorothea_500_1000,,,,,0.0,262.149,0.002,0.002,0.0,1.0,0.005,0.011,,,,
baseline_overlap_1007_2318,overlap,dorothea_500_1000,,,,,0.0,266.456,0.002,0.002,0.0,1.0,0.002,0.01,,,,
baseline_overlap_1009_0013,overlap,dorothea_500_1000,,,,,0.0,266.456,0.002,0.002,0.0,1.0,,,0.036,0.087,0.144,
baseline_overlap_1009_0926,overlap,dorothea_500_1000,,,,,0.0,266.456,0.002,0.002,0.0,1.0,,,0.036,0.087,0.144,
baseline_overlap_1009_1018,overlap,dorothea_500_1000,,,,,0.0,266.456,0.002,0.002,0.0,1.0,,,0.036,0.087,0.144,
baseline_overlap_1009_1056,overlap,dorothea_500_1000,,,,,0.0,266.456,0.002,0.002,0.0,1.0,,0.01,0.036,0.087,0.144,
baseline_overlap_1009_1219,overlap,dorothea_500_1000,,,,,0.0,266.456,0.002,0.002,0.0,1.0,,0.01,0.036,0.087,0.144,
baseline_random_1002_1640,random,dorothea_500_1000,,,,,0.002,249.361,0.002,0.002,0.0,0.004,0.006,0.01,,,,
baseline_random_1006_1202,random,dorothea_500_1000,,,,,0.002,249.361,0.002,0.002,0.0,0.004,0.006,0.01,,,,
baseline_random_1006_1416,random,dorothea_500_1000,,,,,0.002,249.361,0.002,0.002,0.0,0.004,0.006,0.01,,,,
baseline_random_1006_1423,random,dorothea_500_1000,,,,,0.002,249.361,0.002,0.002,0.0,0.004,0.006,0.01,,,,
baseline_random_1006_1435,random,dorothea_500_1000,,,,,0.002,249.361,0.002,0.002,0.0,0.004,0.006,0.01,,,,
baseline_random_1007_2318,random,dorothea_500_1000,,,,,0.002,247.367,0.002,0.002,0.0,0.004,0.005,0.008,,,,
baseline_random_1009_0013,random,dorothea_500_1000,,,,,0.002,247.367,0.002,0.002,0.0,0.004,,,0.043,0.085,0.164,
baseline_random_1009_0926,random,dorothea_500_1000,,,,,0.002,247.367,0.002,0.002,0.0,0.004,,,0.043,0.085,0.164,
baseline_random_1009_1018,random,dorothea_500_1000,,,,,0.002,247.367,0.002,0.002,0.0,0.004,,,0.043,0.085,0.164,
baseline_random_1009_1056,random,dorothea_500_1000,,,,,0.002,247.367,0.002,0.002,0.0,0.004,,0.008,0.043,0.085,0.164,
baseline_random_1009_1219,random,dorothea_500_1000,,,,,0.002,247.367,0.002,0.002,0.0,0.004,,0.008,0.043,0.085,0.164,
baseline_smallestSuperset_1002_1640,smallestSuperset,dorothea_500_1000,,,,,0.002,259.196,0.002,0.002,0.0,1.0,0.012,0.016,,,,
baseline_smallestSuperset_1006_1202,smallestSuperset,dorothea_500_1000,,,,,0.002,259.196,0.002,0.002,0.0,1.0,0.012,0.016,,,,
baseline_smallestSuperset_1006_1416,smallestSuperset,dorothea_500_1000,,,,,0.002,259.196,0.002,0.002,0.0,1.0,0.012,0.016,,,,
baseline_smallestSuperset_1006_1423,smallestSuperset,dorothea_500_1000,,,,,0.002,259.196,0.002,0.002,0.0,1.0,0.012,0.016,,,,
baseline_smallestSuperset_1006_1435,smallestSuperset,dorothea_500_1000,,,,,0.002,259.196,0.002,0.002,0.0,1.0,0.012,0.016,,,,
baseline_smallestSuperset_1007_2318,smallestSuperset,dorothea_500_1000,,,,,0.004,254.999,0.002,0.002,0.0,1.0,0.008,0.012,,,,
baseline_smallestSuperset_1009_0013,smallestSuperset,dorothea_500_1000,,,,,0.004,254.999,0.002,0.002,0.0,1.0,,,0.05,0.099,0.164,
baseline_smallestSuperset_1009_0926,smallestSuperset,dorothea_500_1000,,,,,0.004,254.999,0.002,0.002,0.0,1.0,,,0.05,0.099,0.164,
baseline_smallestSuperset_1009_1018,smallestSuperset,dorothea_500_1000,,,,,0.004,254.999,0.002,0.002,0.0,1.0,,,0.05,0.099,0.164,
baseline_smallestSuperset_1009_1056,smallestSuperset,dorothea_500_1000,,,,,0.004,254.999,0.002,0.002,0.0,1.0,,0.012,0.05,0.099,0.164,
baseline_smallestSuperset_1009_1219,smallestSuperset,dorothea_500_1000,,,,,0.004,254.999,0.002,0.002,0.0,1.0,,0.012,0.05,0.099,0.164,
gat_1002_1650,gat,dorothea_500_1000,500.0,279.0,1.0,0.493,0.005,236.116,0.02,0.02,0.006,0.043,0.013,0.019,,,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 2892, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 2892, 'times_true_source': 11, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 274.909, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 2892, 'times_true_source': 10, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.023, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 37.5, 'avg_prob_when_true': 0.023, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 2892, 'times_true_source': 14, 'times_predicted_source': 13, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 322.286, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
gat_1006_1213,gat,dorothea_500_1000,500.0,279.0,1.0,0.493,0.006,235.2,0.019,0.019,0.009,0.037,0.013,0.018,,,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 2892, 'times_true_source': 0, 'times_predicted_source': 5, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': None, 'precision': 0.0, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 2892, 'times_true_source': 11, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 218.727, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 2892, 'times_true_source': 10, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 28.0, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 2892, 'times_true_source': 14, 'times_predicted_source': 17, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 333.429, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
gat_1006_1219,gat,dorothea_500_1000,500.0,279.0,1.0,0.493,0.006,235.595,0.02,0.019,0.008,0.041,0.011,0.017,,,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 2892, 'times_true_source': 0, 'times_predicted_source': 4, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': None, 'precision': 0.0, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 2892, 'times_true_source': 11, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 265.182, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 2892, 'times_true_source': 10, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.023, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 52.1, 'avg_prob_when_true': 0.023, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 2892, 'times_true_source': 14, 'times_predicted_source': 16, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 332.214, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
gat_1006_1429,gat,dorothea_500_1000,500.0,279.0,1.0,0.493,0.005,238.619,0.019,0.019,0.009,0.041,0.012,0.018,,,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 2892, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 2892, 'times_true_source': 11, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 272.091, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 2892, 'times_true_source': 10, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 35.6, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 2892, 'times_true_source': 14, 'times_predicted_source': 16, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 329.143, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
gat_1006_1458,gat,dorothea_500_1000,500.0,279.0,1.0,0.493,0.005,235.961,0.019,0.019,0.008,0.037,0.013,0.019,,,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 2892, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 2892, 'times_true_source': 11, 'times_predicted_source': 3, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 252.818, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 2892, 'times_true_source': 10, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.023, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 53.4, 'avg_prob_when_true': 0.022, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 2892, 'times_true_source': 14, 'times_predicted_source': 14, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 320.071, 'avg_prob_when_true': 0.018, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
gat_1007_2128,gat,dorothea_500_1000,500.0,279.0,1.0,0.486,0.003,238.134,0.02,0.02,0.004,0.035,0.01,0.013,,,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 2121, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 2121, 'times_true_source': 4, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.02, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 275.5, 'avg_prob_when_true': 0.02, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 2121, 'times_true_source': 7, 'times_predicted_source': 1, 'correct_predictions': 0, 'avg_prediction_prob': 0.021, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 66.857, 'avg_prob_when_true': 0.021, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 2121, 'times_true_source': 5, 'times_predicted_source': 12, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top3_count': 0, 'in_top5_count': 0, 'avg_rank_when_true': 345.8, 'avg_prob_when_true': 0.019, 'in_top3_when_true': 0, 'in_top5_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
gat_1008_2234,gat,dorothea_500_1000,500.0,279.0,1.0,0.486,0.003,238.475,0.02,0.019,0.004,0.035,,,0.058,0.103,0.18,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 2121, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 2121, 'times_true_source': 4, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 279.5, 'avg_prob_when_true': 0.019, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 2121, 'times_true_source': 7, 'times_predicted_source': 3, 'correct_predictions': 0, 'avg_prediction_prob': 0.023, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 51.286, 'avg_prob_when_true': 0.023, 'in_top20_when_true': 1, 'in_top40_when_true': 2, 'in_top80_when_true': 7, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 2121, 'times_true_source': 5, 'times_predicted_source': 7, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 328.6, 'avg_prob_when_true': 0.018, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
gat_1009_0912,gat,dorothea_500_1000,500.0,279.0,1.0,0.486,0.003,238.371,0.02,0.019,0.005,0.044,,0.018,0.06,0.107,0.184,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 2121, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 2121, 'times_true_source': 4, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 291.25, 'avg_prob_when_true': 0.019, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 2121, 'times_true_source': 7, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 55.0, 'avg_prob_when_true': 0.022, 'in_top20_when_true': 1, 'in_top40_when_true': 2, 'in_top80_when_true': 6, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 2121, 'times_true_source': 5, 'times_predicted_source': 11, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 329.6, 'avg_prob_when_true': 0.018, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
gat_1009_0935,gat,dorothea_500_1000,500.0,279.0,1.0,0.486,0.003,238.717,0.019,0.019,0.005,0.033,,,0.065,0.104,0.18,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 195, 'total_samples': 2121, 'times_true_source': 0, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': None, 'avg_prob_when_true': None, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': None, 'precision': None, 'recall': None, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 15, 'total_samples': 2121, 'times_true_source': 4, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.019, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 293.25, 'avg_prob_when_true': 0.019, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'SREBF2': {'gene_name': 'SREBF2', 'gene_index': 402, 'total_samples': 2121, 'times_true_source': 7, 'times_predicted_source': 2, 'correct_predictions': 0, 'avg_prediction_prob': 0.022, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 39.143, 'avg_prob_when_true': 0.022, 'in_top20_when_true': 2, 'in_top40_when_true': 4, 'in_top80_when_true': 7, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 260, 'total_samples': 2121, 'times_true_source': 5, 'times_predicted_source': 5, 'correct_predictions': 0, 'avg_prediction_prob': 0.018, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 340.0, 'avg_prob_when_true': 0.018, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 0, 'accuracy_when_true': 0.0, 'precision': 0.0, 'recall': 0.0, 'f1_score': None}}"
