filename,model_type,network,num_nodes,num_possible_sources,avg_num_sources,avg_portion_affected,accuracy,avg rank of source,avg prediction for source,avg prediction over all nodes,min prediction over all nodes,max prediction over all nodes,source in top 5,source in top 20,source in top 40,source in top 80,avg norm rank of source,gene_specific_metrics,pdgrapher_perturbation_discovery,pdgrapher_response_prediction
gat_1020_0930,gat,dorothea_100_500,100.0,89.0,1.0,0.854,0.012,46.752,0.093,0.092,0.083,0.128,0.054,0.215,0.434,0.835,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20951, 'times_true_source': 253, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.086, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 84.628, 'avg_prob_when_true': 0.086, 'in_top20_when_true': 2, 'in_top40_when_true': 5, 'in_top80_when_true': 15, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20951, 'times_true_source': 201, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.088, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 69.06, 'avg_prob_when_true': 0.088, 'in_top20_when_true': 0, 'in_top40_when_true': 8, 'in_top80_when_true': 194, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20951, 'times_true_source': 247, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.094, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 26.308, 'avg_prob_when_true': 0.094, 'in_top20_when_true': 0, 'in_top40_when_true': 238, 'in_top80_when_true': 247, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
gat_1021_0216,gat,dorothea_100_500,100.0,89.0,1.0,0.854,0.012,46.726,0.094,0.093,0.085,0.135,0.054,0.216,0.437,0.834,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20951, 'times_true_source': 253, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.087, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 84.577, 'avg_prob_when_true': 0.088, 'in_top20_when_true': 0, 'in_top40_when_true': 5, 'in_top80_when_true': 17, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20951, 'times_true_source': 201, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.089, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 69.08, 'avg_prob_when_true': 0.089, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 194, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20951, 'times_true_source': 247, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.096, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 22.996, 'avg_prob_when_true': 0.097, 'in_top20_when_true': 113, 'in_top40_when_true': 247, 'in_top80_when_true': 247, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
gat_1028_1207,gat,dorothea_100_500,100.0,89.0,1.0,0.854,0.013,46.744,0.094,0.094,0.084,0.14,0.057,0.217,0.434,0.835,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20951, 'times_true_source': 253, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.088, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 84.328, 'avg_prob_when_true': 0.088, 'in_top20_when_true': 5, 'in_top40_when_true': 5, 'in_top80_when_true': 19, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20951, 'times_true_source': 201, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.09, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 68.866, 'avg_prob_when_true': 0.089, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 198, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20951, 'times_true_source': 247, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.096, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 23.725, 'avg_prob_when_true': 0.097, 'in_top20_when_true': 115, 'in_top40_when_true': 241, 'in_top80_when_true': 247, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
gat_1028_1545,gat,dorothea_100_500,100.0,89.0,1.0,0.854,0.01,46.805,0.094,0.093,0.087,0.137,0.056,0.22,0.434,0.833,0.468,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20951, 'times_true_source': 253, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.088, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 82.245, 'avg_prob_when_true': 0.088, 'in_top20_when_true': 0, 'in_top40_when_true': 5, 'in_top80_when_true': 48, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20951, 'times_true_source': 201, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.089, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 68.94, 'avg_prob_when_true': 0.089, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 192, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20951, 'times_true_source': 247, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.097, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 20.858, 'avg_prob_when_true': 0.097, 'in_top20_when_true': 132, 'in_top40_when_true': 247, 'in_top80_when_true': 247, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
gat_1029_0005,gat,dorothea_100_500,100.0,89.0,1.0,0.854,0.011,46.78,0.094,0.094,0.086,0.133,0.055,0.216,0.438,0.832,0.468,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20951, 'times_true_source': 253, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.087, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 82.64, 'avg_prob_when_true': 0.088, 'in_top20_when_true': 3, 'in_top40_when_true': 5, 'in_top80_when_true': 24, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20951, 'times_true_source': 201, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.089, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 69.01, 'avg_prob_when_true': 0.089, 'in_top20_when_true': 0, 'in_top40_when_true': 0, 'in_top80_when_true': 194, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20951, 'times_true_source': 247, 'times_predicted_source': 0, 'correct_predictions': 0, 'avg_prediction_prob': 0.096, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 25.138, 'avg_prob_when_true': 0.096, 'in_top20_when_true': 57, 'in_top40_when_true': 241, 'in_top80_when_true': 247, 'accuracy_when_true': 0.0, 'precision': None, 'recall': 0.0, 'f1_score': None}}",,
pdgrapher_1020_1123,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.854,0.19,33.925,-1.306,-3.313,-22.781,16.1,0.339,0.462,0.593,0.867,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20951, 'times_true_source': 253, 'times_predicted_source': 265, 'correct_predictions': 54, 'avg_prediction_prob': -3.259, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 35.866, 'avg_prob_when_true': -1.434, 'in_top20_when_true': 98, 'in_top40_when_true': 146, 'in_top80_when_true': 223, 'accuracy_when_true': 0.213, 'precision': 0.204, 'recall': 0.213, 'f1_score': 0.208}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20951, 'times_true_source': 201, 'times_predicted_source': 268, 'correct_predictions': 51, 'avg_prediction_prob': -3.145, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 27.721, 'avg_prob_when_true': -0.644, 'in_top20_when_true': 93, 'in_top40_when_true': 125, 'in_top80_when_true': 189, 'accuracy_when_true': 0.254, 'precision': 0.19, 'recall': 0.254, 'f1_score': 0.217}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20951, 'times_true_source': 247, 'times_predicted_source': 91, 'correct_predictions': 51, 'avg_prediction_prob': -3.109, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 16.81, 'avg_prob_when_true': -0.961, 'in_top20_when_true': 152, 'in_top40_when_true': 215, 'in_top80_when_true': 247, 'accuracy_when_true': 0.206, 'precision': 0.56, 'recall': 0.206, 'f1_score': 0.302}}","{'recall@1': 0.0102, 'recall@10': 0.1034, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5214, 'ranking_score_dcg': 0.1282, 'perc_partially_accurate_predictions': 1.02, 'recall@1_std': 0.1005, 'recall@10_std': 0.3045, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2835, 'ranking_score_dcg_std': 0.1388, 'perc_partially_accurate_predictions_std': 10.05, 'total_samples': 20951, 'avg_topk': 52.1383}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1021_0227,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.854,0.188,26.313,-1.568,-4.56,-13.647,6.324,0.387,0.554,0.696,0.927,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20951, 'times_true_source': 253, 'times_predicted_source': 239, 'correct_predictions': 36, 'avg_prediction_prob': -4.966, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 38.202, 'avg_prob_when_true': -2.9, 'in_top20_when_true': 106, 'in_top40_when_true': 133, 'in_top80_when_true': 212, 'accuracy_when_true': 0.142, 'precision': 0.151, 'recall': 0.142, 'f1_score': 0.146}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20951, 'times_true_source': 201, 'times_predicted_source': 299, 'correct_predictions': 59, 'avg_prediction_prob': -3.557, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 11.92, 'avg_prob_when_true': -0.134, 'in_top20_when_true': 145, 'in_top40_when_true': 186, 'in_top80_when_true': 201, 'accuracy_when_true': 0.294, 'precision': 0.197, 'recall': 0.294, 'f1_score': 0.236}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20951, 'times_true_source': 247, 'times_predicted_source': 75, 'correct_predictions': 47, 'avg_prediction_prob': -3.848, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 13.291, 'avg_prob_when_true': -1.083, 'in_top20_when_true': 180, 'in_top40_when_true': 233, 'in_top80_when_true': 247, 'accuracy_when_true': 0.19, 'precision': 0.627, 'recall': 0.19, 'f1_score': 0.292}}","{'recall@1': 0.0107, 'recall@10': 0.1103, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5174, 'ranking_score_dcg': 0.1292, 'perc_partially_accurate_predictions': 1.07, 'recall@1_std': 0.1028, 'recall@10_std': 0.3132, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2892, 'ranking_score_dcg_std': 0.1429, 'perc_partially_accurate_predictions_std': 10.28, 'total_samples': 20951, 'avg_topk': 51.7402}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1026_1936,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.854,0.195,31.967,-0.947,-3.849,-21.434,36.713,0.362,0.487,0.614,0.88,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20951, 'times_true_source': 253, 'times_predicted_source': 126, 'correct_predictions': 24, 'avg_prediction_prob': -4.4, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 56.186, 'avg_prob_when_true': -2.861, 'in_top20_when_true': 63, 'in_top40_when_true': 71, 'in_top80_when_true': 177, 'accuracy_when_true': 0.095, 'precision': 0.19, 'recall': 0.095, 'f1_score': 0.127}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20951, 'times_true_source': 201, 'times_predicted_source': 115, 'correct_predictions': 41, 'avg_prediction_prob': -3.8, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 26.582, 'avg_prob_when_true': -0.416, 'in_top20_when_true': 99, 'in_top40_when_true': 137, 'in_top80_when_true': 189, 'accuracy_when_true': 0.204, 'precision': 0.357, 'recall': 0.204, 'f1_score': 0.259}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20951, 'times_true_source': 247, 'times_predicted_source': 57, 'correct_predictions': 32, 'avg_prediction_prob': -3.571, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 18.296, 'avg_prob_when_true': -1.469, 'in_top20_when_true': 148, 'in_top40_when_true': 214, 'in_top80_when_true': 246, 'accuracy_when_true': 0.13, 'precision': 0.561, 'recall': 0.13, 'f1_score': 0.211}}","{'recall@1': 0.0118, 'recall@10': 0.1086, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5251, 'ranking_score_dcg': 0.1315, 'perc_partially_accurate_predictions': 1.18, 'recall@1_std': 0.1082, 'recall@10_std': 0.3112, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.282, 'ranking_score_dcg_std': 0.1454, 'perc_partially_accurate_predictions_std': 10.82, 'total_samples': 20951, 'avg_topk': 52.5079}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1027_1637,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.854,0.192,28.759,-1.132,-4.11,-394.368,16.964,0.357,0.51,0.665,0.915,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20951, 'times_true_source': 253, 'times_predicted_source': 239, 'correct_predictions': 38, 'avg_prediction_prob': -3.65, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 26.451, 'avg_prob_when_true': -1.419, 'in_top20_when_true': 129, 'in_top40_when_true': 173, 'in_top80_when_true': 248, 'accuracy_when_true': 0.15, 'precision': 0.159, 'recall': 0.15, 'f1_score': 0.154}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20951, 'times_true_source': 201, 'times_predicted_source': 262, 'correct_predictions': 48, 'avg_prediction_prob': -3.656, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 17.92, 'avg_prob_when_true': 0.09, 'in_top20_when_true': 123, 'in_top40_when_true': 170, 'in_top80_when_true': 198, 'accuracy_when_true': 0.239, 'precision': 0.183, 'recall': 0.239, 'f1_score': 0.207}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20951, 'times_true_source': 247, 'times_predicted_source': 103, 'correct_predictions': 67, 'avg_prediction_prob': -3.721, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 13.591, 'avg_prob_when_true': 0.538, 'in_top20_when_true': 174, 'in_top40_when_true': 222, 'in_top80_when_true': 247, 'accuracy_when_true': 0.271, 'precision': 0.65, 'recall': 0.271, 'f1_score': 0.383}}","{'recall@1': 0.0123, 'recall@10': 0.103, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5228, 'ranking_score_dcg': 0.1304, 'perc_partially_accurate_predictions': 1.23, 'recall@1_std': 0.1101, 'recall@10_std': 0.304, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2844, 'ranking_score_dcg_std': 0.1451, 'perc_partially_accurate_predictions_std': 11.01, 'total_samples': 20951, 'avg_topk': 52.2784}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1028_1456,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.854,0.195,28.599,-0.537,-3.58,-73.563,13.92,0.366,0.522,0.664,0.908,,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20951, 'times_true_source': 253, 'times_predicted_source': 193, 'correct_predictions': 27, 'avg_prediction_prob': -3.563, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 37.988, 'avg_prob_when_true': -1.924, 'in_top20_when_true': 94, 'in_top40_when_true': 135, 'in_top80_when_true': 220, 'accuracy_when_true': 0.107, 'precision': 0.14, 'recall': 0.107, 'f1_score': 0.121}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20951, 'times_true_source': 201, 'times_predicted_source': 123, 'correct_predictions': 38, 'avg_prediction_prob': -3.445, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 22.726, 'avg_prob_when_true': -0.624, 'in_top20_when_true': 109, 'in_top40_when_true': 153, 'in_top80_when_true': 201, 'accuracy_when_true': 0.189, 'precision': 0.309, 'recall': 0.189, 'f1_score': 0.235}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20951, 'times_true_source': 247, 'times_predicted_source': 75, 'correct_predictions': 58, 'avg_prediction_prob': -3.371, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 13.0, 'avg_prob_when_true': 0.351, 'in_top20_when_true': 192, 'in_top40_when_true': 224, 'in_top80_when_true': 247, 'accuracy_when_true': 0.235, 'precision': 0.773, 'recall': 0.235, 'f1_score': 0.36}}","{'recall@1': 0.0105, 'recall@10': 0.1058, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5173, 'ranking_score_dcg': 0.1283, 'perc_partially_accurate_predictions': 1.05, 'recall@1_std': 0.1022, 'recall@10_std': 0.3076, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2857, 'ranking_score_dcg_std': 0.1416, 'perc_partially_accurate_predictions_std': 10.22, 'total_samples': 20951, 'avg_topk': 51.7329}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1028_1900,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.854,0.197,33.394,-0.249,-2.839,-5.57,32.723,0.338,0.461,0.601,0.869,0.334,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20951, 'times_true_source': 253, 'times_predicted_source': 265, 'correct_predictions': 54, 'avg_prediction_prob': -3.36, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 61.996, 'avg_prob_when_true': -0.863, 'in_top20_when_true': 68, 'in_top40_when_true': 71, 'in_top80_when_true': 115, 'accuracy_when_true': 0.213, 'precision': 0.204, 'recall': 0.213, 'f1_score': 0.208}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20951, 'times_true_source': 201, 'times_predicted_source': 132, 'correct_predictions': 38, 'avg_prediction_prob': -2.653, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 22.816, 'avg_prob_when_true': -0.778, 'in_top20_when_true': 93, 'in_top40_when_true': 160, 'in_top80_when_true': 201, 'accuracy_when_true': 0.189, 'precision': 0.288, 'recall': 0.189, 'f1_score': 0.228}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20951, 'times_true_source': 247, 'times_predicted_source': 116, 'correct_predictions': 49, 'avg_prediction_prob': -2.391, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 12.425, 'avg_prob_when_true': -0.111, 'in_top20_when_true': 178, 'in_top40_when_true': 243, 'in_top80_when_true': 247, 'accuracy_when_true': 0.198, 'precision': 0.422, 'recall': 0.198, 'f1_score': 0.27}}","{'recall@1': 0.0107, 'recall@10': 0.1038, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5203, 'ranking_score_dcg': 0.1287, 'perc_partially_accurate_predictions': 1.07, 'recall@1_std': 0.1028, 'recall@10_std': 0.305, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2852, 'ranking_score_dcg_std': 0.1408, 'perc_partially_accurate_predictions_std': 10.28, 'total_samples': 20951, 'avg_topk': 52.031}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
pdgrapher_1029_0210,pdgrapher,dorothea_100_500,100.0,89.0,1.0,0.854,0.213,30.08,-1.31,-4.598,-58.604,23.025,0.381,0.515,0.647,0.888,0.301,"{'IRF3': {'gene_name': 'IRF3', 'gene_index': 37, 'total_samples': 20951, 'times_true_source': 253, 'times_predicted_source': 246, 'correct_predictions': 33, 'avg_prediction_prob': -4.883, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 47.273, 'avg_prob_when_true': -3.022, 'in_top20_when_true': 86, 'in_top40_when_true': 106, 'in_top80_when_true': 181, 'accuracy_when_true': 0.13, 'precision': 0.134, 'recall': 0.13, 'f1_score': 0.132}, 'ATF7': {'gene_name': 'ATF7', 'gene_index': 3, 'total_samples': 20951, 'times_true_source': 201, 'times_predicted_source': 183, 'correct_predictions': 42, 'avg_prediction_prob': -4.019, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 19.423, 'avg_prob_when_true': -0.722, 'in_top20_when_true': 129, 'in_top40_when_true': 160, 'in_top80_when_true': 198, 'accuracy_when_true': 0.209, 'precision': 0.23, 'recall': 0.209, 'f1_score': 0.219}, 'MYC': {'gene_name': 'MYC', 'gene_index': 50, 'total_samples': 20951, 'times_true_source': 247, 'times_predicted_source': 125, 'correct_predictions': 73, 'avg_prediction_prob': -3.771, 'avg_rank': 0.0, 'in_top20_count': 0, 'in_top40_count': 0, 'in_top80_count': 0, 'avg_rank_when_true': 11.028, 'avg_prob_when_true': 0.542, 'in_top20_when_true': 186, 'in_top40_when_true': 234, 'in_top80_when_true': 247, 'accuracy_when_true': 0.296, 'precision': 0.584, 'recall': 0.296, 'f1_score': 0.392}}","{'recall@1': 0.0128, 'recall@10': 0.112, 'recall@100': 1.0, 'recall@1000': 1.0, 'ranking_score': 0.5207, 'ranking_score_dcg': 0.1314, 'perc_partially_accurate_predictions': 1.28, 'recall@1_std': 0.1124, 'recall@10_std': 0.3153, 'recall@100_std': 0.0, 'recall@1000_std': 0.0, 'ranking_score_std': 0.2878, 'ranking_score_dcg_std': 0.1479, 'perc_partially_accurate_predictions_std': 11.24, 'total_samples': 20951, 'avg_topk': 52.0735}","{'forward_mae': -1, 'forward_mse': -1, 'forward_r2': -1, 'forward_r2_scgen': -1, 'forward_spearman': -1, 'backward_mae': -1, 'backward_mse': -1, 'backward_r2': -1, 'backward_r2_scgen': -1, 'backward_spearman': -1, 'backward_avg_topk': -1}"
